294234  , -78822.2    , array([ 7.81424    ,  1.58134    ,  7.9496e-81 ,  0.922895   ,  0.000311732])
294254  , -4506.32    , array([ 4.96838    ,  0.0589327  ,  7.9496e-81 ,  0.915871   ,  0.0140143  ])
294262  , -4395.88    , array([ 4.96511    ,  0.0586519  ,  7.9496e-81 ,  0.915861   ,  0.0140778  ])
294263  , -4395.88    , array([ 4.96511    ,  0.0586519  ,  7.9496e-81 ,  0.915861   ,  0.0140778  ])
294264  , -4396.01    , array([ 4.97008    ,  0.0586519  ,  7.9496e-81 ,  0.915861   ,  0.0140778  ])
294265  , -4407.7     , array([ 4.96511    ,  0.0587106  ,  7.9496e-81 ,  0.915861   ,  0.0140778  ])
294266  , -4395.88    , array([ 4.96511    ,  0.0586519  ,  7.95755e-81,  0.915861   ,  0.0140778  ])
294267  , -4396.08    , array([ 4.96511    ,  0.0586519  ,  7.9496e-81 ,  0.916777   ,  0.0140778  ])
294268  , -4384.2     , array([ 4.96511    ,  0.0586519  ,  7.9496e-81 ,  0.915861   ,  0.0140919  ])
294269  , -2026.14    , array([ 4.8699     ,  0.0509561  ,  7.9496e-81 ,  0.915561   ,  0.0165648  ])
294270  , -2026.14    , array([ 4.8699     ,  0.0509561  ,  7.9496e-81 ,  0.915561   ,  0.0165648  ])
294271  , -2026.24    , array([ 4.87477    ,  0.0509561  ,  7.9496e-81 ,  0.915561   ,  0.0165648  ])
294272  , -2029.76    , array([ 4.8699     ,  0.051007   ,  7.9496e-81 ,  0.915561   ,  0.0165648  ])
294273  , -2026.14    , array([ 4.8699     ,  0.0509561  ,  7.95755e-81,  0.915561   ,  0.0165648  ])
294274  , -2026.2     , array([ 4.8699     ,  0.0509561  ,  7.9496e-81 ,  0.916477   ,  0.0165648  ])
294275  , -2022.43    , array([ 4.8699     ,  0.0509561  ,  7.9496e-81 ,  0.915561   ,  0.0165814  ])
294283  , -2023.33    , array([ 4.86966    ,  0.0509379  ,  7.9496e-81 ,  0.915561   ,  0.0165716  ])
294284  , -2023.33    , array([ 4.86966    ,  0.0509379  ,  7.9496e-81 ,  0.915561   ,  0.0165716  ])
294285  , -2023.42    , array([ 4.87453    ,  0.0509379  ,  7.9496e-81 ,  0.915561   ,  0.0165716  ])
294286  , -2026.93    , array([ 4.86966    ,  0.0509889  ,  7.9496e-81 ,  0.915561   ,  0.0165716  ])
294287  , -2023.33    , array([ 4.86966    ,  0.0509379  ,  7.95755e-81,  0.915561   ,  0.0165716  ])
294288  , -2023.38    , array([ 4.86966    ,  0.0509379  ,  7.9496e-81 ,  0.916477   ,  0.0165716  ])
294289  , -2019.64    , array([ 4.86966    ,  0.0509379  ,  7.9496e-81 ,  0.915561   ,  0.0165882  ])
294290  , -1947.06    , array([ 4.86255    ,  0.0503998  ,  7.9496e-81 ,  0.915538   ,  0.0167765  ])
294291  , -1947.06    , array([ 4.86255    ,  0.0503998  ,  7.9496e-81 ,  0.915538   ,  0.0167765  ])
294292  , -1947.16    , array([ 4.86741    ,  0.0503998  ,  7.9496e-81 ,  0.915538   ,  0.0167765  ])
294293  , -1950       , array([ 4.86255    ,  0.0504502  ,  7.9496e-81 ,  0.915538   ,  0.0167765  ])
294294  , -1947.06    , array([ 4.86255    ,  0.0503998  ,  7.95755e-81,  0.915538   ,  0.0167765  ])
294295  , -1947.11    , array([ 4.86255    ,  0.0503998  ,  7.9496e-81 ,  0.916454   ,  0.0167765  ])
294296  , -1944.01    , array([ 4.86255    ,  0.0503998  ,  7.9496e-81 ,  0.915538   ,  0.0167932  ])
294297  , -168908     , array([ 3.4043     ,  0.00378152 ,  7.9496e-81 ,  0.910048   ,  0.335402   ])
294298  , -168908     , array([ 3.4043     ,  0.00378152 ,  7.9496e-81 ,  0.910048   ,  0.335402   ])
294299  , -168914     , array([ 3.40771    ,  0.00378152 ,  7.9496e-81 ,  0.910048   ,  0.335402   ])
294300  , -168868     , array([ 3.4043     ,  0.0037853  ,  7.9496e-81 ,  0.910048   ,  0.335402   ])
294301  , -168908     , array([ 3.4043     ,  0.00378152 ,  7.95755e-81,  0.910048   ,  0.335402   ])
294302  , -168872     , array([ 3.4043     ,  0.00378152 ,  7.9496e-81 ,  0.910958   ,  0.335402   ])
294303  , -168913     , array([ 3.4043     ,  0.00378152 ,  7.9496e-81 ,  0.910048   ,  0.335738   ])
294304  , -1792.9     , array([ 4.82719    ,  0.0477978  ,  7.9496e-81 ,  0.915425   ,  0.0178371  ])
294305  , -1792.9     , array([ 4.82719    ,  0.0477978  ,  7.9496e-81 ,  0.915425   ,  0.0178371  ])
294306  , -1793       , array([ 4.83202    ,  0.0477978  ,  7.9496e-81 ,  0.915425   ,  0.0178371  ])
294307  , -1792.45    , array([ 4.82719    ,  0.0478457  ,  7.9496e-81 ,  0.915425   ,  0.0178371  ])
294308  , -1792.9     , array([ 4.82719    ,  0.0477978  ,  7.95755e-81,  0.915425   ,  0.0178371  ])
294309  , -1792.87    , array([ 4.82719    ,  0.0477978  ,  7.9496e-81 ,  0.916341   ,  0.0178371  ])
294310  , -1793.12    , array([ 4.82719    ,  0.0477978  ,  7.9496e-81 ,  0.915425   ,  0.017855   ])
294311  , -1791.13    , array([ 4.83063    ,  0.0480454  ,  7.9496e-81 ,  0.915436   ,  0.0177309  ])
294312  , -1791.13    , array([ 4.83063    ,  0.0480454  ,  7.9496e-81 ,  0.915436   ,  0.0177309  ])
294313  , -1791.22    , array([ 4.83546    ,  0.0480454  ,  7.9496e-81 ,  0.915436   ,  0.0177309  ])
294314  , -1791.01    , array([ 4.83063    ,  0.0480934  ,  7.9496e-81 ,  0.915436   ,  0.0177309  ])
294315  , -1791.13    , array([ 4.83063    ,  0.0480454  ,  7.95755e-81,  0.915436   ,  0.0177309  ])
294316  , -1791.1     , array([ 4.83063    ,  0.0480454  ,  7.9496e-81 ,  0.916352   ,  0.0177309  ])
294317  , -1791.03    , array([ 4.83063    ,  0.0480454  ,  7.9496e-81 ,  0.915436   ,  0.0177486  ])
294325  , -1789.41    , array([ 4.80127    ,  0.0482239  ,  7.9496e-81 ,  0.916968   ,  0.0179185  ])
294326  , -1789.41    , array([ 4.80127    ,  0.0482239  ,  7.9496e-81 ,  0.916968   ,  0.0179185  ])
294327  , -1789.51    , array([ 4.80607    ,  0.0482239  ,  7.9496e-81 ,  0.916968   ,  0.0179185  ])
294328  , -1789.1     , array([ 4.80127    ,  0.0482722  ,  7.9496e-81 ,  0.916968   ,  0.0179185  ])
294329  , -1789.41    , array([ 4.80127    ,  0.0482239  ,  7.95755e-81,  0.916968   ,  0.0179185  ])
294330  , -1789.38    , array([ 4.80127    ,  0.0482239  ,  7.9496e-81 ,  0.917885   ,  0.0179185  ])
294331  , -1789.5     , array([ 4.80127    ,  0.0482239  ,  7.9496e-81 ,  0.916968   ,  0.0179365  ])
294332  , -1785.78    , array([ 4.6824     ,  0.0484526  ,  7.9496e-81 ,  0.919376   ,  0.0180087  ])
294333  , -1785.78    , array([ 4.6824     ,  0.0484526  ,  7.9496e-81 ,  0.919376   ,  0.0180087  ])
294334  , -1785.87    , array([ 4.68708    ,  0.0484526  ,  7.9496e-81 ,  0.919376   ,  0.0180087  ])
294335  , -1785.46    , array([ 4.6824     ,  0.0485011  ,  7.9496e-81 ,  0.919376   ,  0.0180087  ])
294336  , -1785.78    , array([ 4.6824     ,  0.0484526  ,  7.95755e-81,  0.919376   ,  0.0180087  ])
294337  , -1785.75    , array([ 4.6824     ,  0.0484526  ,  7.9496e-81 ,  0.920295   ,  0.0180087  ])
294338  , -1785.87    , array([ 4.6824     ,  0.0484526  ,  7.9496e-81 ,  0.919376   ,  0.0180268  ])
294339  , -1770.77    , array([ 4.23564    ,  0.049378   ,  7.9496e-81 ,  0.929069   ,  0.018374   ])
294340  , -1770.77    , array([ 4.23564    ,  0.049378   ,  7.9496e-81 ,  0.929069   ,  0.018374   ])
294341  , -1770.87    , array([ 4.23987    ,  0.049378   ,  7.9496e-81 ,  0.929069   ,  0.018374   ])
294342  , -1770.45    , array([ 4.23564    ,  0.0494274  ,  7.9496e-81 ,  0.929069   ,  0.018374   ])
294343  , -1770.77    , array([ 4.23564    ,  0.049378   ,  7.95755e-81,  0.929069   ,  0.018374   ])
294344  , -1770.74    , array([ 4.23564    ,  0.049378   ,  7.9496e-81 ,  0.929999   ,  0.018374   ])
294345  , -1770.87    , array([ 4.23564    ,  0.049378   ,  7.9496e-81 ,  0.929069   ,  0.0183924  ])
294346  , -1704.01    , array([ 2.83609    ,  0.05326    ,  7.9496e-81 ,  0.968876   ,  0.0199109  ])
294347  , -1704.01    , array([ 2.83609    ,  0.05326    ,  7.9496e-81 ,  0.968876   ,  0.0199109  ])
294348  , -1704.14    , array([ 2.83892    ,  0.05326    ,  7.9496e-81 ,  0.968876   ,  0.0199109  ])
294349  , -1703.66    , array([ 2.83609    ,  0.0533133  ,  7.9496e-81 ,  0.968876   ,  0.0199109  ])
294350  , -1704.01    , array([ 2.83609    ,  0.05326    ,  7.95755e-81,  0.968876   ,  0.0199109  ])
294351  , -1703.97    , array([ 2.83609    ,  0.05326    ,  7.9496e-81 ,  0.969845   ,  0.0199109  ])
294352  , -1704.14    , array([ 2.83609    ,  0.05326    ,  7.9496e-81 ,  0.968876   ,  0.0199308  ])
294353  , -2268.37    , array([ 0.570061   ,  0.0720893  ,  7.9496e-81 ,  1.14591    ,  0.0274559  ])
294354  , -2268.37    , array([ 0.570061   ,  0.0720893  ,  7.9496e-81 ,  1.14591    ,  0.0274559  ])
294355  , -2266.43    , array([ 0.570632   ,  0.0720893  ,  7.9496e-81 ,  1.14591    ,  0.0274559  ])
294356  , -2267.92    , array([ 0.570061   ,  0.0721614  ,  7.9496e-81 ,  1.14591    ,  0.0274559  ])
294357  , -2268.37    , array([ 0.570061   ,  0.0720893  ,  7.95755e-81,  1.14591    ,  0.0274559  ])
294358  , -2268.29    , array([ 0.570061   ,  0.0720893  ,  7.9496e-81 ,  1.14705    ,  0.0274559  ])
294359  , -2270.25    , array([ 0.570061   ,  0.0720893  ,  7.9496e-81 ,  1.14591    ,  0.0274834  ])
294360  , -1618.97    , array([ 1.67315    ,  0.058836   ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294361  , -1618.97    , array([ 1.67315    ,  0.058836   ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294362  , -1619.04    , array([ 1.67483    ,  0.058836   ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294363  , -1618.56    , array([ 1.67315    ,  0.0588948  ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294364  , -1618.97    , array([ 1.67315    ,  0.058836   ,  7.95755e-81,  1.02386    ,  0.0221304  ])
294365  , -1618.93    , array([ 1.67315    ,  0.058836   ,  7.9496e-81 ,  1.02488    ,  0.0221304  ])
294366  , -1619.2     , array([ 1.67315    ,  0.058836   ,  7.9496e-81 ,  1.02386    ,  0.0221525  ])
294374  , -1618.97    , array([ 1.67315    ,  0.0588359  ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294375  , -1618.97    , array([ 1.67315    ,  0.0588359  ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294376  , -1619.04    , array([ 1.67482    ,  0.0588359  ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294377  , -1618.56    , array([ 1.67315    ,  0.0588948  ,  7.9496e-81 ,  1.02386    ,  0.0221304  ])
294378  , -1618.97    , array([ 1.67315    ,  0.0588359  ,  7.95755e-81,  1.02386    ,  0.0221304  ])
294379  , -1618.93    , array([ 1.67315    ,  0.0588359  ,  7.9496e-81 ,  1.02489    ,  0.0221304  ])
294380  , -1619.2     , array([ 1.67315    ,  0.0588359  ,  7.9496e-81 ,  1.02386    ,  0.0221525  ])
294381  , -1734.2     , array([ 0.780884   ,  0.0543697  ,  7.9496e-81 ,  4.95145    ,  0.0213699  ])
294382  , -1734.2     , array([ 0.780884   ,  0.0543697  ,  7.9496e-81 ,  4.95145    ,  0.0213699  ])
294383  , -1733.69    , array([ 0.781665   ,  0.0543697  ,  7.9496e-81 ,  4.95145    ,  0.0213699  ])
294384  , -1735.8     , array([ 0.780884   ,  0.0544241  ,  7.9496e-81 ,  4.95145    ,  0.0213699  ])
294385  , -1734.2     , array([ 0.780884   ,  0.0543697  ,  7.95755e-81,  4.95145    ,  0.0213699  ])
294386  , -1734.44    , array([ 0.780884   ,  0.0543697  ,  7.9496e-81 ,  4.95641    ,  0.0213699  ])
294387  , -1733.04    , array([ 0.780884   ,  0.0543697  ,  7.9496e-81 ,  4.95145    ,  0.0213912  ])
294388  , -1594.96    , array([ 1.2855     ,  0.0572512  ,  7.9496e-81 ,  1.76596    ,  0.0218643  ])
294389  , -1594.96    , array([ 1.2855     ,  0.0572512  ,  7.9496e-81 ,  1.76596    ,  0.0218643  ])
294390  , -1594.92    , array([ 1.28678    ,  0.0572512  ,  7.9496e-81 ,  1.76596    ,  0.0218643  ])
294391  , -1594.75    , array([ 1.2855     ,  0.0573085  ,  7.9496e-81 ,  1.76596    ,  0.0218643  ])
294392  , -1594.96    , array([ 1.2855     ,  0.0572512  ,  7.95755e-81,  1.76596    ,  0.0218643  ])
294393  , -1594.91    , array([ 1.2855     ,  0.0572512  ,  7.9496e-81 ,  1.76773    ,  0.0218643  ])
294394  , -1595.01    , array([ 1.2855     ,  0.0572512  ,  7.9496e-81 ,  1.76596    ,  0.0218862  ])
294395  , -1614.18    , array([ 1.20757    ,  0.0621216  ,  7.9496e-81 ,  4.10233    ,  0.0243117  ])
294396  , -1614.18    , array([ 1.20757    ,  0.0621216  ,  7.9496e-81 ,  4.10233    ,  0.0243117  ])
294397  , -1614.09    , array([ 1.20878    ,  0.0621216  ,  7.9496e-81 ,  4.10233    ,  0.0243117  ])
294398  , -1615.85    , array([ 1.20757    ,  0.0621837  ,  7.9496e-81 ,  4.10233    ,  0.0243117  ])
294399  , -1614.18    , array([ 1.20757    ,  0.0621216  ,  7.95755e-81,  4.10233    ,  0.0243117  ])
294400  , -1614.41    , array([ 1.20757    ,  0.0621216  ,  7.9496e-81 ,  4.10644    ,  0.0243117  ])
294401  , -1612.8     , array([ 1.20757    ,  0.0621216  ,  7.9496e-81 ,  4.10233    ,  0.024336   ])
294402  , -1578.61    , array([ 1.2506     ,  0.0593459  ,  7.9496e-81 ,  2.55912    ,  0.0229096  ])
294403  , -1578.61    , array([ 1.2506     ,  0.0593459  ,  7.9496e-81 ,  2.55912    ,  0.0229096  ])
294404  , -1578.55    , array([ 1.25185    ,  0.0593459  ,  7.9496e-81 ,  2.55912    ,  0.0229096  ])
294405  , -1578.99    , array([ 1.2506     ,  0.0594053  ,  7.9496e-81 ,  2.55912    ,  0.0229096  ])
294406  , -1578.61    , array([ 1.2506     ,  0.0593459  ,  7.95755e-81,  2.55912    ,  0.0229096  ])
294407  , -1578.61    , array([ 1.2506     ,  0.0593459  ,  7.9496e-81 ,  2.56168    ,  0.0229096  ])
294408  , -1578.19    , array([ 1.2506     ,  0.0593459  ,  7.9496e-81 ,  2.55912    ,  0.0229325  ])
294409  , -1648.37    , array([ 1.6535     ,  0.0891027  ,  7.9496e-81 ,  1.23498    ,  0.0343518  ])
294410  , -1648.37    , array([ 1.6535     ,  0.0891027  ,  7.9496e-81 ,  1.23498    ,  0.0343518  ])
294411  , -1648.39    , array([ 1.65516    ,  0.0891027  ,  7.9496e-81 ,  1.23498    ,  0.0343518  ])
294412  , -1648.44    , array([ 1.6535     ,  0.0891918  ,  7.9496e-81 ,  1.23498    ,  0.0343518  ])
294413  , -1648.37    , array([ 1.6535     ,  0.0891027  ,  7.95755e-81,  1.23498    ,  0.0343518  ])
294414  , -1648.33    , array([ 1.6535     ,  0.0891027  ,  7.9496e-81 ,  1.23621    ,  0.0343518  ])
294415  , -1648.76    , array([ 1.6535     ,  0.0891027  ,  7.9496e-81 ,  1.23498    ,  0.0343862  ])
294416  , -1573.54    , array([ 1.32243    ,  0.0643702  ,  7.9496e-81 ,  2.21215    ,  0.0248426  ])
294417  , -1573.54    , array([ 1.32243    ,  0.0643702  ,  7.9496e-81 ,  2.21215    ,  0.0248426  ])
294418  , -1573.49    , array([ 1.32375    ,  0.0643702  ,  7.9496e-81 ,  2.21215    ,  0.0248426  ])
294419  , -1573.83    , array([ 1.32243    ,  0.0644346  ,  7.9496e-81 ,  2.21215    ,  0.0248426  ])
294420  , -1573.54    , array([ 1.32243    ,  0.0643702  ,  7.95755e-81,  2.21215    ,  0.0248426  ])
294421  , -1573.53    , array([ 1.32243    ,  0.0643702  ,  7.9496e-81 ,  2.21436    ,  0.0248426  ])
294422  , -1573.27    , array([ 1.32243    ,  0.0643702  ,  7.9496e-81 ,  2.21215    ,  0.0248675  ])
294423  , -1567.65    , array([ 1.37087    ,  0.0641319  ,  7.9496e-81 ,  2.96291    ,  0.0251904  ])
294424  , -1567.65    , array([ 1.37087    ,  0.0641319  ,  7.9496e-81 ,  2.96291    ,  0.0251904  ])
294425  , -1567.62    , array([ 1.37224    ,  0.0641319  ,  7.9496e-81 ,  2.96291    ,  0.0251904  ])
294426  , -1568.28    , array([ 1.37087    ,  0.0641961  ,  7.9496e-81 ,  2.96291    ,  0.0251904  ])
294427  , -1567.65    , array([ 1.37087    ,  0.0641319  ,  7.95755e-81,  2.96291    ,  0.0251904  ])
294428  , -1567.69    , array([ 1.37087    ,  0.0641319  ,  7.9496e-81 ,  2.96587    ,  0.0251904  ])
294429  , -1567.09    , array([ 1.37087    ,  0.0641319  ,  7.9496e-81 ,  2.96291    ,  0.0252157  ])
294430  , -1561.21    , array([ 1.43049    ,  0.0622549  ,  7.9496e-81 ,  3.22049    ,  0.0248528  ])
294431  , -1561.21    , array([ 1.43049    ,  0.0622549  ,  7.9496e-81 ,  3.22049    ,  0.0248528  ])
294432  , -1561.21    , array([ 1.43192    ,  0.0622549  ,  7.9496e-81 ,  3.22049    ,  0.0248528  ])
294433  , -1561.6     , array([ 1.43049    ,  0.0623171  ,  7.9496e-81 ,  3.22049    ,  0.0248528  ])
294434  , -1561.21    , array([ 1.43049    ,  0.0622549  ,  7.95755e-81,  3.22049    ,  0.0248528  ])
294435  , -1561.23    , array([ 1.43049    ,  0.0622549  ,  7.9496e-81 ,  3.22371    ,  0.0248528  ])
294436  , -1560.84    , array([ 1.43049    ,  0.0622549  ,  7.9496e-81 ,  3.22049    ,  0.0248776  ])
294437  , -1555.73    , array([ 1.42484    ,  0.0596057  ,  7.9496e-81 ,  4.29019    ,  0.0248861  ])
294438  , -1555.73    , array([ 1.42484    ,  0.0596057  ,  7.9496e-81 ,  4.29019    ,  0.0248861  ])
294439  , -1555.73    , array([ 1.42627    ,  0.0596057  ,  7.9496e-81 ,  4.29019    ,  0.0248861  ])
294440  , -1555.94    , array([ 1.42484    ,  0.0596654  ,  7.9496e-81 ,  4.29019    ,  0.0248861  ])
294441  , -1555.73    , array([ 1.42484    ,  0.0596057  ,  7.95755e-81,  4.29019    ,  0.0248861  ])
294442  , -1555.77    , array([ 1.42484    ,  0.0596057  ,  7.9496e-81 ,  4.29448    ,  0.0248861  ])
294443  , -1555.56    , array([ 1.42484    ,  0.0596057  ,  7.9496e-81 ,  4.29019    ,  0.024911   ])
294444  , -1556.54    , array([ 1.4377     ,  0.0595605  ,  7.9496e-81 ,  3.94909    ,  0.0250192  ])
294445  , -1556.54    , array([ 1.4377     ,  0.0595605  ,  7.9496e-81 ,  3.94909    ,  0.0250192  ])
294446  , -1556.54    , array([ 1.43914    ,  0.0595605  ,  7.9496e-81 ,  3.94909    ,  0.0250192  ])
294447  , -1556.27    , array([ 1.4377     ,  0.0596201  ,  7.9496e-81 ,  3.94909    ,  0.0250192  ])
294448  , -1556.54    , array([ 1.4377     ,  0.0595605  ,  7.95755e-81,  3.94909    ,  0.0250192  ])
294449  , -1556.5     , array([ 1.4377     ,  0.0595605  ,  7.9496e-81 ,  3.95304    ,  0.0250192  ])
294450  , -1556.76    , array([ 1.4377     ,  0.0595605  ,  7.9496e-81 ,  3.94909    ,  0.0250442  ])
294451  , -1554.98    , array([ 1.43005    ,  0.0595874  ,  7.9496e-81 ,  4.14823    ,  0.02494    ])
294452  , -1554.98    , array([ 1.43005    ,  0.0595874  ,  7.9496e-81 ,  4.14823    ,  0.02494    ])
294453  , -1554.98    , array([ 1.43148    ,  0.0595874  ,  7.9496e-81 ,  4.14823    ,  0.02494    ])
294454  , -1554.99    , array([ 1.43005    ,  0.059647   ,  7.9496e-81 ,  4.14823    ,  0.02494    ])
294455  , -1554.98    , array([ 1.43005    ,  0.0595874  ,  7.95755e-81,  4.14823    ,  0.02494    ])
294456  , -1554.98    , array([ 1.43005    ,  0.0595874  ,  7.9496e-81 ,  4.15238    ,  0.02494    ])
294457  , -1554.96    , array([ 1.43005    ,  0.0595874  ,  7.9496e-81 ,  4.14823    ,  0.024965   ])
294458  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294459  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294460  , -1554.87    , array([ 1.43988    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294461  , -1554.87    , array([ 1.43844    ,  0.0596141  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294462  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.95755e-81,  4.24664    ,  0.0250421  ])
294463  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.25089    ,  0.0250421  ])
294464  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250671  ])
294465  , -1554.89    , array([ 1.43681    ,  0.0594717  ,  7.9496e-81 ,  4.27246    ,  0.0250287  ])
294466  , -1554.89    , array([ 1.43681    ,  0.0594717  ,  7.9496e-81 ,  4.27246    ,  0.0250287  ])
294467  , -1554.89    , array([ 1.43825    ,  0.0594717  ,  7.9496e-81 ,  4.27246    ,  0.0250287  ])
294468  , -1554.89    , array([ 1.43681    ,  0.0595312  ,  7.9496e-81 ,  4.27246    ,  0.0250287  ])
294469  , -1554.89    , array([ 1.43681    ,  0.0594717  ,  7.95755e-81,  4.27246    ,  0.0250287  ])
294470  , -1554.89    , array([ 1.43681    ,  0.0594717  ,  7.9496e-81 ,  4.27673    ,  0.0250287  ])
294471  , -1554.89    , array([ 1.43681    ,  0.0594717  ,  7.9496e-81 ,  4.27246    ,  0.0250538  ])
294472  , -1554.87    , array([ 1.43839    ,  0.0595518  ,  7.9496e-81 ,  4.24747    ,  0.0250416  ])
294473  , -1554.87    , array([ 1.43839    ,  0.0595518  ,  7.9496e-81 ,  4.24747    ,  0.0250416  ])
294474  , -1554.87    , array([ 1.43983    ,  0.0595518  ,  7.9496e-81 ,  4.24747    ,  0.0250416  ])
294475  , -1554.87    , array([ 1.43839    ,  0.0596114  ,  7.9496e-81 ,  4.24747    ,  0.0250416  ])
294476  , -1554.87    , array([ 1.43839    ,  0.0595518  ,  7.95755e-81,  4.24747    ,  0.0250416  ])
294477  , -1554.87    , array([ 1.43839    ,  0.0595518  ,  7.9496e-81 ,  4.25172    ,  0.0250416  ])
294478  , -1554.87    , array([ 1.43839    ,  0.0595518  ,  7.9496e-81 ,  4.24747    ,  0.0250667  ])
294479  , -1554.87    , array([ 1.43844    ,  0.0595544  ,  7.9496e-81 ,  4.24667    ,  0.025042   ])
294480  , -1554.87    , array([ 1.43844    ,  0.0595544  ,  7.9496e-81 ,  4.24667    ,  0.025042   ])
294481  , -1554.87    , array([ 1.43988    ,  0.0595544  ,  7.9496e-81 ,  4.24667    ,  0.025042   ])
294482  , -1554.87    , array([ 1.43844    ,  0.059614   ,  7.9496e-81 ,  4.24667    ,  0.025042   ])
294483  , -1554.87    , array([ 1.43844    ,  0.0595544  ,  7.95755e-81,  4.24667    ,  0.025042   ])
294484  , -1554.87    , array([ 1.43844    ,  0.0595544  ,  7.9496e-81 ,  4.25092    ,  0.025042   ])
294485  , -1554.87    , array([ 1.43844    ,  0.0595544  ,  7.9496e-81 ,  4.24667    ,  0.0250671  ])
294486  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294487  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294488  , -1554.87    , array([ 1.43988    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294489  , -1554.87    , array([ 1.43844    ,  0.0596141  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294490  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.95755e-81,  4.24664    ,  0.0250421  ])
294491  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.25089    ,  0.0250421  ])
294492  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250671  ])
294493  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294494  , -1554.87    , array([ 1.43844    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294495  , -1554.87    , array([ 1.43988    ,  0.0595545  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
294496  , -1554.87    , array([ 1.43844    ,  0.0596141  ,  7.9496e-81 ,  4.24664    ,  0.0250421  ])
