31060   , -79088.8    , array([ 0.0356178  ,  0.108877   ,  2.1147e-33 ,  0.114493   ,  1.84956e-08])
31061   , -79088.8    , array([ 0.0356534  ,  0.108877   ,  2.1147e-33 ,  0.114493   ,  1.84956e-08])
31062   , -79088.8    , array([ 0.0356178  ,  0.108986   ,  2.1147e-33 ,  0.114493   ,  1.84956e-08])
31063   , -79088.8    , array([ 0.0356178  ,  0.108877   ,  2.11681e-33,  0.114493   ,  1.84956e-08])
31064   , -79088.8    , array([ 0.0356178  ,  0.108877   ,  2.1147e-33 ,  0.114608   ,  1.84956e-08])
31065   , -79088.8    , array([ 0.0356178  ,  0.108877   ,  2.1147e-33 ,  0.114493   ,  1.85141e-08])
31066   , -79088.8    , array([ 0.0356178  ,  0.108877   ,  2.1147e-33 ,  0.114493   ,  1.84956e-08])
31067   , -79087.8    , array([ 0.0235318  ,  0.0891855  ,  2.1147e-33 ,  0.114493   ,  3.42072e-08])
31068   , -79087.8    , array([ 0.0235318  ,  0.0891855  ,  2.1147e-33 ,  0.114493   ,  3.42072e-08])
31069   , -79087.8    , array([ 0.0235554  ,  0.0891855  ,  2.1147e-33 ,  0.114493   ,  3.42072e-08])
31070   , -79087.8    , array([ 0.0235318  ,  0.0892747  ,  2.1147e-33 ,  0.114493   ,  3.42072e-08])
31071   , -79087.8    , array([ 0.0235318  ,  0.0891855  ,  2.11681e-33,  0.114493   ,  3.42072e-08])
31072   , -79087.8    , array([ 0.0235318  ,  0.0891855  ,  2.1147e-33 ,  0.114607   ,  3.42072e-08])
31073   , -79087.8    , array([ 0.0235318  ,  0.0891855  ,  2.1147e-33 ,  0.114493   ,  3.42414e-08])
31074   , -79006.5    , array([ 0.00448344 ,  0.0401543  ,  2.1147e-33 ,  0.114491   ,  4.00238e-07])
31075   , -79006.5    , array([ 0.00448344 ,  0.0401543  ,  2.1147e-33 ,  0.114491   ,  4.00238e-07])
31076   , -79006.6    , array([ 0.00448792 ,  0.0401543  ,  2.1147e-33 ,  0.114491   ,  4.00238e-07])
31077   , -79006.6    , array([ 0.00448344 ,  0.0401945  ,  2.1147e-33 ,  0.114491   ,  4.00238e-07])
31078   , -79006.5    , array([ 0.00448344 ,  0.0401543  ,  2.11681e-33,  0.114491   ,  4.00238e-07])
31079   , -79006.5    , array([ 0.00448344 ,  0.0401543  ,  2.1147e-33 ,  0.114606   ,  4.00238e-07])
31080   , -79006.5    , array([ 0.00448344 ,  0.0401543  ,  2.1147e-33 ,  0.114491   ,  4.00638e-07])
31088   , -79006.5    , array([ 0.00448337 ,  0.0401541  ,  2.1147e-33 ,  0.114491   ,  4.00246e-07])
