197430  , -68883      , array([ 6.80086    ,  14.2418    ,  3.30159e-55,  1.01994e-42,  0.0929114  ])
197431  , -68892      , array([ 6.80767    ,  14.2418    ,  3.30159e-55,  1.01994e-42,  0.0929114  ])
197432  , -68888.6    , array([ 6.80086    ,  14.256     ,  3.30159e-55,  1.01994e-42,  0.0929114  ])
197433  , -68883      , array([ 6.80086    ,  14.2418    ,  3.3049e-55 ,  1.01994e-42,  0.0929114  ])
197434  , -68883      , array([ 6.80086    ,  14.2418    ,  3.30159e-55,  1.02096e-42,  0.0929114  ])
197435  , -68876.9    , array([ 6.80086    ,  14.2418    ,  3.30159e-55,  1.01994e-42,  0.0930044  ])
197436  , -68883      , array([ 6.80086    ,  14.2418    ,  3.30159e-55,  1.01994e-42,  0.0929114  ])
197437  , -51658.4    , array([ 3.23415    ,  8.94432    ,  3.30159e-55,  1.01994e-42,  0.153378   ])
197438  , -51658.4    , array([ 3.23415    ,  8.94432    ,  3.30159e-55,  1.01994e-42,  0.153378   ])
197439  , -51671.8    , array([ 3.23739    ,  8.94432    ,  3.30159e-55,  1.01994e-42,  0.153378   ])
197440  , -51667.4    , array([ 3.23415    ,  8.95327    ,  3.30159e-55,  1.01994e-42,  0.153378   ])
197441  , -51658.4    , array([ 3.23415    ,  8.94432    ,  3.3049e-55 ,  1.01994e-42,  0.153378   ])
197442  , -51658.4    , array([ 3.23415    ,  8.94432    ,  3.30159e-55,  1.02096e-42,  0.153378   ])
197443  , -51646.6    , array([ 3.23415    ,  8.94432    ,  3.30159e-55,  1.01994e-42,  0.153531   ])
197444  , -349430     , array([ 0.165404   ,  1.3915     ,  3.30159e-55,  1.01994e-42,  1.13902    ])
197445  , -349430     , array([ 0.165404   ,  1.3915     ,  3.30159e-55,  1.01994e-42,  1.13902    ])
197446  , -349138     , array([ 0.16557    ,  1.3915     ,  3.30159e-55,  1.01994e-42,  1.13902    ])
197447  , -349432     , array([ 0.165404   ,  1.39289    ,  3.30159e-55,  1.01994e-42,  1.13902    ])
197448  , -349430     , array([ 0.165404   ,  1.3915     ,  3.3049e-55 ,  1.01994e-42,  1.13902    ])
197449  , -349430     , array([ 0.165404   ,  1.3915     ,  3.30159e-55,  1.02096e-42,  1.13902    ])
197450  , -349738     , array([ 0.165404   ,  1.3915     ,  3.30159e-55,  1.01994e-42,  1.14016    ])
197451  , -38138.2    , array([ 1.45567    ,  5.42723    ,  3.30159e-55,  1.01994e-42,  0.262765   ])
197452  , -38138.2    , array([ 1.45567    ,  5.42723    ,  3.30159e-55,  1.01994e-42,  0.262765   ])
197453  , -38132.9    , array([ 1.45713    ,  5.42723    ,  3.30159e-55,  1.01994e-42,  0.262765   ])
197454  , -38148.9    , array([ 1.45567    ,  5.43266    ,  3.30159e-55,  1.01994e-42,  0.262765   ])
