38428   , -2308.46    , array([ 32.1136    ,  0.137416   ,  1.57862e-10,  0.000240432])
38429   , -2308.46    , array([ 32.1458    ,  0.137416   ,  1.57862e-10,  0.000240432])
38430   , -2308.5     , array([ 32.1136    ,  0.137554   ,  1.57862e-10,  0.000240432])
38431   , -2308.46    , array([ 32.1136    ,  0.137416   ,  1.5802e-10 ,  0.000240432])
38432   , -2308.44    , array([ 32.1136    ,  0.137416   ,  1.57862e-10,  0.000240672])
38433   , -2308.46    , array([ 32.1136    ,  0.137416   ,  1.57862e-10,  0.000240432])
38434   , -2218.59    , array([ 32.1136    ,  0.0639838  ,  1.57862e-10,  0.000465262])
38435   , -2218.59    , array([ 32.1136    ,  0.0639838  ,  1.57862e-10,  0.000465262])
38436   , -2218.59    , array([ 32.1458    ,  0.0639838  ,  1.57862e-10,  0.000465262])
38437   , -2218.7     , array([ 32.1136    ,  0.0640478  ,  1.57862e-10,  0.000465262])
38438   , -2218.59    , array([ 32.1136    ,  0.0639838  ,  1.5802e-10 ,  0.000465262])
38439   , -2218.48    , array([ 32.1136    ,  0.0639838  ,  1.57862e-10,  0.000465728])
38440   , -7972.44    , array([ 32.1136    ,  0.00300746 ,  1.57862e-10,  0.00652412 ])
38441   , -7972.44    , array([ 32.1136    ,  0.00300746 ,  1.57862e-10,  0.00652412 ])
38442   , -7972.44    , array([ 32.1458    ,  0.00300746 ,  1.57862e-10,  0.00652412 ])
38443   , -7972.84    , array([ 32.1136    ,  0.00301047 ,  1.57862e-10,  0.00652412 ])
38444   , -7972.44    , array([ 32.1136    ,  0.00300746 ,  1.5802e-10 ,  0.00652412 ])
38445   , -7970.95    , array([ 32.1136    ,  0.00300746 ,  1.57862e-10,  0.00653065 ])
38446   , -2209.81    , array([ 32.1136    ,  0.0613944  ,  1.57862e-10,  0.000482163])
38447   , -2209.81    , array([ 32.1136    ,  0.0613944  ,  1.57862e-10,  0.000482163])
38448   , -2209.81    , array([ 32.1458    ,  0.0613944  ,  1.57862e-10,  0.000482163])
38449   , -2209.93    , array([ 32.1136    ,  0.0614558  ,  1.57862e-10,  0.000482163])
38450   , -2209.81    , array([ 32.1136    ,  0.0613944  ,  1.5802e-10 ,  0.000482163])
38451   , -2209.69    , array([ 32.1136    ,  0.0613944  ,  1.57862e-10,  0.000482645])
38452   , -2200.14    , array([ 32.1136    ,  0.0588248  ,  1.57862e-10,  0.000500299])
38453   , -2200.14    , array([ 32.1136    ,  0.0588248  ,  1.57862e-10,  0.000500299])
38454   , -2200.14    , array([ 32.1458    ,  0.0588248  ,  1.57862e-10,  0.000500299])
38455   , -2200.27    , array([ 32.1136    ,  0.0588837  ,  1.57862e-10,  0.000500299])
38456   , -2200.14    , array([ 32.1136    ,  0.0588248  ,  1.5802e-10 ,  0.000500299])
38457   , -2200.02    , array([ 32.1136    ,  0.0588248  ,  1.57862e-10,  0.0005008  ])
38458   , -1880.31    , array([ 32.1136    ,  0.0133009  ,  1.57862e-10,  0.00180666 ])
38459   , -1880.31    , array([ 32.1136    ,  0.0133009  ,  1.57862e-10,  0.00180666 ])
38460   , -1880.31    , array([ 32.1458    ,  0.0133009  ,  1.57862e-10,  0.00180666 ])
38461   , -1879.83    , array([ 32.1136    ,  0.0133142  ,  1.57862e-10,  0.00180666 ])
38462   , -1880.31    , array([ 32.1136    ,  0.0133009  ,  1.5802e-10 ,  0.00180666 ])
38463   , -1880.75    , array([ 32.1136    ,  0.0133009  ,  1.57862e-10,  0.00180847 ])
38464   , -2107.75    , array([ 32.1136    ,  0.0427883  ,  1.57862e-10,  0.000658594])
38465   , -2107.75    , array([ 32.1136    ,  0.0427883  ,  1.57862e-10,  0.000658594])
38466   , -2107.75    , array([ 32.1458    ,  0.0427883  ,  1.57862e-10,  0.000658594])
38467   , -2107.94    , array([ 32.1136    ,  0.0428311  ,  1.57862e-10,  0.000658594])
38468   , -2107.75    , array([ 32.1136    ,  0.0427883  ,  1.5802e-10 ,  0.000658594])
38469   , -2107.56    , array([ 32.1136    ,  0.0427883  ,  1.57862e-10,  0.000659253])
38470   , -1785.08    , array([ 32.1136    ,  0.0182415  ,  1.57862e-10,  0.00137531 ])
38471   , -1785.08    , array([ 32.1136    ,  0.0182415  ,  1.57862e-10,  0.00137531 ])
38472   , -1785.08    , array([ 32.1458    ,  0.0182415  ,  1.57862e-10,  0.00137531 ])
38473   , -1785.14    , array([ 32.1136    ,  0.0182597  ,  1.57862e-10,  0.00137531 ])
38474   , -1785.08    , array([ 32.1136    ,  0.0182415  ,  1.5802e-10 ,  0.00137531 ])
