89366   , -54321.9    , array([ 0.032417   ,  4.42512    ,  0.036696   ,  2.85571e-06,  0.00423254 ])
89389   , -50010.7    , array([ 0.0987973  ,  2.36293    ,  0.0367276  ,  2.85571e-06,  0.0103342  ])
89390   , -50013.9    , array([ 0.0986986  ,  2.3653     ,  0.0367276  ,  2.85571e-06,  0.0103342  ])
89391   , -50011.7    , array([ 0.0986986  ,  2.36293    ,  0.0367643  ,  2.85571e-06,  0.0103342  ])
89392   , -50011.7    , array([ 0.0986986  ,  2.36293    ,  0.0367276  ,  2.85857e-06,  0.0103342  ])
89393   , -50008.3    , array([ 0.0986986  ,  2.36293    ,  0.0367276  ,  2.85571e-06,  0.0103446  ])
89394   , -99527.7    , array([ 4.46485    ,  0.20019    ,  0.0368474  ,  2.8557e-06 ,  0.5936     ])
89395   , -99527.7    , array([ 4.46485    ,  0.20019    ,  0.0368474  ,  2.8557e-06 ,  0.5936     ])
89396   , -99531.3    , array([ 4.46931    ,  0.20019    ,  0.0368474  ,  2.8557e-06 ,  0.5936     ])
89397   , -99431      , array([ 4.46485    ,  0.200391   ,  0.0368474  ,  2.8557e-06 ,  0.5936     ])
89398   , -99524      , array([ 4.46485    ,  0.20019    ,  0.0368842  ,  2.8557e-06 ,  0.5936     ])
89399   , -99527.7    , array([ 4.46485    ,  0.20019    ,  0.0368474  ,  2.85856e-06,  0.5936     ])
89400   , -99633.7    , array([ 4.46485    ,  0.20019    ,  0.0368474  ,  2.8557e-06 ,  0.594194   ])
89401   , -29354      , array([ 0.421427   ,  0.923063   ,  0.0367731  ,  2.85571e-06,  0.0483266  ])
89402   , -29354      , array([ 0.421427   ,  0.923063   ,  0.0367731  ,  2.85571e-06,  0.0483266  ])
89403   , -29350.2    , array([ 0.421849   ,  0.923063   ,  0.0367731  ,  2.85571e-06,  0.0483266  ])
89404   , -29367.4    , array([ 0.421427   ,  0.923987   ,  0.0367731  ,  2.85571e-06,  0.0483266  ])
89405   , -29354      , array([ 0.421427   ,  0.923063   ,  0.0368099  ,  2.85571e-06,  0.0483266  ])
89406   , -29354      , array([ 0.421427   ,  0.923063   ,  0.0367731  ,  2.85857e-06,  0.0483266  ])
89407   , -29343      , array([ 0.421427   ,  0.923063   ,  0.0367731  ,  2.85571e-06,  0.0483749  ])
89408   , -8899.29    , array([ 1.27649    ,  0.450371   ,  0.036808   ,  2.85571e-06,  0.156905   ])
89409   , -8899.29    , array([ 1.27649    ,  0.450371   ,  0.036808   ,  2.85571e-06,  0.156905   ])
89410   , -8893.82    , array([ 1.27777    ,  0.450371   ,  0.036808   ,  2.85571e-06,  0.156905   ])
89411   , -8901.39    , array([ 1.27649    ,  0.450822   ,  0.036808   ,  2.85571e-06,  0.156905   ])
89412   , -8899.15    , array([ 1.27649    ,  0.450371   ,  0.0368448  ,  2.85571e-06,  0.156905   ])
89413   , -8899.29    , array([ 1.27649    ,  0.450371   ,  0.036808   ,  2.85856e-06,  0.156905   ])
89414   , -8908.94    , array([ 1.27649    ,  0.450371   ,  0.036808   ,  2.85571e-06,  0.157062   ])
89415   , -9079.01    , array([ 1.11232    ,  0.492364   ,  0.0368037  ,  2.85571e-06,  0.135551   ])
89416   , -9079.01    , array([ 1.11232    ,  0.492364   ,  0.0368037  ,  2.85571e-06,  0.135551   ])
89417   , -9073.1     , array([ 1.11343    ,  0.492364   ,  0.0368037  ,  2.85571e-06,  0.135551   ])
89418   , -9085.75    , array([ 1.11232    ,  0.492857   ,  0.0368037  ,  2.85571e-06,  0.135551   ])
89419   , -9078.92    , array([ 1.11232    ,  0.492364   ,  0.0368405  ,  2.85571e-06,  0.135551   ])
89420   , -9079.01    , array([ 1.11232    ,  0.492364   ,  0.0368037  ,  2.85856e-06,  0.135551   ])
89421   , -9083.3     , array([ 1.11232    ,  0.492364   ,  0.0368037  ,  2.85571e-06,  0.135686   ])
89422   , -8817.72    , array([ 1.2163     ,  0.46468    ,  0.0368065  ,  2.85571e-06,  0.149054   ])
89423   , -8817.72    , array([ 1.2163     ,  0.46468    ,  0.0368065  ,  2.85571e-06,  0.149054   ])
89424   , -8812.06    , array([ 1.21752    ,  0.46468    ,  0.0368065  ,  2.85571e-06,  0.149054   ])
89425   , -8821.55    , array([ 1.2163     ,  0.465145   ,  0.0368065  ,  2.85571e-06,  0.149054   ])
89426   , -8817.6     , array([ 1.2163     ,  0.46468    ,  0.0368433  ,  2.85571e-06,  0.149054   ])
89427   , -8817.72    , array([ 1.2163     ,  0.46468    ,  0.0368065  ,  2.85856e-06,  0.149054   ])
89428   , -8825.4     , array([ 1.2163     ,  0.46468    ,  0.0368065  ,  2.85571e-06,  0.149204   ])
89436   , -8806.4     , array([ 1.22399    ,  0.461135   ,  0.0368102  ,  2.85571e-06,  0.150057   ])
89437   , -8806.4     , array([ 1.22399    ,  0.461135   ,  0.0368102  ,  2.85571e-06,  0.150057   ])
89438   , -8800.77    , array([ 1.22522    ,  0.461135   ,  0.0368102  ,  2.85571e-06,  0.150057   ])
89439   , -8809.94    , array([ 1.22399    ,  0.461596   ,  0.0368102  ,  2.85571e-06,  0.150057   ])
89440   , -8806.27    , array([ 1.22399    ,  0.461135   ,  0.036847   ,  2.85571e-06,  0.150057   ])
89441   , -8806.4     , array([ 1.22399    ,  0.461135   ,  0.0368102  ,  2.85856e-06,  0.150057   ])
89442   , -8814.4     , array([ 1.22399    ,  0.461135   ,  0.0368102  ,  2.85571e-06,  0.150207   ])
89443   , -8783.05    , array([ 1.22304    ,  0.46013    ,  0.0404661  ,  2.85572e-06,  0.149913   ])
89444   , -8783.05    , array([ 1.22304    ,  0.46013    ,  0.0404661  ,  2.85572e-06,  0.149913   ])
89445   , -8777.43    , array([ 1.22426    ,  0.46013    ,  0.0404661  ,  2.85572e-06,  0.149913   ])
89446   , -8786.57    , array([ 1.22304    ,  0.46059    ,  0.0404661  ,  2.85572e-06,  0.149913   ])
89447   , -8782.91    , array([ 1.22304    ,  0.46013    ,  0.0405066  ,  2.85572e-06,  0.149913   ])
89448   , -8783.05    , array([ 1.22304    ,  0.46013    ,  0.0404661  ,  2.85858e-06,  0.149913   ])
89449   , -8791.03    , array([ 1.22304    ,  0.46013    ,  0.0404661  ,  2.85572e-06,  0.150063   ])
89450   , -8677.16    , array([ 1.21924    ,  0.456132   ,  0.0590996  ,  2.85576e-06,  0.149339   ])
89451   , -8677.16    , array([ 1.21924    ,  0.456132   ,  0.0590996  ,  2.85576e-06,  0.149339   ])
89452   , -8671.59    , array([ 1.22046    ,  0.456132   ,  0.0590996  ,  2.85576e-06,  0.149339   ])
89453   , -8680.65    , array([ 1.21924    ,  0.456588   ,  0.0590996  ,  2.85576e-06,  0.149339   ])
89454   , -8676.97    , array([ 1.21924    ,  0.456132   ,  0.0591587  ,  2.85576e-06,  0.149339   ])
89455   , -8677.16    , array([ 1.21924    ,  0.456132   ,  0.0590996  ,  2.85862e-06,  0.149339   ])
89456   , -8685.02    , array([ 1.21924    ,  0.456132   ,  0.0590996  ,  2.85576e-06,  0.149489   ])
89457   , -7876.5     , array([ 1.20414    ,  0.440486   ,  0.26888    ,  2.85594e-06,  0.147065   ])
89458   , -7876.5     , array([ 1.20414    ,  0.440486   ,  0.26888    ,  2.85594e-06,  0.147065   ])
89459   , -7871.43    , array([ 1.20534    ,  0.440486   ,  0.26888    ,  2.85594e-06,  0.147065   ])
89460   , -7880.23    , array([ 1.20414    ,  0.440926   ,  0.26888    ,  2.85594e-06,  0.147065   ])
89461   , -7875.76    , array([ 1.20414    ,  0.440486   ,  0.269149   ,  2.85594e-06,  0.147065   ])
89462   , -7876.5     , array([ 1.20414    ,  0.440486   ,  0.26888    ,  2.8588e-06 ,  0.147065   ])
89463   , -7882.74    , array([ 1.20414    ,  0.440486   ,  0.26888    ,  2.85594e-06,  0.147212   ])
89471   , -7876.45    , array([ 1.20414    ,  0.440485   ,  0.268894   ,  2.85594e-06,  0.147065   ])
89472   , -7876.45    , array([ 1.20414    ,  0.440485   ,  0.268894   ,  2.85594e-06,  0.147065   ])
89473   , -7871.39    , array([ 1.20534    ,  0.440485   ,  0.268894   ,  2.85594e-06,  0.147065   ])
89474   , -7880.18    , array([ 1.20414    ,  0.440926   ,  0.268894   ,  2.85594e-06,  0.147065   ])
89475   , -7875.71    , array([ 1.20414    ,  0.440485   ,  0.269163   ,  2.85594e-06,  0.147065   ])
89476   , -7876.45    , array([ 1.20414    ,  0.440485   ,  0.268894   ,  2.8588e-06 ,  0.147065   ])
89477   , -7882.69    , array([ 1.20414    ,  0.440485   ,  0.268894   ,  2.85594e-06,  0.147212   ])
89478   , -7876.41    , array([ 1.20414    ,  0.440485   ,  0.268908   ,  2.85594e-06,  0.147065   ])
89479   , -7876.41    , array([ 1.20414    ,  0.440485   ,  0.268908   ,  2.85594e-06,  0.147065   ])
89480   , -7871.34    , array([ 1.20534    ,  0.440485   ,  0.268908   ,  2.85594e-06,  0.147065   ])
89481   , -7880.14    , array([ 1.20414    ,  0.440925   ,  0.268908   ,  2.85594e-06,  0.147065   ])
89482   , -7875.67    , array([ 1.20414    ,  0.440485   ,  0.269177   ,  2.85594e-06,  0.147065   ])
89483   , -7876.41    , array([ 1.20414    ,  0.440485   ,  0.268908   ,  2.8588e-06 ,  0.147065   ])
89484   , -7882.65    , array([ 1.20414    ,  0.440485   ,  0.268908   ,  2.85594e-06,  0.147212   ])
89485   , -5709.35    , array([ 1.1745     ,  0.410784   ,  5.56582    ,  2.8563e-06 ,  0.14262    ])
89486   , -5709.35    , array([ 1.1745     ,  0.410784   ,  5.56582    ,  2.8563e-06 ,  0.14262    ])
89487   , -5711.04    , array([ 1.17568    ,  0.410784   ,  5.56582    ,  2.8563e-06 ,  0.14262    ])
89488   , -5721.7     , array([ 1.1745     ,  0.411195   ,  5.56582    ,  2.8563e-06 ,  0.14262    ])
89489   , -5713.85    , array([ 1.1745     ,  0.410784   ,  5.57139    ,  2.8563e-06 ,  0.14262    ])
89490   , -5709.35    , array([ 1.1745     ,  0.410784   ,  5.56582    ,  2.85916e-06,  0.14262    ])
89491   , -5703.81    , array([ 1.1745     ,  0.410784   ,  5.56582    ,  2.8563e-06 ,  0.142763   ])
89492   , -7372.97    , array([ 1.19916    ,  0.435406   ,  0.444852   ,  2.856e-06  ,  0.146317   ])
89493   , -7372.97    , array([ 1.19916    ,  0.435406   ,  0.444852   ,  2.856e-06  ,  0.146317   ])
89494   , -7368.29    , array([ 1.20036    ,  0.435406   ,  0.444852   ,  2.856e-06  ,  0.146317   ])
89495   , -7377.06    , array([ 1.19916    ,  0.435841   ,  0.444852   ,  2.856e-06  ,  0.146317   ])
89496   , -7371.91    , array([ 1.19916    ,  0.435406   ,  0.445297   ,  2.856e-06  ,  0.146317   ])
89497   , -7372.97    , array([ 1.19916    ,  0.435406   ,  0.444852   ,  2.85886e-06,  0.146317   ])
89498   , -7377.98    , array([ 1.19916    ,  0.435406   ,  0.444852   ,  2.856e-06  ,  0.146464   ])
89499   , -4759.84    , array([ 1.18151    ,  0.41769    ,  2.69921    ,  2.85622e-06,  0.143669   ])
89500   , -4759.84    , array([ 1.18151    ,  0.41769    ,  2.69921    ,  2.85622e-06,  0.143669   ])
89501   , -4758.7     , array([ 1.18269    ,  0.41769    ,  2.69921    ,  2.85622e-06,  0.143669   ])
89502   , -4768.14    , array([ 1.18151    ,  0.418108   ,  2.69921    ,  2.85622e-06,  0.143669   ])
89503   , -4759.3     , array([ 1.18151    ,  0.41769    ,  2.70191    ,  2.85622e-06,  0.143669   ])
89504   , -4759.84    , array([ 1.18151    ,  0.41769    ,  2.69921    ,  2.85908e-06,  0.143669   ])
89505   , -4756.69    , array([ 1.18151    ,  0.41769    ,  2.69921    ,  2.85622e-06,  0.143813   ])
89506   , -4697.87    , array([ 1.17979    ,  0.415991   ,  3.22166    ,  2.85624e-06,  0.143412   ])
89507   , -4697.87    , array([ 1.17979    ,  0.415991   ,  3.22166    ,  2.85624e-06,  0.143412   ])
89508   , -4697.34    , array([ 1.18097    ,  0.415991   ,  3.22166    ,  2.85624e-06,  0.143412   ])
89509   , -4707       , array([ 1.17979    ,  0.416407   ,  3.22166    ,  2.85624e-06,  0.143412   ])
89510   , -4698.06    , array([ 1.17979    ,  0.415991   ,  3.22488    ,  2.85624e-06,  0.143412   ])
89511   , -4697.87    , array([ 1.17979    ,  0.415991   ,  3.22166    ,  2.8591e-06 ,  0.143412   ])
89512   , -4693.89    , array([ 1.17979    ,  0.415991   ,  3.22166    ,  2.85624e-06,  0.143556   ])
89513   , -5717.03    , array([ 0.400181   ,  0.0975395  ,  0.696481   ,  2.86069e-06,  0.0441995  ])
89514   , -5717.03    , array([ 0.400181   ,  0.0975395  ,  0.696481   ,  2.86069e-06,  0.0441995  ])
89515   , -5710.05    , array([ 0.400581   ,  0.0975395  ,  0.696481   ,  2.86069e-06,  0.0441995  ])
89516   , -5711.76    , array([ 0.400181   ,  0.0976371  ,  0.696481   ,  2.86069e-06,  0.0441995  ])
89517   , -5716.41    , array([ 0.400181   ,  0.0975395  ,  0.697178   ,  2.86069e-06,  0.0441995  ])
89518   , -5717.03    , array([ 0.400181   ,  0.0975395  ,  0.696481   ,  2.86356e-06,  0.0441995  ])
89519   , -5727.75    , array([ 0.400181   ,  0.0975395  ,  0.696481   ,  2.86069e-06,  0.0442437  ])
89520   , -3856.41    , array([ 0.831782   ,  0.260284   ,  1.96355    ,  2.85768e-06,  0.0980245  ])
89521   , -3856.41    , array([ 0.831782   ,  0.260284   ,  1.96355    ,  2.85768e-06,  0.0980245  ])
89522   , -3852.44    , array([ 0.832614   ,  0.260284   ,  1.96355    ,  2.85768e-06,  0.0980245  ])
89523   , -3859.48    , array([ 0.831782   ,  0.260545   ,  1.96355    ,  2.85768e-06,  0.0980245  ])
89524   , -3854.77    , array([ 0.831782   ,  0.260284   ,  1.96551    ,  2.85768e-06,  0.0980245  ])
89525   , -3856.41    , array([ 0.831782   ,  0.260284   ,  1.96355    ,  2.86054e-06,  0.0980245  ])
89526   , -3857.66    , array([ 0.831782   ,  0.260284   ,  1.96355    ,  2.85768e-06,  0.0981226  ])
89527   , -2428.21    , array([ 0.669323   ,  0.190364   ,  4.39962    ,  2.85866e-06,  0.0783726  ])
89528   , -2428.21    , array([ 0.669323   ,  0.190364   ,  4.39962    ,  2.85866e-06,  0.0783726  ])
89529   , -2425.26    , array([ 0.669993   ,  0.190364   ,  4.39962    ,  2.85866e-06,  0.0783726  ])
89530   , -2430.74    , array([ 0.669323   ,  0.190554   ,  4.39962    ,  2.85866e-06,  0.0783726  ])
89531   , -2426.95    , array([ 0.669323   ,  0.190364   ,  4.40403    ,  2.85866e-06,  0.0783726  ])
89532   , -2428.21    , array([ 0.669323   ,  0.190364   ,  4.39962    ,  2.86152e-06,  0.0783726  ])
89533   , -2427.81    , array([ 0.669323   ,  0.190364   ,  4.39962    ,  2.85866e-06,  0.078451   ])
89541   , -2428.2     , array([ 0.669323   ,  0.190363   ,  4.39966    ,  2.85866e-06,  0.0783725  ])
89542   , -2428.2     , array([ 0.669323   ,  0.190363   ,  4.39966    ,  2.85866e-06,  0.0783725  ])
89543   , -2425.25    , array([ 0.669992   ,  0.190363   ,  4.39966    ,  2.85866e-06,  0.0783725  ])
89544   , -2430.72    , array([ 0.669323   ,  0.190554   ,  4.39966    ,  2.85866e-06,  0.0783725  ])
89545   , -2426.94    , array([ 0.669323   ,  0.190363   ,  4.40406    ,  2.85866e-06,  0.0783725  ])
89546   , -2428.2     , array([ 0.669323   ,  0.190363   ,  4.39966    ,  2.86152e-06,  0.0783725  ])
89547   , -2427.79    , array([ 0.669323   ,  0.190363   ,  4.39966    ,  2.85866e-06,  0.0784509  ])
89555   , -2428.2     , array([ 0.669323   ,  0.190363   ,  4.39967    ,  2.85866e-06,  0.0783725  ])
89556   , -2428.2     , array([ 0.669323   ,  0.190363   ,  4.39967    ,  2.85866e-06,  0.0783725  ])
89557   , -2425.25    , array([ 0.669992   ,  0.190363   ,  4.39967    ,  2.85866e-06,  0.0783725  ])
89558   , -2430.72    , array([ 0.669323   ,  0.190554   ,  4.39967    ,  2.85866e-06,  0.0783725  ])
89559   , -2426.93    , array([ 0.669323   ,  0.190363   ,  4.40408    ,  2.85866e-06,  0.0783725  ])
89560   , -2428.2     , array([ 0.669323   ,  0.190363   ,  4.39967    ,  2.86152e-06,  0.0783725  ])
89561   , -2427.79    , array([ 0.669323   ,  0.190363   ,  4.39967    ,  2.85866e-06,  0.0784509  ])
89562   , -1949.44    , array([ 0.63828    ,  0.163433   ,  8.38565    ,  2.86164e-06,  0.0733422  ])
89563   , -1949.44    , array([ 0.63828    ,  0.163433   ,  8.38565    ,  2.86164e-06,  0.0733422  ])
89564   , -1948.54    , array([ 0.638918   ,  0.163433   ,  8.38565    ,  2.86164e-06,  0.0733422  ])
89565   , -1952.56    , array([ 0.63828    ,  0.163596   ,  8.38565    ,  2.86164e-06,  0.0733422  ])
89566   , -1950.47    , array([ 0.63828    ,  0.163433   ,  8.39404    ,  2.86164e-06,  0.0733422  ])
89567   , -1949.44    , array([ 0.63828    ,  0.163433   ,  8.38565    ,  2.8645e-06 ,  0.0733422  ])
89568   , -1948       , array([ 0.63828    ,  0.163433   ,  8.38565    ,  2.86164e-06,  0.0734155  ])
89569   , -1695.66    , array([ 0.705356   ,  0.149392   ,  6.81262    ,  2.86966e-06,  0.0734074  ])
89570   , -1695.66    , array([ 0.705356   ,  0.149392   ,  6.81262    ,  2.86966e-06,  0.0734074  ])
89571   , -1694.64    , array([ 0.706062   ,  0.149392   ,  6.81262    ,  2.86966e-06,  0.0734074  ])
89572   , -1694.87    , array([ 0.705356   ,  0.149541   ,  6.81262    ,  2.86966e-06,  0.0734074  ])
89573   , -1695.23    , array([ 0.705356   ,  0.149392   ,  6.81944    ,  2.86966e-06,  0.0734074  ])
89574   , -1695.66    , array([ 0.705356   ,  0.149392   ,  6.81262    ,  2.87253e-06,  0.0734074  ])
89575   , -1696.91    , array([ 0.705356   ,  0.149392   ,  6.81262    ,  2.86966e-06,  0.0734808  ])
89576   , -1664.89    , array([ 0.736651   ,  0.152196   ,  7.05253    ,  2.87108e-06,  0.0752766  ])
89577   , -1664.89    , array([ 0.736651   ,  0.152196   ,  7.05253    ,  2.87108e-06,  0.0752766  ])
89578   , -1664.21    , array([ 0.737388   ,  0.152196   ,  7.05253    ,  2.87108e-06,  0.0752766  ])
89579   , -1664.29    , array([ 0.736651   ,  0.152348   ,  7.05253    ,  2.87108e-06,  0.0752766  ])
89580   , -1664.77    , array([ 0.736651   ,  0.152196   ,  7.05959    ,  2.87108e-06,  0.0752766  ])
89581   , -1664.89    , array([ 0.736651   ,  0.152196   ,  7.05253    ,  2.87395e-06,  0.0752766  ])
89582   , -1666       , array([ 0.736651   ,  0.152196   ,  7.05253    ,  2.87108e-06,  0.0753519  ])
89583   , -1648.03    , array([ 0.780548   ,  0.157709   ,  6.94103    ,  2.87299e-06,  0.0776985  ])
89584   , -1648.03    , array([ 0.780548   ,  0.157709   ,  6.94103    ,  2.87299e-06,  0.0776985  ])
89585   , -1647.59    , array([ 0.781329   ,  0.157709   ,  6.94103    ,  2.87299e-06,  0.0776985  ])
89586   , -1647.71    , array([ 0.780548   ,  0.157867   ,  6.94103    ,  2.87299e-06,  0.0776985  ])
89587   , -1648.08    , array([ 0.780548   ,  0.157709   ,  6.94798    ,  2.87299e-06,  0.0776985  ])
89588   , -1648.03    , array([ 0.780548   ,  0.157709   ,  6.94103    ,  2.87586e-06,  0.0776985  ])
89589   , -1648.98    , array([ 0.780548   ,  0.157709   ,  6.94103    ,  2.87299e-06,  0.0777763  ])
89590   , -1635       , array([ 0.813504   ,  0.15992    ,  6.77019    ,  2.87555e-06,  0.0784304  ])
89591   , -1635       , array([ 0.813504   ,  0.15992    ,  6.77019    ,  2.87555e-06,  0.0784304  ])
89592   , -1634.68    , array([ 0.814318   ,  0.15992    ,  6.77019    ,  2.87555e-06,  0.0784304  ])
89593   , -1634.73    , array([ 0.813504   ,  0.16008    ,  6.77019    ,  2.87555e-06,  0.0784304  ])
89594   , -1635.08    , array([ 0.813504   ,  0.15992    ,  6.77696    ,  2.87555e-06,  0.0784304  ])
89595   , -1635       , array([ 0.813504   ,  0.15992    ,  6.77019    ,  2.87843e-06,  0.0784304  ])
89596   , -1635.91    , array([ 0.813504   ,  0.15992    ,  6.77019    ,  2.87555e-06,  0.0785089  ])
89597   , -1611.85    , array([ 0.853859   ,  0.160329   ,  6.55395    ,  2.88035e-06,  0.077777   ])
89598   , -1611.85    , array([ 0.853859   ,  0.160329   ,  6.55395    ,  2.88035e-06,  0.077777   ])
89599   , -1611.66    , array([ 0.854713   ,  0.160329   ,  6.55395    ,  2.88035e-06,  0.077777   ])
89600   , -1611.64    , array([ 0.853859   ,  0.160489   ,  6.55395    ,  2.88035e-06,  0.077777   ])
89601   , -1611.95    , array([ 0.853859   ,  0.160329   ,  6.56051    ,  2.88035e-06,  0.077777   ])
89602   , -1611.85    , array([ 0.853859   ,  0.160329   ,  6.55395    ,  2.88323e-06,  0.077777   ])
89603   , -1612.72    , array([ 0.853859   ,  0.160329   ,  6.55395    ,  2.88035e-06,  0.0778548  ])
89604   , -1571.59    , array([ 0.908239   ,  0.157424   ,  6.28368    ,  2.88927e-06,  0.074698   ])
89605   , -1571.59    , array([ 0.908239   ,  0.157424   ,  6.28368    ,  2.88927e-06,  0.074698   ])
89606   , -1571.54    , array([ 0.909148   ,  0.157424   ,  6.28368    ,  2.88927e-06,  0.074698   ])
89607   , -1571.47    , array([ 0.908239   ,  0.157581   ,  6.28368    ,  2.88927e-06,  0.074698   ])
89608   , -1571.7     , array([ 0.908239   ,  0.157424   ,  6.28997    ,  2.88927e-06,  0.074698   ])
89609   , -1571.59    , array([ 0.908239   ,  0.157424   ,  6.28368    ,  2.89216e-06,  0.074698   ])
89610   , -1572.33    , array([ 0.908239   ,  0.157424   ,  6.28368    ,  2.88927e-06,  0.0747728  ])
89611   , -1507.6     , array([ 0.987998   ,  0.147759   ,  5.92604    ,  2.90633e-06,  0.0671762  ])
89612   , -1507.6     , array([ 0.987998   ,  0.147759   ,  5.92604    ,  2.90633e-06,  0.0671762  ])
89613   , -1507.71    , array([ 0.988986   ,  0.147759   ,  5.92604    ,  2.90633e-06,  0.0671762  ])
89614   , -1507.66    , array([ 0.987998   ,  0.147906   ,  5.92604    ,  2.90633e-06,  0.0671762  ])
89615   , -1507.73    , array([ 0.987998   ,  0.147759   ,  5.93197    ,  2.90633e-06,  0.0671762  ])
89616   , -1507.6     , array([ 0.987998   ,  0.147759   ,  5.92604    ,  2.90924e-06,  0.0671762  ])
89617   , -1508.06    , array([ 0.987998   ,  0.147759   ,  5.92604    ,  2.90633e-06,  0.0672434  ])
89618   , -1441.81    , array([ 1.0973     ,  0.125976   ,  5.47648    ,  2.93749e-06,  0.053333   ])
89619   , -1441.81    , array([ 1.0973     ,  0.125976   ,  5.47648    ,  2.93749e-06,  0.053333   ])
89620   , -1442.04    , array([ 1.0984     ,  0.125976   ,  5.47648    ,  2.93749e-06,  0.053333   ])
89621   , -1442.23    , array([ 1.0973     ,  0.126102   ,  5.47648    ,  2.93749e-06,  0.053333   ])
89622   , -1441.98    , array([ 1.0973     ,  0.125976   ,  5.48196    ,  2.93749e-06,  0.053333   ])
89623   , -1441.81    , array([ 1.0973     ,  0.125976   ,  5.47648    ,  2.94043e-06,  0.053333   ])
89624   , -1441.69    , array([ 1.0973     ,  0.125976   ,  5.47648    ,  2.93749e-06,  0.0533863  ])
89625   , -1425.42    , array([ 1.1047     ,  0.115067   ,  5.39247    ,  2.94882e-06,  0.0481167  ])
89626   , -1425.42    , array([ 1.1047     ,  0.115067   ,  5.39247    ,  2.94882e-06,  0.0481167  ])
89627   , -1425.63    , array([ 1.10581    ,  0.115067   ,  5.39247    ,  2.94882e-06,  0.0481167  ])
89628   , -1425.6     , array([ 1.1047     ,  0.115183   ,  5.39247    ,  2.94882e-06,  0.0481167  ])
89629   , -1425.55    , array([ 1.1047     ,  0.115067   ,  5.39787    ,  2.94882e-06,  0.0481167  ])
89630   , -1425.42    , array([ 1.1047     ,  0.115067   ,  5.39247    ,  2.95177e-06,  0.0481167  ])
89631   , -1425.36    , array([ 1.1047     ,  0.115067   ,  5.39247    ,  2.94882e-06,  0.0481648  ])
89632   , -1416.6     , array([ 1.07589    ,  0.107483   ,  5.3248     ,  2.95538e-06,  0.044587   ])
89633   , -1416.6     , array([ 1.07589    ,  0.107483   ,  5.3248     ,  2.95538e-06,  0.044587   ])
89634   , -1416.74    , array([ 1.07697    ,  0.107483   ,  5.3248     ,  2.95538e-06,  0.044587   ])
89635   , -1416.6     , array([ 1.07589    ,  0.10759    ,  5.3248     ,  2.95538e-06,  0.044587   ])
89636   , -1416.68    , array([ 1.07589    ,  0.107483   ,  5.33013    ,  2.95538e-06,  0.044587   ])
89637   , -1416.6     , array([ 1.07589    ,  0.107483   ,  5.3248     ,  2.95834e-06,  0.044587   ])
