13      , -1431.29    , array([ 0.537474   ,  4.84566    ,  0.0920839  ,  6.33308e-22])
14      , -1432.5     , array([ 0.538012   ,  4.84566    ,  0.0920839  ,  6.33308e-22])
15      , -1431.29    , array([ 0.537474   ,  4.85051    ,  0.0920839  ,  6.33308e-22])
16      , -1430.7     , array([ 0.537474   ,  4.84566    ,  0.092176   ,  6.33308e-22])
17      , -1431.29    , array([ 0.537474   ,  4.84566    ,  0.0920839  ,  6.33942e-22])
18      , -1431.29    , array([ 0.537474   ,  4.84566    ,  0.0920839  ,  6.33308e-22])
19      , -895.509    , array([ 0.216461   ,  4.84566    ,  0.142876   ,  6.33308e-22])
20      , -895.509    , array([ 0.216461   ,  4.84566    ,  0.142876   ,  6.33308e-22])
21      , -894.719    , array([ 0.216678   ,  4.84566    ,  0.142876   ,  6.33308e-22])
22      , -895.509    , array([ 0.216461   ,  4.85051    ,  0.142876   ,  6.33308e-22])
23      , -895.031    , array([ 0.216461   ,  4.84566    ,  0.143019   ,  6.33308e-22])
24      , -895.509    , array([ 0.216461   ,  4.84566    ,  0.142876   ,  6.33942e-22])
25      , -2087.67    , array([ 0.242836   ,  4.84566    ,  1.1405     ,  6.33308e-22])
26      , -2087.67    , array([ 0.242836   ,  4.84566    ,  1.1405     ,  6.33308e-22])
27      , -2086.88    , array([ 0.243079   ,  4.84566    ,  1.1405     ,  6.33308e-22])
28      , -2087.67    , array([ 0.242836   ,  4.85051    ,  1.1405     ,  6.33308e-22])
29      , -2088.77    , array([ 0.242836   ,  4.84566    ,  1.14164    ,  6.33308e-22])
30      , -2087.67    , array([ 0.242836   ,  4.84566    ,  1.1405     ,  6.33942e-22])
31      , -685.805    , array([ 0.22067    ,  4.84566    ,  0.202338   ,  6.33308e-22])
32      , -685.805    , array([ 0.22067    ,  4.84566    ,  0.202338   ,  6.33308e-22])
33      , -685.329    , array([ 0.220891   ,  4.84566    ,  0.202338   ,  6.33308e-22])
34      , -685.805    , array([ 0.22067    ,  4.85051    ,  0.202338   ,  6.33308e-22])
