37319   , -2425.02    , array([ 3.05302    ,  0.0268002  ,  0.0064083  ,  1.88609e-83])
37320   , -2425.06    , array([ 3.05607    ,  0.0268002  ,  0.0064083  ,  1.88609e-83])
37321   , -2425.02    , array([ 3.05302    ,  0.026827   ,  0.0064083  ,  1.88609e-83])
37322   , -2425.11    , array([ 3.05302    ,  0.0268002  ,  0.00641471 ,  1.88609e-83])
37323   , -2425.02    , array([ 3.05302    ,  0.0268002  ,  0.0064083  ,  1.88797e-83])
37324   , -2425.02    , array([ 3.05302    ,  0.0268002  ,  0.0064083  ,  1.88609e-83])
37325   , -2361.63    , array([ 1.95886    ,  0.0268002  ,  0.0025865  ,  1.88609e-83])
37326   , -2361.63    , array([ 1.95886    ,  0.0268002  ,  0.0025865  ,  1.88609e-83])
37327   , -2361.66    , array([ 1.96082    ,  0.0268002  ,  0.0025865  ,  1.88609e-83])
37328   , -2361.63    , array([ 1.95886    ,  0.026827   ,  0.0025865  ,  1.88609e-83])
37329   , -2361.66    , array([ 1.95886    ,  0.0268002  ,  0.00258909 ,  1.88609e-83])
37330   , -2361.63    , array([ 1.95886    ,  0.0268002  ,  0.0025865  ,  1.88797e-83])
37331   , -3502.84    , array([ 0.00314048 ,  0.0268002  ,  0.0134034  ,  1.88609e-83])
37332   , -3502.84    , array([ 0.00314048 ,  0.0268002  ,  0.0134034  ,  1.88609e-83])
37333   , -3512.26    , array([ 0.00314363 ,  0.0268002  ,  0.0134034  ,  1.88609e-83])
37334   , -3502.84    , array([ 0.00314048 ,  0.026827   ,  0.0134034  ,  1.88609e-83])
37335   , -3490.52    , array([ 0.00314048 ,  0.0268002  ,  0.0134168  ,  1.88609e-83])
37336   , -3502.84    , array([ 0.00314048 ,  0.0268002  ,  0.0134034  ,  1.88797e-83])
37337   , -2361.53    , array([ 1.94933    ,  0.0268002  ,  0.00258972 ,  1.88609e-83])
37338   , -2361.53    , array([ 1.94933    ,  0.0268002  ,  0.00258972 ,  1.88609e-83])
37339   , -2361.56    , array([ 1.95128    ,  0.0268002  ,  0.00258972 ,  1.88609e-83])
37340   , -2361.53    , array([ 1.94933    ,  0.026827   ,  0.00258972 ,  1.88609e-83])
37341   , -2361.56    , array([ 1.94933    ,  0.0268002  ,  0.00259232 ,  1.88609e-83])
37342   , -2361.53    , array([ 1.94933    ,  0.0268002  ,  0.00258972 ,  1.88797e-83])
37343   , -2361.43    , array([ 1.93977    ,  0.0268002  ,  0.00259298 ,  1.88609e-83])
37344   , -2361.43    , array([ 1.93977    ,  0.0268002  ,  0.00259298 ,  1.88609e-83])
37345   , -2361.46    , array([ 1.94171    ,  0.0268002  ,  0.00259298 ,  1.88609e-83])
37346   , -2361.43    , array([ 1.93977    ,  0.026827   ,  0.00259298 ,  1.88609e-83])
37347   , -2361.46    , array([ 1.93977    ,  0.0268002  ,  0.00259558 ,  1.88609e-83])
37348   , -2361.43    , array([ 1.93977    ,  0.0268002  ,  0.00259298 ,  1.88797e-83])
37349   , -1748.06    , array([ 0.0780501  ,  0.0268002  ,  0.00589531 ,  1.88609e-83])
37350   , -1748.06    , array([ 0.0780501  ,  0.0268002  ,  0.00589531 ,  1.88609e-83])
37351   , -1748.21    , array([ 0.0781282  ,  0.0268002  ,  0.00589531 ,  1.88609e-83])
37352   , -1748.06    , array([ 0.0780501  ,  0.026827   ,  0.00589531 ,  1.88609e-83])
37353   , -1747.87    , array([ 0.0780501  ,  0.0268002  ,  0.00590121 ,  1.88609e-83])
37354   , -1748.06    , array([ 0.0780501  ,  0.0268002  ,  0.00589531 ,  1.88797e-83])
37355   , -1744.03    , array([ 0.0763798  ,  0.0268002  ,  0.00592801 ,  1.88609e-83])
37356   , -1744.03    , array([ 0.0763798  ,  0.0268002  ,  0.00592801 ,  1.88609e-83])
37357   , -1744.16    , array([ 0.0764563  ,  0.0268002  ,  0.00592801 ,  1.88609e-83])
37358   , -1744.03    , array([ 0.0763798  ,  0.026827   ,  0.00592801 ,  1.88609e-83])
37359   , -1743.85    , array([ 0.0763798  ,  0.0268002  ,  0.00593394 ,  1.88609e-83])
37360   , -1744.03    , array([ 0.0763798  ,  0.0268002  ,  0.00592801 ,  1.88797e-83])
37361   , -1728.4     , array([ 0.0602443  ,  0.0268002  ,  0.00629876 ,  1.88609e-83])
