25956   , -79089      , array([ 0.0281343  ,  4.75017    ,  4.52668e-39,  6.33211e-39,  1.43621e-08])
25957   , -79089      , array([ 0.0281624  ,  4.75017    ,  4.52668e-39,  6.33211e-39,  1.43621e-08])
25958   , -79089      , array([ 0.0281343  ,  4.75492    ,  4.52668e-39,  6.33211e-39,  1.43621e-08])
25959   , -79089      , array([ 0.0281343  ,  4.75017    ,  4.5312e-39 ,  6.33211e-39,  1.43621e-08])
25960   , -79089      , array([ 0.0281343  ,  4.75017    ,  4.52668e-39,  6.33845e-39,  1.43621e-08])
25961   , -79089      , array([ 0.0281343  ,  4.75017    ,  4.52668e-39,  6.33211e-39,  1.43764e-08])
25962   , -79089      , array([ 0.0281343  ,  4.75017    ,  4.52668e-39,  6.33211e-39,  1.43621e-08])
25963   , -79088.5    , array([ 0.0187186  ,  4.73333    ,  4.52668e-39,  6.33211e-39,  2.16773e-08])
25964   , -79088.5    , array([ 0.0187186  ,  4.73333    ,  4.52668e-39,  6.33211e-39,  2.16773e-08])
25965   , -79088.5    , array([ 0.0187373  ,  4.73333    ,  4.52668e-39,  6.33211e-39,  2.16773e-08])
25966   , -79088.5    , array([ 0.0187186  ,  4.73807    ,  4.52668e-39,  6.33211e-39,  2.16773e-08])
25967   , -79088.5    , array([ 0.0187186  ,  4.73333    ,  4.5312e-39 ,  6.33211e-39,  2.16773e-08])
25968   , -79088.5    , array([ 0.0187186  ,  4.73333    ,  4.52668e-39,  6.33845e-39,  2.16773e-08])
25969   , -79088.5    , array([ 0.0187186  ,  4.73333    ,  4.52668e-39,  6.33211e-39,  2.16989e-08])
25970   , -79064.9    , array([ 0.00366792 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.125e-07  ])
25971   , -79064.9    , array([ 0.00366792 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.125e-07  ])
25972   , -79065      , array([ 0.00367159 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.125e-07  ])
25973   , -79064.9    , array([ 0.00366792 ,  4.67125    ,  4.52668e-39,  6.33211e-39,  1.125e-07  ])
25974   , -79064.9    , array([ 0.00366792 ,  4.66658    ,  4.5312e-39 ,  6.33211e-39,  1.125e-07  ])
25975   , -79064.9    , array([ 0.00366792 ,  4.66658    ,  4.52668e-39,  6.33845e-39,  1.125e-07  ])
25976   , -79064.9    , array([ 0.00366792 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12613e-07])
25984   , -79064.9    , array([ 0.00366791 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25985   , -79064.9    , array([ 0.00366791 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25986   , -79065      , array([ 0.00367158 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25987   , -79064.9    , array([ 0.00366791 ,  4.67125    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25988   , -79064.9    , array([ 0.00366791 ,  4.66658    ,  4.5312e-39 ,  6.33211e-39,  1.12501e-07])
25989   , -79064.9    , array([ 0.00366791 ,  4.66658    ,  4.52668e-39,  6.33845e-39,  1.12501e-07])
25990   , -79064.9    , array([ 0.00366791 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12613e-07])
25991   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25992   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25993   , -79065      , array([ 0.00367157 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25994   , -79064.9    , array([ 0.0036679  ,  4.67125    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
25995   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.5312e-39 ,  6.33211e-39,  1.12501e-07])
25996   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33845e-39,  1.12501e-07])
25997   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12614e-07])
26005   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
26006   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
26007   , -79065      , array([ 0.00367157 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
26008   , -79064.9    , array([ 0.0036679  ,  4.67125    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
26009   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.5312e-39 ,  6.33211e-39,  1.12501e-07])
26010   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33845e-39,  1.12501e-07])
26011   , -79064.9    , array([ 0.0036679  ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12614e-07])
26012   , -79064.9    , array([ 0.00366789 ,  4.66658    ,  4.52668e-39,  6.33211e-39,  1.12501e-07])
