291433  , -79089.3    , array([ 0.0475179  ,  2.32155    ,  8.67655e-65,  5.46602e-19,  6.814e-09  ])
291434  , -79089.3    , array([ 0.0475654  ,  2.32155    ,  8.67655e-65,  5.46602e-19,  6.814e-09  ])
291435  , -79089.3    , array([ 0.0475179  ,  2.32387    ,  8.67655e-65,  5.46602e-19,  6.814e-09  ])
291436  , -79089.3    , array([ 0.0475179  ,  2.32155    ,  8.68523e-65,  5.46602e-19,  6.814e-09  ])
291437  , -79089.3    , array([ 0.0475179  ,  2.32155    ,  8.67655e-65,  5.47149e-19,  6.814e-09  ])
291438  , -79089.3    , array([ 0.0475179  ,  2.32155    ,  8.67655e-65,  5.46602e-19,  6.82082e-09])
291439  , -79089.3    , array([ 0.0475179  ,  2.32155    ,  8.67655e-65,  5.46602e-19,  6.814e-09  ])
291440  , -79089.3    , array([ 0.0423786  ,  2.31356    ,  8.67655e-65,  5.46602e-19,  7.6685e-09 ])
291441  , -79089.3    , array([ 0.0423786  ,  2.31356    ,  8.67655e-65,  5.46602e-19,  7.6685e-09 ])
291442  , -79089.3    , array([ 0.042421   ,  2.31356    ,  8.67655e-65,  5.46602e-19,  7.6685e-09 ])
291443  , -79089.3    , array([ 0.0423786  ,  2.31588    ,  8.67655e-65,  5.46602e-19,  7.6685e-09 ])
291444  , -79089.3    , array([ 0.0423786  ,  2.31356    ,  8.68523e-65,  5.46602e-19,  7.6685e-09 ])
291445  , -79089.3    , array([ 0.0423786  ,  2.31356    ,  8.67655e-65,  5.47149e-19,  7.6685e-09 ])
291446  , -79089.3    , array([ 0.0423786  ,  2.31356    ,  8.67655e-65,  5.46602e-19,  7.67617e-09])
291447  , -79089.1    , array([ 0.0268104  ,  2.28188    ,  8.67655e-65,  5.46602e-19,  1.23011e-08])
291448  , -79089.1    , array([ 0.0268104  ,  2.28188    ,  8.67655e-65,  5.46602e-19,  1.23011e-08])
291449  , -79089.1    , array([ 0.0268372  ,  2.28188    ,  8.67655e-65,  5.46602e-19,  1.23011e-08])
291450  , -79089.1    , array([ 0.0268104  ,  2.28417    ,  8.67655e-65,  5.46602e-19,  1.23011e-08])
291451  , -79089.1    , array([ 0.0268104  ,  2.28188    ,  8.68523e-65,  5.46602e-19,  1.23011e-08])
291452  , -79089.1    , array([ 0.0268104  ,  2.28188    ,  8.67655e-65,  5.47149e-19,  1.23011e-08])
291453  , -79089.1    , array([ 0.0268104  ,  2.28188    ,  8.67655e-65,  5.46602e-19,  1.23134e-08])
291454  , -79074.3    , array([ 0.00429467 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14465e-08])
291455  , -79074.3    , array([ 0.00429467 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14465e-08])
291456  , -79074.3    , array([ 0.00429897 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14465e-08])
291457  , -79074.3    , array([ 0.00429467 ,  2.1616     ,  8.67655e-65,  5.46602e-19,  8.14465e-08])
291458  , -79074.3    , array([ 0.00429467 ,  2.15944    ,  8.68523e-65,  5.46602e-19,  8.14465e-08])
291459  , -79074.3    , array([ 0.00429467 ,  2.15944    ,  8.67655e-65,  5.47149e-19,  8.14465e-08])
291460  , -79074.2    , array([ 0.00429467 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.1528e-08 ])
291468  , -79074.3    , array([ 0.00429466 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14467e-08])
291469  , -79074.3    , array([ 0.00429466 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14467e-08])
291470  , -79074.3    , array([ 0.00429896 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14467e-08])
291471  , -79074.3    , array([ 0.00429466 ,  2.1616     ,  8.67655e-65,  5.46602e-19,  8.14467e-08])
291472  , -79074.3    , array([ 0.00429466 ,  2.15944    ,  8.68523e-65,  5.46602e-19,  8.14467e-08])
291473  , -79074.3    , array([ 0.00429466 ,  2.15944    ,  8.67655e-65,  5.47149e-19,  8.14467e-08])
291474  , -79074.2    , array([ 0.00429466 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.15282e-08])
291475  , -79074.3    , array([ 0.00429465 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14469e-08])
291476  , -79074.3    , array([ 0.00429465 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14469e-08])
291477  , -79074.3    , array([ 0.00429894 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14469e-08])
291478  , -79074.3    , array([ 0.00429465 ,  2.1616     ,  8.67655e-65,  5.46602e-19,  8.14469e-08])
291479  , -79074.3    , array([ 0.00429465 ,  2.15944    ,  8.68523e-65,  5.46602e-19,  8.14469e-08])
291480  , -79074.3    , array([ 0.00429465 ,  2.15944    ,  8.67655e-65,  5.47149e-19,  8.14469e-08])
291481  , -79074.2    , array([ 0.00429465 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.15284e-08])
291489  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.1447e-08 ])
291490  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.1447e-08 ])
291491  , -79074.3    , array([ 0.00429894 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.1447e-08 ])
291492  , -79074.3    , array([ 0.00429464 ,  2.1616     ,  8.67655e-65,  5.46602e-19,  8.1447e-08 ])
291493  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.68523e-65,  5.46602e-19,  8.1447e-08 ])
291494  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.47149e-19,  8.1447e-08 ])
291495  , -79074.2    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.15285e-08])
291496  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291497  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291498  , -79074.3    , array([ 0.00429894 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291499  , -79074.3    , array([ 0.00429464 ,  2.1616     ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291500  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.68523e-65,  5.46602e-19,  8.14471e-08])
291501  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.47149e-19,  8.14471e-08])
291502  , -79074.2    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.15285e-08])
291510  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291511  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291512  , -79074.3    , array([ 0.00429894 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291513  , -79074.3    , array([ 0.00429464 ,  2.1616     ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
291514  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.68523e-65,  5.46602e-19,  8.14471e-08])
291515  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.47149e-19,  8.14471e-08])
291516  , -79074.2    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.15286e-08])
291517  , -79074.3    , array([ 0.00429464 ,  2.15944    ,  8.67655e-65,  5.46602e-19,  8.14471e-08])
