197510  , -79088.8    , array([ 47.8385    ,  2.57968    ,  0.000942101,  1.72384e-43,  1.37628e-06])
197511  , -79088.8    , array([ 47.8864    ,  2.57968    ,  0.000942101,  1.72384e-43,  1.37628e-06])
197512  , -79088.8    , array([ 47.8385    ,  2.58226    ,  0.000942101,  1.72384e-43,  1.37628e-06])
197513  , -79088.8    , array([ 47.8385    ,  2.57968    ,  0.000943044,  1.72384e-43,  1.37628e-06])
197514  , -79088.8    , array([ 47.8385    ,  2.57968    ,  0.000942101,  1.72556e-43,  1.37628e-06])
197515  , -79088.8    , array([ 47.8385    ,  2.57968    ,  0.000942101,  1.72384e-43,  1.37766e-06])
197516  , -79088.8    , array([ 47.8385    ,  2.57968    ,  0.000942101,  1.72384e-43,  1.37628e-06])
197517  , -79087.1    , array([ 46.7525    ,  1.37868    ,  0.000942105,  1.72384e-43,  2.69763e-06])
197518  , -79087.1    , array([ 46.7525    ,  1.37868    ,  0.000942105,  1.72384e-43,  2.69763e-06])
197519  , -79087.1    , array([ 46.7992    ,  1.37868    ,  0.000942105,  1.72384e-43,  2.69763e-06])
197520  , -79087.1    , array([ 46.7525    ,  1.38006    ,  0.000942105,  1.72384e-43,  2.69763e-06])
197521  , -79087.1    , array([ 46.7525    ,  1.37868    ,  0.000943047,  1.72384e-43,  2.69763e-06])
197522  , -79087.1    , array([ 46.7525    ,  1.37868    ,  0.000942105,  1.72556e-43,  2.69763e-06])
197523  , -79087.1    , array([ 46.7525    ,  1.37868    ,  0.000942105,  1.72384e-43,  2.70033e-06])
197524  , -78673.6    , array([ 42.6493    ,  0.112477   ,  0.000942119,  1.72384e-43,  3.98187e-05])
197525  , -78673.6    , array([ 42.6493    ,  0.112477   ,  0.000942119,  1.72384e-43,  3.98187e-05])
197526  , -78673.6    , array([ 42.6919    ,  0.112477   ,  0.000942119,  1.72384e-43,  3.98187e-05])
197527  , -78674      , array([ 42.6493    ,  0.112589   ,  0.000942119,  1.72384e-43,  3.98187e-05])
197528  , -78673.6    , array([ 42.6493    ,  0.112477   ,  0.000943061,  1.72384e-43,  3.98187e-05])
197529  , -78673.6    , array([ 42.6493    ,  0.112477   ,  0.000942119,  1.72556e-43,  3.98187e-05])
197530  , -78673.2    , array([ 42.6493    ,  0.112477   ,  0.000942119,  1.72384e-43,  3.98585e-05])
197538  , -78673.5    , array([ 42.649     ,  0.112461   ,  0.000942119,  1.72384e-43,  3.98248e-05])
197539  , -78673.5    , array([ 42.649     ,  0.112461   ,  0.000942119,  1.72384e-43,  3.98248e-05])
197540  , -78673.5    , array([ 42.6917    ,  0.112461   ,  0.000942119,  1.72384e-43,  3.98248e-05])
197541  , -78673.9    , array([ 42.649     ,  0.112573   ,  0.000942119,  1.72384e-43,  3.98248e-05])
197542  , -78673.5    , array([ 42.649     ,  0.112461   ,  0.000943061,  1.72384e-43,  3.98248e-05])
197543  , -78673.5    , array([ 42.649     ,  0.112461   ,  0.000942119,  1.72556e-43,  3.98248e-05])
197544  , -78673      , array([ 42.649     ,  0.112461   ,  0.000942119,  1.72384e-43,  3.98647e-05])
197545  , -78673.3    , array([ 42.6488    ,  0.112444   ,  0.000942119,  1.72384e-43,  3.9831e-05 ])
197546  , -78673.3    , array([ 42.6488    ,  0.112444   ,  0.000942119,  1.72384e-43,  3.9831e-05 ])
197547  , -78673.3    , array([ 42.6915    ,  0.112444   ,  0.000942119,  1.72384e-43,  3.9831e-05 ])
197548  , -78673.7    , array([ 42.6488    ,  0.112557   ,  0.000942119,  1.72384e-43,  3.9831e-05 ])
197549  , -78673.3    , array([ 42.6488    ,  0.112444   ,  0.000943061,  1.72384e-43,  3.9831e-05 ])
197550  , -78673.3    , array([ 42.6488    ,  0.112444   ,  0.000942119,  1.72556e-43,  3.9831e-05 ])
197551  , -78672.9    , array([ 42.6488    ,  0.112444   ,  0.000942119,  1.72384e-43,  3.98708e-05])
197559  , -78673.3    , array([ 42.6488    ,  0.11244    ,  0.000942119,  1.72384e-43,  3.98325e-05])
197560  , -78673.3    , array([ 42.6488    ,  0.11244    ,  0.000942119,  1.72384e-43,  3.98325e-05])
197561  , -78673.3    , array([ 42.6914    ,  0.11244    ,  0.000942119,  1.72384e-43,  3.98325e-05])
197562  , -78673.7    , array([ 42.6488    ,  0.112553   ,  0.000942119,  1.72384e-43,  3.98325e-05])
197563  , -78673.3    , array([ 42.6488    ,  0.11244    ,  0.000943061,  1.72384e-43,  3.98325e-05])
197564  , -78673.3    , array([ 42.6488    ,  0.11244    ,  0.000942119,  1.72556e-43,  3.98325e-05])
197565  , -78672.9    , array([ 42.6488    ,  0.11244    ,  0.000942119,  1.72384e-43,  3.98724e-05])
197566  , -78673.3    , array([ 42.6487    ,  0.112436   ,  0.000942119,  1.72384e-43,  3.98341e-05])
197567  , -78673.3    , array([ 42.6487    ,  0.112436   ,  0.000942119,  1.72384e-43,  3.98341e-05])
197568  , -78673.3    , array([ 42.6914    ,  0.112436   ,  0.000942119,  1.72384e-43,  3.98341e-05])
197569  , -78673.7    , array([ 42.6487    ,  0.112549   ,  0.000942119,  1.72384e-43,  3.98341e-05])
197570  , -78673.3    , array([ 42.6487    ,  0.112436   ,  0.000943061,  1.72384e-43,  3.98341e-05])
197571  , -78673.3    , array([ 42.6487    ,  0.112436   ,  0.000942119,  1.72556e-43,  3.98341e-05])
197572  , -78672.9    , array([ 42.6487    ,  0.112436   ,  0.000942119,  1.72384e-43,  3.98739e-05])
197573  , -33823.1    , array([ 38.9058    ,  0.00917384 ,  0.000942133,  1.72384e-43,  0.000587906])
197574  , -33823.1    , array([ 38.9058    ,  0.00917384 ,  0.000942133,  1.72384e-43,  0.000587906])
197575  , -33823.1    , array([ 38.9448    ,  0.00917384 ,  0.000942133,  1.72384e-43,  0.000587906])
197576  , -33849.6    , array([ 38.9058    ,  0.00918302 ,  0.000942133,  1.72384e-43,  0.000587906])
197577  , -33823.1    , array([ 38.9058    ,  0.00917384 ,  0.000943075,  1.72384e-43,  0.000587906])
197578  , -33823.1    , array([ 38.9058    ,  0.00917384 ,  0.000942133,  1.72556e-43,  0.000587906])
197579  , -33796.5    , array([ 38.9058    ,  0.00917384 ,  0.000942133,  1.72384e-43,  0.000588495])
197580  , -33791.4    , array([ 38.905     ,  0.00916856 ,  0.000942133,  1.72384e-43,  0.00058827 ])
197581  , -33791.4    , array([ 38.905     ,  0.00916856 ,  0.000942133,  1.72384e-43,  0.00058827 ])
197582  , -33791.4    , array([ 38.9439    ,  0.00916856 ,  0.000942133,  1.72384e-43,  0.00058827 ])
197583  , -33817.9    , array([ 38.905     ,  0.00917773 ,  0.000942133,  1.72384e-43,  0.00058827 ])
197584  , -33791.4    , array([ 38.905     ,  0.00916856 ,  0.000943075,  1.72384e-43,  0.00058827 ])
197585  , -33791.4    , array([ 38.905     ,  0.00916856 ,  0.000942133,  1.72556e-43,  0.00058827 ])
197586  , -33764.8    , array([ 38.905     ,  0.00916856 ,  0.000942133,  1.72384e-43,  0.000588859])
197587  , -33759.7    , array([ 38.9042    ,  0.00916328 ,  0.000942133,  1.72384e-43,  0.000588634])
197588  , -33759.7    , array([ 38.9042    ,  0.00916328 ,  0.000942133,  1.72384e-43,  0.000588634])
197589  , -33759.7    , array([ 38.9431    ,  0.00916328 ,  0.000942133,  1.72384e-43,  0.000588634])
197590  , -33786.2    , array([ 38.9042    ,  0.00917245 ,  0.000942133,  1.72384e-43,  0.000588634])
197591  , -33759.7    , array([ 38.9042    ,  0.00916328 ,  0.000943075,  1.72384e-43,  0.000588634])
197592  , -33759.7    , array([ 38.9042    ,  0.00916328 ,  0.000942133,  1.72556e-43,  0.000588634])
