Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1328.31	2666.62	35.27	20032.67	0.9827,0.1045,5.2899,1.4225,0.0483
our_model	Round_1_Replicate_2	-2029.46	4068.92	1381.25	9427.93	2.0564,0.1933,1.4174,4.3533,30.0
our_model	Round_1_Replicate_3	-1450.03	2910.06	280.58	19824.25	0.9553,0.1416,5.6234,0.6237,0.0631
our_model	Round_1_Replicate_4	-2143.16	4296.32	1601.86	4590.61	4.0938,0.4855,0.6817,1.6958,30.0
our_model	Round_1_Replicate_5	-1373.83	2757.66	127.88	19901.06	0.9761,0.1254,5.4623,0.8555,0.0568
our_model	Round_1_Replicate_6	-2612.07	5234.14	2446.78	4500.85	3.882,0.7145,0.6734,1.0941,30.0
our_model	Round_1_Replicate_7	-1988.55	3987.1	1295.2	7301.24	2.7158,0.2124,1.1181,4.0238,30.0
our_model	Round_1_Replicate_8	-1318.97	2647.94	16.24	20032.53	0.9854,0.1028,5.2182,1.7623,0.0487
our_model	Round_1_Replicate_9	-1326.83	2663.66	32.07	19872.72	1.029,0.1134,5.1769,1.6675,0.0545
our_model	Round_1_Replicate_10	-2333.58	4677.16	1952.28	6136.08	2.9557,0.4387,0.9097,1.8315,30.0
our_model	Round_2_Replicate_1	-1317.33	2644.66	12.79	19833.16	1.0739,0.1051,4.9003,2.419,0.0529
our_model	Round_2_Replicate_2	-1341.1	2692.2	59.17	19717.38	1.0391,0.1214,4.6961,1.7492,0.0594
our_model	Round_2_Replicate_3	-1324.64	2659.28	27.72	20079.86	1.0033,0.0859,4.7861,2.9801,0.0416
our_model	Round_2_Replicate_4	-1333.37	2676.74	44.57	20037.37	0.9529,0.1111,5.1839,2.6056,0.0613
our_model	Round_2_Replicate_5	-1321.14	2652.28	20.37	19780.71	1.0942,0.1065,4.8254,2.4511,0.0539
our_model	Round_2_Replicate_6	-1315.61	2641.22	9.35	19873.21	1.0498,0.1052,4.9643,2.4683,0.0532
our_model	Round_2_Replicate_7	-1321.96	2653.92	22.3	19965.19	1.0714,0.0894,4.7846,2.7311,0.0432
our_model	Round_2_Replicate_8	-1316.1	2642.2	10.3	19936.86	0.9993,0.1091,5.0303,2.0562,0.0543
our_model	Round_2_Replicate_9	-1366.12	2742.24	112.82	19986.65	1.1381,0.0756,4.62,3.738,0.0358
our_model	Round_2_Replicate_10	-1316.66	2643.32	11.57	20022.26	1.0239,0.0914,4.8976,2.6757,0.0445
our_model	Round_2_Replicate_11	-1404.66	2819.32	184.84	19360.0	1.1833,0.1352,4.4999,1.3532,0.0658
our_model	Round_2_Replicate_12	-1321.94	2653.88	22.01	19788.57	1.089,0.1074,4.9009,2.4007,0.0543
our_model	Round_2_Replicate_13	-1369.41	2748.82	119.23	20201.16	0.9861,0.0707,4.5789,4.3987,0.035
our_model	Round_2_Replicate_14	-1314.09	2638.18	6.3	19944.51	1.0039,0.1063,5.0502,2.3636,0.0534
our_model	Round_2_Replicate_15	-1311.41	2632.82	0.96	20001.26	1.0083,0.0977,4.9775,2.6658,0.049
our_model	Round_2_Replicate_16	-1371.65	2753.3	124.24	19902.75	1.2128,0.0749,4.2453,3.534,0.0351
our_model	Round_2_Replicate_17	-1338.39	2686.78	55.62	20106.39	1.0185,0.0816,5.0136,3.5609,0.04
our_model	Round_2_Replicate_18	-1326.31	2662.62	31.17	20082.83	1.0228,0.0864,5.1346,3.1852,0.0428
our_model	Round_2_Replicate_19	-1318.88	2647.76	15.8	19963.72	1.038,0.0905,4.5376,3.0729,0.0448
our_model	Round_2_Replicate_20	-1318.93	2647.86	16.17	20056.3	1.0146,0.0889,4.9358,3.044,0.0442
