Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.5	799.0	600.81	40971.16	1.2409,0.1816,29.7932,0.3882
our_model	Round_1_Replicate_2	-395.09	798.18	599.9	41408.29	3.7474,0.1799,0.9644,0.4426
our_model	Round_1_Replicate_3	-395.64	799.28	601.0	47028.3	2.6985,0.1582,0.3202,0.356
our_model	Round_1_Replicate_4	-393.29	794.58	597.5	7723.85	29.7602,0.9631,27.7063,3.1495
our_model	Round_1_Replicate_5	-398.94	805.88	608.0	9454.72	30.0,0.781,5.2918,1.7106
our_model	Round_1_Replicate_6	-394.95	797.9	599.64	17387.21	6.2111,0.4286,5.0803,1.06
our_model	Round_1_Replicate_7	-398.85	805.7	607.83	15423.38	30.0,0.4788,2.6953,1.0494
our_model	Round_1_Replicate_8	-398.9	805.8	607.93	18394.84	30.0,0.4014,2.0112,0.8722
our_model	Round_1_Replicate_9	-398.46	804.92	607.11	7303.28	30.0,1.0115,7.5723,2.2327
our_model	Round_1_Replicate_10	-393.92	795.84	598.02	49280.9	1.9025,0.1512,2.3754,0.4035
our_model	Round_2_Replicate_1	-396.48	800.96	603.48	9283.91	4.7916,0.7975,30.0,1.5704
our_model	Round_2_Replicate_2	-394.32	796.64	598.64	10445.85	6.3669,0.7134,29.8462,1.7404
our_model	Round_2_Replicate_3	-394.78	797.56	600.31	3737.43	30.0,1.9855,28.0406,4.9466
our_model	Round_2_Replicate_4	-397.49	802.98	605.35	2541.0	30.0,2.9102,29.7416,6.0565
our_model	Round_2_Replicate_5	-396.52	801.04	603.55	7848.85	5.6677,0.9432,30.0,1.8544
our_model	Round_2_Replicate_6	-396.3	800.6	603.15	7592.34	6.0063,0.9754,30.0,1.9452
our_model	Round_2_Replicate_7	-395.32	798.64	601.33	4743.57	30.0,1.5632,18.3074,3.8416
our_model	Round_2_Replicate_8	-393.69	795.38	598.25	8353.65	11.6889,0.8899,25.5582,2.4467
our_model	Round_2_Replicate_9	-393.75	795.5	598.38	5031.92	30.0,1.4772,29.7868,4.2226
our_model	Round_2_Replicate_10	-394.16	796.32	599.15	6713.55	10.9958,1.1064,30.0,2.7562
our_model	Round_2_Replicate_11	-393.94	795.88	598.73	6837.83	29.9231,1.0867,18.1472,3.1043
our_model	Round_2_Replicate_12	-394.41	796.82	599.77	4349.46	20.9102,1.706,30.0,4.2708
our_model	Round_2_Replicate_13	-396.24	800.48	603.03	4783.72	30.0,1.5481,15.6145,3.6244
our_model	Round_2_Replicate_14	-393.17	794.34	597.27	8925.58	29.9218,0.8336,29.6644,2.8885
our_model	Round_2_Replicate_15	-396.57	801.14	603.65	5079.11	9.1004,1.4575,30.0,2.8809
our_model	Round_2_Replicate_16	-393.4	794.8	597.7	8380.23	30.0,0.8875,21.5049,2.8368
our_model	Round_2_Replicate_17	-393.35	794.7	597.61	6829.19	29.9744,1.0892,29.7894,3.4704
our_model	Round_2_Replicate_18	-396.23	800.46	603.01	7779.87	5.9068,0.9519,30.0,1.9079
our_model	Round_2_Replicate_19	-396.39	800.78	603.31	8945.92	5.0249,0.8277,30.0,1.6399
our_model	Round_2_Replicate_20	-397.48	802.96	605.33	2527.65	30.0,2.9256,30.0,6.087
