280006  , -79038      , array([ 5.22441    ,  4.44906    ,  1.22629e-16,  1.40854e-26,  0.000118876])
280007  , -79038      , array([ 5.22964    ,  4.44906    ,  1.22629e-16,  1.40854e-26,  0.000118876])
280008  , -79038      , array([ 5.22441    ,  4.45351    ,  1.22629e-16,  1.40854e-26,  0.000118876])
280009  , -79038      , array([ 5.22441    ,  4.44906    ,  1.22752e-16,  1.40854e-26,  0.000118876])
280010  , -79038      , array([ 5.22441    ,  4.44906    ,  1.22629e-16,  1.40995e-26,  0.000118876])
280011  , -79037.9    , array([ 5.22441    ,  4.44906    ,  1.22629e-16,  1.40854e-26,  0.000118995])
280012  , -79038      , array([ 5.22441    ,  4.44906    ,  1.22629e-16,  1.40854e-26,  0.000118876])
280013  , -78911.3    , array([ 3.90395    ,  2.6899     ,  1.22629e-16,  1.40854e-26,  0.00027149 ])
280014  , -78911.3    , array([ 3.90395    ,  2.6899     ,  1.22629e-16,  1.40854e-26,  0.00027149 ])
280015  , -78911.3    , array([ 3.90786    ,  2.6899     ,  1.22629e-16,  1.40854e-26,  0.00027149 ])
280016  , -78911.4    , array([ 3.90395    ,  2.69259    ,  1.22629e-16,  1.40854e-26,  0.00027149 ])
280017  , -78911.3    , array([ 3.90395    ,  2.6899     ,  1.22752e-16,  1.40854e-26,  0.00027149 ])
280018  , -78911.3    , array([ 3.90395    ,  2.6899     ,  1.22629e-16,  1.40995e-26,  0.00027149 ])
280019  , -78911.1    , array([ 3.90395    ,  2.6899     ,  1.22629e-16,  1.40854e-26,  0.000271762])
280020  , -56092.3    , array([ 1.21723    ,  0.359424   ,  1.22629e-16,  1.40854e-26,  0.00738564 ])
280021  , -56092.3    , array([ 1.21723    ,  0.359424   ,  1.22629e-16,  1.40854e-26,  0.00738564 ])
280022  , -56095.1    , array([ 1.21845    ,  0.359424   ,  1.22629e-16,  1.40854e-26,  0.00738564 ])
280023  , -56107.6    , array([ 1.21723    ,  0.359783   ,  1.22629e-16,  1.40854e-26,  0.00738564 ])
280024  , -56092.3    , array([ 1.21723    ,  0.359424   ,  1.22752e-16,  1.40854e-26,  0.00738564 ])
280025  , -56092.3    , array([ 1.21723    ,  0.359424   ,  1.22629e-16,  1.40995e-26,  0.00738564 ])
280026  , -56074.2    , array([ 1.21723    ,  0.359424   ,  1.22629e-16,  1.40854e-26,  0.00739303 ])
280034  , -55856.1    , array([ 1.21369    ,  0.357617   ,  1.22629e-16,  1.40854e-26,  0.00744697 ])
280035  , -55856.1    , array([ 1.21369    ,  0.357617   ,  1.22629e-16,  1.40854e-26,  0.00744697 ])
280036  , -55858.9    , array([ 1.2149     ,  0.357617   ,  1.22629e-16,  1.40854e-26,  0.00744697 ])
280037  , -55871.5    , array([ 1.21369    ,  0.357975   ,  1.22629e-16,  1.40854e-26,  0.00744697 ])
280038  , -55856.1    , array([ 1.21369    ,  0.357617   ,  1.22752e-16,  1.40854e-26,  0.00744697 ])
280039  , -55856.1    , array([ 1.21369    ,  0.357617   ,  1.22629e-16,  1.40995e-26,  0.00744697 ])
280040  , -55837.8    , array([ 1.21369    ,  0.357617   ,  1.22629e-16,  1.40854e-26,  0.00745442 ])
280041  , -55616.6    , array([ 1.21013    ,  0.355808   ,  1.22629e-16,  1.40854e-26,  0.0075092  ])
280042  , -55616.6    , array([ 1.21013    ,  0.355808   ,  1.22629e-16,  1.40854e-26,  0.0075092  ])
280043  , -55619.4    , array([ 1.21134    ,  0.355808   ,  1.22629e-16,  1.40854e-26,  0.0075092  ])
280044  , -55632.2    , array([ 1.21013    ,  0.356164   ,  1.22629e-16,  1.40854e-26,  0.0075092  ])
280045  , -55616.6    , array([ 1.21013    ,  0.355808   ,  1.22752e-16,  1.40854e-26,  0.0075092  ])
280046  , -55616.6    , array([ 1.21013    ,  0.355808   ,  1.22629e-16,  1.40995e-26,  0.0075092  ])
280047  , -55598.2    , array([ 1.21013    ,  0.355808   ,  1.22629e-16,  1.40854e-26,  0.00751672 ])
280055  , -55556      , array([ 1.20923    ,  0.355354   ,  1.22629e-16,  1.40854e-26,  0.00752495 ])
280056  , -55556      , array([ 1.20923    ,  0.355354   ,  1.22629e-16,  1.40854e-26,  0.00752495 ])
280057  , -55558.8    , array([ 1.21044    ,  0.355354   ,  1.22629e-16,  1.40854e-26,  0.00752495 ])
280058  , -55571.6    , array([ 1.20923    ,  0.35571    ,  1.22629e-16,  1.40854e-26,  0.00752495 ])
280059  , -55556      , array([ 1.20923    ,  0.355354   ,  1.22752e-16,  1.40854e-26,  0.00752495 ])
280060  , -55556      , array([ 1.20923    ,  0.355354   ,  1.22629e-16,  1.40995e-26,  0.00752495 ])
280061  , -55537.6    , array([ 1.20923    ,  0.355354   ,  1.22629e-16,  1.40854e-26,  0.00753248 ])
280062  , -55495.2    , array([ 1.20834    ,  0.3549     ,  1.22629e-16,  1.40854e-26,  0.00754076 ])
280063  , -55495.2    , array([ 1.20834    ,  0.3549     ,  1.22629e-16,  1.40854e-26,  0.00754076 ])
280064  , -55498.1    , array([ 1.20955    ,  0.3549     ,  1.22629e-16,  1.40854e-26,  0.00754076 ])
280065  , -55510.9    , array([ 1.20834    ,  0.355256   ,  1.22629e-16,  1.40854e-26,  0.00754076 ])
280066  , -55495.2    , array([ 1.20834    ,  0.3549     ,  1.22752e-16,  1.40854e-26,  0.00754076 ])
280067  , -55495.2    , array([ 1.20834    ,  0.3549     ,  1.22629e-16,  1.40995e-26,  0.00754076 ])
280068  , -55476.8    , array([ 1.20834    ,  0.3549     ,  1.22629e-16,  1.40854e-26,  0.0075483  ])
280069  , -151042     , array([ 0.377585   ,  0.0476025  ,  1.22629e-16,  1.40854e-26,  0.203862   ])
280070  , -151042     , array([ 0.377585   ,  0.0476025  ,  1.22629e-16,  1.40854e-26,  0.203862   ])
280071  , -151020     , array([ 0.377963   ,  0.0476025  ,  1.22629e-16,  1.40854e-26,  0.203862   ])
280072  , -150892     , array([ 0.377585   ,  0.0476501  ,  1.22629e-16,  1.40854e-26,  0.203862   ])
280073  , -151042     , array([ 0.377585   ,  0.0476025  ,  1.22752e-16,  1.40854e-26,  0.203862   ])
280074  , -151042     , array([ 0.377585   ,  0.0476025  ,  1.22629e-16,  1.40995e-26,  0.203862   ])
280075  , -151214     , array([ 0.377585   ,  0.0476025  ,  1.22629e-16,  1.40854e-26,  0.204066   ])
280076  , -7820.29    , array([ 0.758035   ,  0.158626   ,  1.22629e-16,  1.40854e-26,  0.028275   ])
280077  , -7820.29    , array([ 0.758035   ,  0.158626   ,  1.22629e-16,  1.40854e-26,  0.028275   ])
280078  , -7820.08    , array([ 0.758793   ,  0.158626   ,  1.22629e-16,  1.40854e-26,  0.028275   ])
280079  , -7835.75    , array([ 0.758035   ,  0.158784   ,  1.22629e-16,  1.40854e-26,  0.028275   ])
280080  , -7820.29    , array([ 0.758035   ,  0.158626   ,  1.22752e-16,  1.40854e-26,  0.028275   ])
280081  , -7820.29    , array([ 0.758035   ,  0.158626   ,  1.22629e-16,  1.40995e-26,  0.028275   ])
280082  , -7805.25    , array([ 0.758035   ,  0.158626   ,  1.22629e-16,  1.40854e-26,  0.0283033  ])
280083  , -3020.86    , array([ 0.655714   ,  0.123484   ,  1.22629e-16,  1.40854e-26,  0.0426485  ])
280084  , -3020.86    , array([ 0.655714   ,  0.123484   ,  1.22629e-16,  1.40854e-26,  0.0426485  ])
280085  , -3017.74    , array([ 0.656371   ,  0.123484   ,  1.22629e-16,  1.40854e-26,  0.0426485  ])
280086  , -3021.94    , array([ 0.655714   ,  0.123608   ,  1.22629e-16,  1.40854e-26,  0.0426485  ])
280087  , -3020.86    , array([ 0.655714   ,  0.123484   ,  1.22752e-16,  1.40854e-26,  0.0426485  ])
280088  , -3020.86    , array([ 0.655714   ,  0.123484   ,  1.22629e-16,  1.40995e-26,  0.0426485  ])
280089  , -3023.02    , array([ 0.655714   ,  0.123484   ,  1.22629e-16,  1.40854e-26,  0.0426912  ])
280090  , -2977.18    , array([ 0.664943   ,  0.126501   ,  1.22629e-16,  1.40854e-26,  0.0409921  ])
280091  , -2977.18    , array([ 0.664943   ,  0.126501   ,  1.22629e-16,  1.40854e-26,  0.0409921  ])
280092  , -2974.35    , array([ 0.665608   ,  0.126501   ,  1.22629e-16,  1.40854e-26,  0.0409921  ])
