143309  , -196886     , array([ 0.0342754  ,  0.0585533  ,  9.386e-35  ,  2.02333e-70,  0.106104   ])
143310  , -196734     , array([ 0.0343097  ,  0.0585533  ,  9.386e-35  ,  2.02333e-70,  0.106104   ])
143311  , -196843     , array([ 0.0342754  ,  0.0586119  ,  9.386e-35  ,  2.02333e-70,  0.106104   ])
143312  , -196886     , array([ 0.0342754  ,  0.0585533  ,  9.3954e-35 ,  2.02333e-70,  0.106104   ])
143313  , -196886     , array([ 0.0342754  ,  0.0585533  ,  9.386e-35  ,  2.02536e-70,  0.106104   ])
143314  , -197067     , array([ 0.0342754  ,  0.0585533  ,  9.386e-35  ,  2.02333e-70,  0.10621    ])
143315  , -196886     , array([ 0.0342754  ,  0.0585533  ,  9.386e-35  ,  2.02333e-70,  0.106104   ])
143316  , -58936.1    , array([ 0.0650112  ,  0.0701583  ,  9.386e-35  ,  2.02333e-70,  0.0496201  ])
143317  , -58936.1    , array([ 0.0650112  ,  0.0701583  ,  9.386e-35  ,  2.02333e-70,  0.0496201  ])
143318  , -58883.4    , array([ 0.0650762  ,  0.0701583  ,  9.386e-35  ,  2.02333e-70,  0.0496201  ])
143319  , -58930.3    , array([ 0.0650112  ,  0.0702284  ,  9.386e-35  ,  2.02333e-70,  0.0496201  ])
143320  , -58936.1    , array([ 0.0650112  ,  0.0701583  ,  9.3954e-35 ,  2.02333e-70,  0.0496201  ])
143321  , -58936.1    , array([ 0.0650112  ,  0.0701583  ,  9.386e-35  ,  2.02536e-70,  0.0496201  ])
143322  , -58988.1    , array([ 0.0650112  ,  0.0701583  ,  9.386e-35  ,  2.02333e-70,  0.0496698  ])
143330  , -58808.6    , array([ 0.0653777  ,  0.0697148  ,  9.386e-35  ,  2.02333e-70,  0.0497448  ])
143331  , -58808.6    , array([ 0.0653777  ,  0.0697148  ,  9.386e-35  ,  2.02333e-70,  0.0497448  ])
143332  , -58756.2    , array([ 0.0654431  ,  0.0697148  ,  9.386e-35  ,  2.02333e-70,  0.0497448  ])
143333  , -58802.5    , array([ 0.0653777  ,  0.0697846  ,  9.386e-35  ,  2.02333e-70,  0.0497448  ])
143334  , -58808.6    , array([ 0.0653777  ,  0.0697148  ,  9.3954e-35 ,  2.02333e-70,  0.0497448  ])
143335  , -58808.6    , array([ 0.0653777  ,  0.0697148  ,  9.386e-35  ,  2.02536e-70,  0.0497448  ])
143336  , -58860.7    , array([ 0.0653777  ,  0.0697148  ,  9.386e-35  ,  2.02333e-70,  0.0497946  ])
143337  , -57512      , array([ 0.0702824  ,  0.0642532  ,  9.386e-35  ,  2.02333e-70,  0.0513775  ])
143338  , -57512      , array([ 0.0702824  ,  0.0642532  ,  9.386e-35  ,  2.02333e-70,  0.0513775  ])
143339  , -57462.6    , array([ 0.0703527  ,  0.0642532  ,  9.386e-35  ,  2.02333e-70,  0.0513775  ])
143340  , -57501.4    , array([ 0.0702824  ,  0.0643175  ,  9.386e-35  ,  2.02333e-70,  0.0513775  ])
143341  , -57512      , array([ 0.0702824  ,  0.0642532  ,  9.3954e-35 ,  2.02333e-70,  0.0513775  ])
143342  , -57512      , array([ 0.0702824  ,  0.0642532  ,  9.386e-35  ,  2.02536e-70,  0.0513775  ])
143343  , -57565.7    , array([ 0.0702824  ,  0.0642532  ,  9.386e-35  ,  2.02333e-70,  0.0514289  ])
143344  , -57110      , array([ 0.244621   ,  0.254449   ,  9.386e-35  ,  2.02333e-70,  0.200403   ])
143345  , -57110      , array([ 0.244621   ,  0.254449   ,  9.386e-35  ,  2.02333e-70,  0.200403   ])
143346  , -57062.6    , array([ 0.244865   ,  0.254449   ,  9.386e-35  ,  2.02333e-70,  0.200403   ])
143347  , -57100.4    , array([ 0.244621   ,  0.254704   ,  9.386e-35  ,  2.02333e-70,  0.200403   ])
143348  , -57110      , array([ 0.244621   ,  0.254449   ,  9.3954e-35 ,  2.02333e-70,  0.200403   ])
143349  , -57110      , array([ 0.244621   ,  0.254449   ,  9.386e-35  ,  2.02536e-70,  0.200403   ])
