166200  , -7536.86    , array([ 1.6778     ,  0.0454681  ,  3.94438e-07,  8.24187e-17,  0.00856428 ])
166201  , -7537.12    , array([ 1.67948    ,  0.0454681  ,  3.94438e-07,  8.24187e-17,  0.00856428 ])
166202  , -7553.48    , array([ 1.6778     ,  0.0455136  ,  3.94438e-07,  8.24187e-17,  0.00856428 ])
166203  , -7536.86    , array([ 1.6778     ,  0.0454681  ,  3.94832e-07,  8.24187e-17,  0.00856428 ])
166204  , -7536.86    , array([ 1.6778     ,  0.0454681  ,  3.94438e-07,  8.25011e-17,  0.00856428 ])
166205  , -7519.92    , array([ 1.6778     ,  0.0454681  ,  3.94438e-07,  8.24187e-17,  0.00857285 ])
166206  , -7536.86    , array([ 1.6778     ,  0.0454681  ,  3.94438e-07,  8.24187e-17,  0.00856428 ])
166207  , -12178.7    , array([ 1.65933    ,  0.0224157  ,  3.94438e-07,  8.24187e-17,  0.0176115  ])
166208  , -12178.7    , array([ 1.65933    ,  0.0224157  ,  3.94438e-07,  8.24187e-17,  0.0176115  ])
166209  , -12178.8    , array([ 1.66099    ,  0.0224157  ,  3.94438e-07,  8.24187e-17,  0.0176115  ])
166210  , -12151.3    , array([ 1.65933    ,  0.0224381  ,  3.94438e-07,  8.24187e-17,  0.0176115  ])
166211  , -12178.7    , array([ 1.65933    ,  0.0224157  ,  3.94832e-07,  8.24187e-17,  0.0176115  ])
166212  , -12178.7    , array([ 1.65933    ,  0.0224157  ,  3.94438e-07,  8.25011e-17,  0.0176115  ])
166213  , -12204.9    , array([ 1.65933    ,  0.0224157  ,  3.94438e-07,  8.24187e-17,  0.0176292  ])
166214  , -1877.31    , array([ 1.6698     ,  0.033502   ,  3.94438e-07,  8.24187e-17,  0.0116922  ])
166215  , -1877.31    , array([ 1.6698     ,  0.033502   ,  3.94438e-07,  8.24187e-17,  0.0116922  ])
166216  , -1877.39    , array([ 1.67147    ,  0.033502   ,  3.94438e-07,  8.24187e-17,  0.0116922  ])
166217  , -1877.68    , array([ 1.6698     ,  0.0335355  ,  3.94438e-07,  8.24187e-17,  0.0116922  ])
166218  , -1877.31    , array([ 1.6698     ,  0.033502   ,  3.94832e-07,  8.24187e-17,  0.0116922  ])
166219  , -1877.31    , array([ 1.6698     ,  0.033502   ,  3.94438e-07,  8.25011e-17,  0.0116922  ])
166220  , -1876.5     , array([ 1.6698     ,  0.033502   ,  3.94438e-07,  8.24187e-17,  0.0117039  ])
166228  , -1877.07    , array([ 1.66951    ,  0.0335178  ,  3.94438e-07,  8.24187e-17,  0.0116978  ])
166229  , -1877.07    , array([ 1.66951    ,  0.0335178  ,  3.94438e-07,  8.24187e-17,  0.0116978  ])
166230  , -1877.16    , array([ 1.67118    ,  0.0335178  ,  3.94438e-07,  8.24187e-17,  0.0116978  ])
166231  , -1877.45    , array([ 1.66951    ,  0.0335514  ,  3.94438e-07,  8.24187e-17,  0.0116978  ])
166232  , -1877.07    , array([ 1.66951    ,  0.0335178  ,  3.94832e-07,  8.24187e-17,  0.0116978  ])
166233  , -1877.07    , array([ 1.66951    ,  0.0335178  ,  3.94438e-07,  8.25011e-17,  0.0116978  ])
166234  , -1876.27    , array([ 1.66951    ,  0.0335178  ,  3.94438e-07,  8.24187e-17,  0.0117095  ])
166235  , -1876.8     , array([ 1.66918    ,  0.0335363  ,  3.94438e-07,  8.24187e-17,  0.0117042  ])
166236  , -1876.8     , array([ 1.66918    ,  0.0335363  ,  3.94438e-07,  8.24187e-17,  0.0117042  ])
166237  , -1876.89    , array([ 1.67085    ,  0.0335363  ,  3.94438e-07,  8.24187e-17,  0.0117042  ])
166238  , -1877.18    , array([ 1.66918    ,  0.0335698  ,  3.94438e-07,  8.24187e-17,  0.0117042  ])
166239  , -1876.8     , array([ 1.66918    ,  0.0335363  ,  3.94832e-07,  8.24187e-17,  0.0117042  ])
166240  , -1876.8     , array([ 1.66918    ,  0.0335363  ,  3.94438e-07,  8.25011e-17,  0.0117042  ])
166241  , -1876       , array([ 1.66918    ,  0.0335363  ,  3.94438e-07,  8.24187e-17,  0.0117159  ])
