204454  , -425280     , array([ 0.00686419 ,  0.232493   ,  2.06147e-65,  1.06488e-09,  0.0541006  ])
204455  , -424944     , array([ 0.00687106 ,  0.232493   ,  2.06147e-65,  1.06488e-09,  0.0541006  ])
204456  , -425294     , array([ 0.00686419 ,  0.232726   ,  2.06147e-65,  1.06488e-09,  0.0541006  ])
204457  , -425280     , array([ 0.00686419 ,  0.232493   ,  2.06353e-65,  1.06488e-09,  0.0541006  ])
204458  , -425280     , array([ 0.00686419 ,  0.232493   ,  2.06147e-65,  1.06595e-09,  0.0541006  ])
204459  , -425578     , array([ 0.00686419 ,  0.232493   ,  2.06147e-65,  1.06488e-09,  0.0541547  ])
204460  , -425280     , array([ 0.00686419 ,  0.232493   ,  2.06147e-65,  1.06488e-09,  0.0541006  ])
204461  , -162656     , array([ 0.0146193  ,  0.225515   ,  2.06147e-65,  1.06488e-09,  0.0277107  ])
204462  , -162656     , array([ 0.0146193  ,  0.225515   ,  2.06147e-65,  1.06488e-09,  0.0277107  ])
204463  , -162541     , array([ 0.014634   ,  0.225515   ,  2.06147e-65,  1.06488e-09,  0.0277107  ])
204464  , -162673     , array([ 0.0146193  ,  0.225741   ,  2.06147e-65,  1.06488e-09,  0.0277107  ])
204465  , -162656     , array([ 0.0146193  ,  0.225515   ,  2.06353e-65,  1.06488e-09,  0.0277107  ])
204466  , -162656     , array([ 0.0146193  ,  0.225515   ,  2.06147e-65,  1.06595e-09,  0.0277107  ])
204467  , -162739     , array([ 0.0146193  ,  0.225515   ,  2.06147e-65,  1.06488e-09,  0.0277384  ])
204475  , -162186     , array([ 0.0147527  ,  0.223085   ,  2.06147e-65,  1.06488e-09,  0.0279664  ])
204476  , -162186     , array([ 0.0147527  ,  0.223085   ,  2.06147e-65,  1.06488e-09,  0.0279664  ])
204477  , -162071     , array([ 0.0147675  ,  0.223085   ,  2.06147e-65,  1.06488e-09,  0.0279664  ])
204478  , -162203     , array([ 0.0147527  ,  0.223308   ,  2.06147e-65,  1.06488e-09,  0.0279664  ])
204479  , -162186     , array([ 0.0147527  ,  0.223085   ,  2.06353e-65,  1.06488e-09,  0.0279664  ])
204480  , -162186     , array([ 0.0147527  ,  0.223085   ,  2.06147e-65,  1.06595e-09,  0.0279664  ])
204481  , -162269     , array([ 0.0147527  ,  0.223085   ,  2.06147e-65,  1.06488e-09,  0.0279944  ])
204482  , -161714     , array([ 0.0148875  ,  0.220678   ,  2.06147e-65,  1.06488e-09,  0.0282247  ])
204483  , -161714     , array([ 0.0148875  ,  0.220678   ,  2.06147e-65,  1.06488e-09,  0.0282247  ])
204484  , -161599     , array([ 0.0149024  ,  0.220678   ,  2.06147e-65,  1.06488e-09,  0.0282247  ])
204485  , -161731     , array([ 0.0148875  ,  0.220899   ,  2.06147e-65,  1.06488e-09,  0.0282247  ])
204486  , -161714     , array([ 0.0148875  ,  0.220678   ,  2.06353e-65,  1.06488e-09,  0.0282247  ])
204487  , -161714     , array([ 0.0148875  ,  0.220678   ,  2.06147e-65,  1.06595e-09,  0.0282247  ])
204488  , -161797     , array([ 0.0148875  ,  0.220678   ,  2.06147e-65,  1.06488e-09,  0.028253   ])
204496  , -161596     , array([ 0.0149215  ,  0.220079   ,  2.06147e-65,  1.06488e-09,  0.0282898  ])
204497  , -161596     , array([ 0.0149215  ,  0.220079   ,  2.06147e-65,  1.06488e-09,  0.0282898  ])
204498  , -161480     , array([ 0.0149365  ,  0.220079   ,  2.06147e-65,  1.06488e-09,  0.0282898  ])
204499  , -161612     , array([ 0.0149215  ,  0.220299   ,  2.06147e-65,  1.06488e-09,  0.0282898  ])
204500  , -161596     , array([ 0.0149215  ,  0.220079   ,  2.06353e-65,  1.06488e-09,  0.0282898  ])
204501  , -161596     , array([ 0.0149215  ,  0.220079   ,  2.06147e-65,  1.06595e-09,  0.0282898  ])
204502  , -161678     , array([ 0.0149215  ,  0.220079   ,  2.06147e-65,  1.06488e-09,  0.0283181  ])
204503  , -161477     , array([ 0.0149556  ,  0.219481   ,  2.06147e-65,  1.06488e-09,  0.0283551  ])
204504  , -161477     , array([ 0.0149556  ,  0.219481   ,  2.06147e-65,  1.06488e-09,  0.0283551  ])
204505  , -161362     , array([ 0.0149705  ,  0.219481   ,  2.06147e-65,  1.06488e-09,  0.0283551  ])
204506  , -161494     , array([ 0.0149556  ,  0.219701   ,  2.06147e-65,  1.06488e-09,  0.0283551  ])
204507  , -161477     , array([ 0.0149556  ,  0.219481   ,  2.06353e-65,  1.06488e-09,  0.0283551  ])
204508  , -161477     , array([ 0.0149556  ,  0.219481   ,  2.06147e-65,  1.06595e-09,  0.0283551  ])
204509  , -161560     , array([ 0.0149556  ,  0.219481   ,  2.06147e-65,  1.06488e-09,  0.0283835  ])
204510  , -878145     , array([ 0.194289   ,  0.0103051  ,  2.06147e-65,  1.06488e-09,  0.378872   ])
204511  , -878145     , array([ 0.194289   ,  0.0103051  ,  2.06147e-65,  1.06488e-09,  0.378872   ])
204512  , -878085     , array([ 0.194484   ,  0.0103051  ,  2.06147e-65,  1.06488e-09,  0.378872   ])
204513  , -878106     , array([ 0.194289   ,  0.0103155  ,  2.06147e-65,  1.06488e-09,  0.378872   ])
204514  , -878145     , array([ 0.194289   ,  0.0103051  ,  2.06353e-65,  1.06488e-09,  0.378872   ])
204515  , -878110     , array([ 0.194289   ,  0.0103051  ,  2.06147e-65,  1.06595e-09,  0.378872   ])
204516  , -878191     , array([ 0.194289   ,  0.0103051  ,  2.06147e-65,  1.06488e-09,  0.379251   ])
204517  , -157513     , array([ 0.0161268  ,  0.200603   ,  2.06147e-65,  1.06488e-09,  0.0306011  ])
204518  , -157513     , array([ 0.0161268  ,  0.200603   ,  2.06147e-65,  1.06488e-09,  0.0306011  ])
204519  , -157398     , array([ 0.016143   ,  0.200603   ,  2.06147e-65,  1.06488e-09,  0.0306011  ])
204520  , -157531     , array([ 0.0161268  ,  0.200804   ,  2.06147e-65,  1.06488e-09,  0.0306011  ])
204521  , -157513     , array([ 0.0161268  ,  0.200603   ,  2.06353e-65,  1.06488e-09,  0.0306011  ])
204522  , -157513     , array([ 0.0161268  ,  0.200603   ,  2.06147e-65,  1.06595e-09,  0.0306011  ])
204523  , -157595     , array([ 0.0161268  ,  0.200603   ,  2.06147e-65,  1.06488e-09,  0.0306317  ])
204524  , -153682     , array([ 0.0173301  ,  0.184103   ,  2.06147e-65,  1.06488e-09,  0.0329103  ])
204525  , -153682     , array([ 0.0173301  ,  0.184103   ,  2.06147e-65,  1.06488e-09,  0.0329103  ])
204526  , -153568     , array([ 0.0173475  ,  0.184103   ,  2.06147e-65,  1.06488e-09,  0.0329103  ])
204527  , -153700     , array([ 0.0173301  ,  0.184287   ,  2.06147e-65,  1.06488e-09,  0.0329103  ])
204528  , -153682     , array([ 0.0173301  ,  0.184103   ,  2.06353e-65,  1.06488e-09,  0.0329103  ])
204529  , -153682     , array([ 0.0173301  ,  0.184103   ,  2.06147e-65,  1.06595e-09,  0.0329103  ])
204530  , -153764     , array([ 0.0173301  ,  0.184103   ,  2.06147e-65,  1.06488e-09,  0.0329433  ])
204531  , -159420     , array([ 0.0580264  ,  0.0435569  ,  2.06147e-65,  1.06488e-09,  0.111664   ])
204532  , -159420     , array([ 0.0580264  ,  0.0435569  ,  2.06147e-65,  1.06488e-09,  0.111664   ])
204533  , -159326     , array([ 0.0580844  ,  0.0435569  ,  2.06147e-65,  1.06488e-09,  0.111664   ])
204534  , -159341     , array([ 0.0580264  ,  0.0436005  ,  2.06147e-65,  1.06488e-09,  0.111664   ])
204535  , -159420     , array([ 0.0580264  ,  0.0435569  ,  2.06353e-65,  1.06488e-09,  0.111664   ])
