5580    , -59983.6    , array([ 0.106674   ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5581    , -59983.6    , array([ 0.106674   ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5582    , -75689.6    , array([ 1.10667    ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5584    , -59983.6    , array([ 0.106674   ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5586    , -72580.5    , array([ 0.48864    ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5587    , -69478.5    , array([ 0.297555   ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5589    , -65888      , array([ 0.0165039  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5590    , -62868.9    , array([ 0.141449   ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5591    , -58189.4    , array([ 0.0891448  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5592    , -55029.5    , array([ 0.0613984  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5593    , -53605.2    , array([ 0.0442502  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5594    , -54047.9    , array([ 0.0336521  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5595    , -53585.2    , array([ 0.0435936  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5596    , -53554.4    , array([ 0.0418292  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5597    , -53598.5    , array([ 0.0387058  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5598    , -53552.4    , array([ 0.0411807  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5599    , -53555.9    , array([ 0.0405258  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5600    , -53552.4    , array([ 0.0411807  ,  7.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5601    , -53585.7    , array([ 0.0411807  ,  8.72928    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5602    , -53475.5    , array([ 0.0411807  ,  6.11125    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5603    , -53201.6    , array([ 0.0411807  ,  3.49321    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5605    , -53201.6    , array([ 0.0411807  ,  3.49321    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5606    , -52655.6    , array([ 0.0411807  ,  1.87518    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5607    , -51340.7    , array([ 0.0411807  ,  0.87518    ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5608    , -45927.8    , array([ 0.0411807  ,  0.257146   ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5610    , -49508.2    , array([ 0.0411807  ,  0.493214   ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
5611    , -37705      , array([ 0.0411807  ,  0.111248   ,  2.2328e-59 ,  4.32974e-42,  0.00401032 ])
