115240  , -28203.4    , array([ 0.316701   ,  0.76151    ,  0.0643185  ,  4.92386e-16,  0.0666652  ])
115274  , -6081.83    , array([ 0.0240999  ,  0.00111327 ,  0.0820429  ,  4.92386e-16,  0.000596569])
115275  , -3198       , array([ 0.277297   ,  0.0392893  ,  0.0700005  ,  4.92386e-16,  0.0152628  ])
115276  , -3198       , array([ 0.277297   ,  0.0392893  ,  0.0700005  ,  4.92386e-16,  0.0152628  ])
115277  , -3195       , array([ 0.277574   ,  0.0392893  ,  0.0700005  ,  4.92386e-16,  0.0152628  ])
115278  , -3195.14    , array([ 0.277297   ,  0.0393286  ,  0.0700005  ,  4.92386e-16,  0.0152628  ])
115279  , -3197.99    , array([ 0.277297   ,  0.0392893  ,  0.0700705  ,  4.92386e-16,  0.0152628  ])
115280  , -3198       , array([ 0.277297   ,  0.0392893  ,  0.0700005  ,  4.92878e-16,  0.0152628  ])
115281  , -3203.03    , array([ 0.277297   ,  0.0392893  ,  0.0700005  ,  4.92386e-16,  0.0152781  ])
115282  , -2642.1     , array([ 0.278165   ,  0.0355108  ,  1.71775e-06,  4.92386e-16,  0.0117895  ])
115283  , -2642.1     , array([ 0.278165   ,  0.0355108  ,  1.71775e-06,  4.92386e-16,  0.0117895  ])
115284  , -2640.17    , array([ 0.278443   ,  0.0355108  ,  1.71775e-06,  4.92386e-16,  0.0117895  ])
115285  , -2643.51    , array([ 0.278165   ,  0.0355463  ,  1.71775e-06,  4.92386e-16,  0.0117895  ])
115286  , -2642.1     , array([ 0.278165   ,  0.0355108  ,  1.71947e-06,  4.92386e-16,  0.0117895  ])
115287  , -2642.1     , array([ 0.278165   ,  0.0355108  ,  1.71775e-06,  4.92878e-16,  0.0117895  ])
115288  , -2642.01    , array([ 0.278165   ,  0.0355108  ,  1.71775e-06,  4.92386e-16,  0.0118013  ])
115289  , -2221.95    , array([ 0.373047   ,  0.0365315  ,  1.40953e-09,  4.92386e-16,  0.0123491  ])
115290  , -2221.95    , array([ 0.373047   ,  0.0365315  ,  1.40953e-09,  4.92386e-16,  0.0123491  ])
115291  , -2220.83    , array([ 0.373421   ,  0.0365315  ,  1.40953e-09,  4.92386e-16,  0.0123491  ])
115292  , -2222.92    , array([ 0.373047   ,  0.0365681  ,  1.40953e-09,  4.92386e-16,  0.0123491  ])
115293  , -2221.95    , array([ 0.373047   ,  0.0365315  ,  1.41094e-09,  4.92386e-16,  0.0123491  ])
115294  , -2221.95    , array([ 0.373047   ,  0.0365315  ,  1.40953e-09,  4.92878e-16,  0.0123491  ])
115295  , -2221.57    , array([ 0.373047   ,  0.0365315  ,  1.40953e-09,  4.92386e-16,  0.0123615  ])
115296  , -1705.16    , array([ 0.981374   ,  0.0650849  ,  1.82366e-10,  4.92386e-16,  0.0240024  ])
115297  , -1705.16    , array([ 0.981374   ,  0.0650849  ,  1.82366e-10,  4.92386e-16,  0.0240024  ])
115298  , -1704.81    , array([ 0.982356   ,  0.0650849  ,  1.82366e-10,  4.92386e-16,  0.0240024  ])
115299  , -1704.15    , array([ 0.981374   ,  0.06515    ,  1.82366e-10,  4.92386e-16,  0.0240024  ])
115300  , -1705.16    , array([ 0.981374   ,  0.0650849  ,  1.82549e-10,  4.92386e-16,  0.0240024  ])
115301  , -1705.16    , array([ 0.981374   ,  0.0650849  ,  1.82366e-10,  4.92878e-16,  0.0240024  ])
115302  , -1706.34    , array([ 0.981374   ,  0.0650849  ,  1.82366e-10,  4.92386e-16,  0.0240264  ])
115303  , -1649.82    , array([ 1.35557    ,  0.0787976  ,  2.77318e-12,  4.92386e-16,  0.0283883  ])
115304  , -1649.82    , array([ 1.35557    ,  0.0787976  ,  2.77318e-12,  4.92386e-16,  0.0283883  ])
115305  , -1649.73    , array([ 1.35692    ,  0.0787976  ,  2.77318e-12,  4.92386e-16,  0.0283883  ])
115306  , -1649.72    , array([ 1.35557    ,  0.0788765  ,  2.77318e-12,  4.92386e-16,  0.0283883  ])
115307  , -1649.82    , array([ 1.35557    ,  0.0787976  ,  2.77595e-12,  4.92386e-16,  0.0283883  ])
115308  , -1649.82    , array([ 1.35557    ,  0.0787976  ,  2.77318e-12,  4.92878e-16,  0.0283883  ])
115309  , -1650.18    , array([ 1.35557    ,  0.0787976  ,  2.77318e-12,  4.92386e-16,  0.0284167  ])
115310  , -1641.08    , array([ 1.26552    ,  0.0693916  ,  3.32859e-14,  4.92386e-16,  0.0244356  ])
115311  , -1641.08    , array([ 1.26552    ,  0.0693916  ,  3.32859e-14,  4.92386e-16,  0.0244356  ])
115312  , -1641       , array([ 1.26678    ,  0.0693916  ,  3.32859e-14,  4.92386e-16,  0.0244356  ])
115313  , -1641.55    , array([ 1.26552    ,  0.0694611  ,  3.32859e-14,  4.92386e-16,  0.0244356  ])
115314  , -1641.08    , array([ 1.26552    ,  0.0693916  ,  3.33192e-14,  4.92386e-16,  0.0244356  ])
115315  , -1641.08    , array([ 1.26552    ,  0.0693916  ,  3.32859e-14,  4.92878e-16,  0.0244356  ])
115316  , -1640.68    , array([ 1.26552    ,  0.0693916  ,  3.32859e-14,  4.92386e-16,  0.0244601  ])
115317  , -1635.36    , array([ 1.32003    ,  0.0694075  ,  1.65092e-14,  4.92386e-16,  0.024683   ])
115318  , -1635.36    , array([ 1.32003    ,  0.0694075  ,  1.65092e-14,  4.92386e-16,  0.024683   ])
115319  , -1635.3     , array([ 1.32135    ,  0.0694075  ,  1.65092e-14,  4.92386e-16,  0.024683   ])
115320  , -1635.55    , array([ 1.32003    ,  0.0694769  ,  1.65092e-14,  4.92386e-16,  0.024683   ])
115321  , -1635.36    , array([ 1.32003    ,  0.0694075  ,  1.65257e-14,  4.92386e-16,  0.024683   ])
115322  , -1635.36    , array([ 1.32003    ,  0.0694075  ,  1.65092e-14,  4.92878e-16,  0.024683   ])
115323  , -1635.22    , array([ 1.32003    ,  0.0694075  ,  1.65092e-14,  4.92386e-16,  0.0247077  ])
115324  , -1632.48    , array([ 1.40833    ,  0.068346   ,  1.84372e-15,  4.92386e-16,  0.0244961  ])
115325  , -1632.48    , array([ 1.40833    ,  0.068346   ,  1.84372e-15,  4.92386e-16,  0.0244961  ])
115326  , -1632.46    , array([ 1.40973    ,  0.068346   ,  1.84372e-15,  4.92386e-16,  0.0244961  ])
115327  , -1632.45    , array([ 1.40833    ,  0.0684143  ,  1.84372e-15,  4.92386e-16,  0.0244961  ])
115328  , -1632.48    , array([ 1.40833    ,  0.068346   ,  1.84556e-15,  4.92386e-16,  0.0244961  ])
115329  , -1632.48    , array([ 1.40833    ,  0.068346   ,  1.84372e-15,  4.92878e-16,  0.0244961  ])
115330  , -1632.52    , array([ 1.40833    ,  0.068346   ,  1.84372e-15,  4.92386e-16,  0.0245206  ])
115331  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115332  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115333  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115334  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115335  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115336  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115337  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115338  , -1632.49    , array([ 1.43328    ,  0.0677492  ,  7.11219e-16,  4.92386e-16,  0.0242697  ])
115339  , -1632.49    , array([ 1.43328    ,  0.0677492  ,  7.11219e-16,  4.92386e-16,  0.0242697  ])
115340  , -1632.49    , array([ 1.43471    ,  0.0677492  ,  7.11219e-16,  4.92386e-16,  0.0242697  ])
115341  , -1632.48    , array([ 1.43328    ,  0.067817   ,  7.11219e-16,  4.92386e-16,  0.0242697  ])
115342  , -1632.49    , array([ 1.43328    ,  0.0677492  ,  7.1193e-16 ,  4.92386e-16,  0.0242697  ])
115343  , -1632.49    , array([ 1.43328    ,  0.0677492  ,  7.11219e-16,  4.92878e-16,  0.0242697  ])
115344  , -1632.51    , array([ 1.43328    ,  0.0677492  ,  7.11219e-16,  4.92386e-16,  0.024294   ])
115345  , -1632.47    , array([ 1.43114    ,  0.0678107  ,  7.83785e-16,  4.92386e-16,  0.0242963  ])
115346  , -1632.47    , array([ 1.43114    ,  0.0678107  ,  7.83785e-16,  4.92386e-16,  0.0242963  ])
115347  , -1632.47    , array([ 1.43257    ,  0.0678107  ,  7.83785e-16,  4.92386e-16,  0.0242963  ])
115348  , -1632.46    , array([ 1.43114    ,  0.0678786  ,  7.83785e-16,  4.92386e-16,  0.0242963  ])
115349  , -1632.47    , array([ 1.43114    ,  0.0678107  ,  7.84569e-16,  4.92386e-16,  0.0242963  ])
115350  , -1632.47    , array([ 1.43114    ,  0.0678107  ,  7.83785e-16,  4.92878e-16,  0.0242963  ])
115351  , -1632.49    , array([ 1.43114    ,  0.0678107  ,  7.83785e-16,  4.92386e-16,  0.0243206  ])
115352  , -1632.47    , array([ 1.43098    ,  0.0678152  ,  7.89337e-16,  4.92386e-16,  0.0242983  ])
115353  , -1632.47    , array([ 1.43098    ,  0.0678152  ,  7.89337e-16,  4.92386e-16,  0.0242983  ])
115354  , -1632.47    , array([ 1.43241    ,  0.0678152  ,  7.89337e-16,  4.92386e-16,  0.0242983  ])
115355  , -1632.46    , array([ 1.43098    ,  0.0678831  ,  7.89337e-16,  4.92386e-16,  0.0242983  ])
115356  , -1632.47    , array([ 1.43098    ,  0.0678152  ,  7.90127e-16,  4.92386e-16,  0.0242983  ])
115357  , -1632.47    , array([ 1.43098    ,  0.0678152  ,  7.89337e-16,  4.92878e-16,  0.0242983  ])
115358  , -1632.49    , array([ 1.43098    ,  0.0678152  ,  7.89337e-16,  4.92386e-16,  0.0243226  ])
115359  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89755e-16,  4.92386e-16,  0.0242984  ])
115360  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89755e-16,  4.92386e-16,  0.0242984  ])
115361  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89755e-16,  4.92386e-16,  0.0242984  ])
115362  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89755e-16,  4.92386e-16,  0.0242984  ])
115363  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.90546e-16,  4.92386e-16,  0.0242984  ])
115364  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89755e-16,  4.92878e-16,  0.0242984  ])
115365  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89755e-16,  4.92386e-16,  0.0243227  ])
115366  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89787e-16,  4.92386e-16,  0.0242984  ])
115367  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89787e-16,  4.92386e-16,  0.0242984  ])
115368  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89787e-16,  4.92386e-16,  0.0242984  ])
115369  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89787e-16,  4.92386e-16,  0.0242984  ])
115370  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.90577e-16,  4.92386e-16,  0.0242984  ])
115371  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89787e-16,  4.92878e-16,  0.0242984  ])
115372  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89787e-16,  4.92386e-16,  0.0243227  ])
115373  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115374  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115375  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115376  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115377  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.90579e-16,  4.92386e-16,  0.0242984  ])
115378  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115379  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115380  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115381  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115382  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115383  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115384  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115385  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115386  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115387  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115388  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115389  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115390  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115391  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115392  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115393  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115394  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115395  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115396  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115397  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115398  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115399  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115400  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115401  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115402  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115403  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115404  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115405  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115406  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115407  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115408  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115409  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115410  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115411  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115412  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115413  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115414  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115415  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115416  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115417  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115418  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115419  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115420  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115421  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115422  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115423  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115424  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115425  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115426  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115427  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115428  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115429  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115430  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115431  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115432  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115433  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115434  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115435  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115436  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115437  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115438  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115439  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115440  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115441  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115442  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115443  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115444  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115445  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115446  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115447  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115448  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115449  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115450  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115451  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115452  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115453  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115454  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115455  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115456  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115457  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115458  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115459  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115460  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115461  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115462  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115463  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115464  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115465  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115466  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115467  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115468  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
115469  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92878e-16,  0.0242984  ])
115470  , -1632.49    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0243227  ])
115471  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115472  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115473  , -1632.47    , array([ 1.4324     ,  0.0678156  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115474  , -1632.46    , array([ 1.43097    ,  0.0678834  ,  7.89789e-16,  4.92386e-16,  0.0242984  ])
115475  , -1632.47    , array([ 1.43097    ,  0.0678156  ,  7.9058e-16 ,  4.92386e-16,  0.0242984  ])
