258860  , -78905.9    , array([ 0.158817   ,  0.0971774  ,  7.9638e-22 ,  2.6885e-30 ,  1.07326e-05])
258861  , -78905.9    , array([ 0.158976   ,  0.0971774  ,  7.9638e-22 ,  2.6885e-30 ,  1.07326e-05])
258862  , -78906      , array([ 0.158817   ,  0.0972746  ,  7.9638e-22 ,  2.6885e-30 ,  1.07326e-05])
258863  , -78905.9    , array([ 0.158817   ,  0.0971774  ,  7.97177e-22,  2.6885e-30 ,  1.07326e-05])
258864  , -78905.9    , array([ 0.158817   ,  0.0971774  ,  7.9638e-22 ,  2.69119e-30,  1.07326e-05])
258865  , -78905.7    , array([ 0.158817   ,  0.0971774  ,  7.9638e-22 ,  2.6885e-30 ,  1.07434e-05])
258866  , -78905.9    , array([ 0.158817   ,  0.0971774  ,  7.9638e-22 ,  2.6885e-30 ,  1.07326e-05])
258867  , -78430.7    , array([ 0.125539   ,  0.0551746  ,  7.9638e-22 ,  2.6885e-30 ,  2.39519e-05])
258868  , -78430.7    , array([ 0.125539   ,  0.0551746  ,  7.9638e-22 ,  2.6885e-30 ,  2.39519e-05])
258869  , -78430.9    , array([ 0.125665   ,  0.0551746  ,  7.9638e-22 ,  2.6885e-30 ,  2.39519e-05])
258870  , -78431.2    , array([ 0.125539   ,  0.0552298  ,  7.9638e-22 ,  2.6885e-30 ,  2.39519e-05])
258871  , -78430.7    , array([ 0.125539   ,  0.0551746  ,  7.97177e-22,  2.6885e-30 ,  2.39519e-05])
258872  , -78430.7    , array([ 0.125539   ,  0.0551746  ,  7.9638e-22 ,  2.69119e-30,  2.39519e-05])
258873  , -78430.1    , array([ 0.125539   ,  0.0551746  ,  7.9638e-22 ,  2.6885e-30 ,  2.39758e-05])
258874  , -19677.2    , array([ 0.0490132  ,  0.00573371 ,  7.9638e-22 ,  2.6885e-30 ,  0.000594113])
258875  , -19677.2    , array([ 0.0490132  ,  0.00573371 ,  7.9638e-22 ,  2.6885e-30 ,  0.000594113])
258876  , -19678.2    , array([ 0.0490622  ,  0.00573371 ,  7.9638e-22 ,  2.6885e-30 ,  0.000594113])
