Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-398.17	804.34	606.6	8968.71	30.0,0.8239,6.0055,1.8466
our_model	Round_1_Replicate_2	-397.8	803.6	605.91	11383.87	30.0,0.6494,4.5649,1.4797
our_model	Round_1_Replicate_3	-393.6	795.2	598.08	5559.76	29.7958,1.3373,29.6379,3.959
our_model	Round_1_Replicate_4	-396.15	800.3	602.86	3301.65	30.0,2.2433,24.8957,5.0884
our_model	Round_1_Replicate_5	-395.47	798.94	600.86	8638.16	6.01,0.861,25.0922,1.8481
our_model	Round_1_Replicate_6	-394.14	796.28	598.44	26088.94	2.8927,0.2855,7.1555,0.7212
our_model	Round_1_Replicate_7	-396.8	801.6	604.08	13878.88	3.0994,0.5332,30.0,1.0291
our_model	Round_1_Replicate_8	-396.75	801.5	603.98	29660.1	1.4574,0.2495,29.9998,0.4831
our_model	Round_1_Replicate_9	-393.23	794.46	597.38	8121.55	29.6485,0.9161,29.5098,3.077
our_model	Round_1_Replicate_10	-395.5	799.0	600.81	28116.7	2.7871,0.2646,2.4711,0.6043
our_model	Round_2_Replicate_1	-397.95	803.9	606.19	3568.87	30.0,2.071,18.5273,4.4232
our_model	Round_2_Replicate_2	-397.5	803.0	605.36	2524.17	30.0,2.9296,29.9913,6.0898
our_model	Round_2_Replicate_3	-400.37	808.74	610.6	2146.95	30.0,3.4352,30.0,6.4611
our_model	Round_2_Replicate_4	-395.3	798.6	600.43	8807.16	29.667,0.8451,9.0121,2.1801
our_model	Round_2_Replicate_5	-399.84	807.68	609.62	2198.42	30.0,3.3562,30.0,6.4113
our_model	Round_2_Replicate_6	-397.62	803.24	605.58	2910.74	30.0,2.5402,24.57,5.3595
our_model	Round_2_Replicate_7	-396.43	800.86	603.39	6811.39	6.6389,1.087,30.0,2.1519
our_model	Round_2_Replicate_8	-396.07	800.14	601.32	3411.75	20.675,2.185,29.1445,4.8383
our_model	Round_2_Replicate_9	-393.96	795.92	598.78	38487.79	1.8858,0.1931,30.0,0.4906
our_model	Round_2_Replicate_10	-394.81	797.62	600.37	3531.36	29.8623,2.1013,29.9992,5.186
our_model	Round_3_Replicate_1	-393.05	794.1	597.04	12557.07	30.0,0.5927,29.7932,2.2658
our_model	Round_3_Replicate_2	-400.45	808.9	610.73	2140.3	30.0,3.4456,30.0,6.4675
our_model	Round_3_Replicate_3	-399.24	806.48	608.54	6450.52	30.0,1.1444,8.3367,2.4568
our_model	Round_3_Replicate_4	-398.24	804.48	606.71	4322.01	30.0,1.7096,14.4033,3.6836
our_model	Round_3_Replicate_5	-397.03	802.06	604.5	4499.61	10.0341,1.6443,30.0,3.1769
our_model	Round_3_Replicate_6	-396.2	800.4	601.64	5439.3	9.5689,1.3698,24.9903,2.8597
our_model	Round_3_Replicate_7	-395.38	798.76	600.62	17505.48	4.0501,0.4251,5.4881,0.9661
our_model	Round_3_Replicate_8	-393.27	794.54	597.45	43007.4	4.0383,0.173,4.9378,0.5563
our_model	Round_3_Replicate_9	-400.35	808.7	610.55	2149.03	30.0,3.4319,30.0,6.4591
our_model	Round_3_Replicate_10	-396.9	801.8	604.26	6053.15	7.1848,1.2225,30.0,2.3557
our_model	Round_4_Replicate_1	-393.97	795.94	598.79	4534.66	29.8338,1.6385,29.8815,4.4963
our_model	Round_4_Replicate_2	-395.22	798.44	600.18	22643.43	2.364,0.3289,30.0,0.7233
our_model	Round_4_Replicate_3	-394.85	797.7	600.45	10910.56	5.1596,0.6801,30.0,1.5291
our_model	Round_4_Replicate_4	-396.01	800.02	602.6	12033.44	3.8888,0.6156,29.9981,1.251
our_model	Round_4_Replicate_5	-395.56	799.12	601.78	8330.98	6.004,0.8898,30.0,1.8733
our_model	Round_4_Replicate_6	-397.76	803.52	605.83	3307.94	30.0,2.2349,20.6749,4.7651
our_model	Round_4_Replicate_7	-394.0	796.0	598.84	11239.78	6.4834,0.661,27.7356,1.6739
our_model	Round_4_Replicate_8	-394.24	796.48	598.5	8984.76	8.6568,0.8295,19.5977,2.0871
our_model	Round_4_Replicate_9	-398.52	805.04	607.23	2355.86	30.0,3.1356,30.0,6.2566
our_model	Round_4_Replicate_10	-395.27	798.54	600.27	13110.34	4.0461,0.568,30.0,1.243
our_model	Round_5_Replicate_1	-394.31	796.62	599.43	5331.1	30.0,1.393,20.8584,3.741
our_model	Round_5_Replicate_2	-396.27	800.54	603.08	9076.3	5.0174,0.8159,30.0,1.6295
our_model	Round_5_Replicate_3	-394.07	796.14	598.97	9084.95	8.3824,0.8177,22.8377,2.0673
our_model	Round_5_Replicate_4	-398.65	805.3	607.46	3967.44	30.0,1.8617,15.4712,3.934
our_model	Round_5_Replicate_5	-395.4	798.8	601.47	8739.33	5.863,0.8484,30.0,1.8111
our_model	Round_5_Replicate_6	-397.96	803.92	606.2	2720.3	30.0,2.7171,25.9962,5.6231
our_model	Round_5_Replicate_7	-395.0	798.0	599.84	14703.5	3.7822,0.5065,30.0,1.1362
our_model	Round_5_Replicate_8	-393.1	794.2	597.13	14829.52	29.9498,0.5018,19.776,1.8748
our_model	Round_5_Replicate_9	-394.96	797.92	600.64	6699.55	8.5292,1.1074,30.0,2.4778
our_model	Round_5_Replicate_10	-397.55	803.1	605.45	3402.71	30.0,2.1731,20.3557,4.6802
our_model	Round_5_Replicate_11	-393.06	794.12	597.05	19034.75	11.2987,0.391,29.7894,1.42
our_model	Round_5_Replicate_12	-393.24	794.48	597.4	11898.22	11.7325,0.6253,29.9279,1.9833
our_model	Round_5_Replicate_13	-393.44	794.88	597.78	10356.45	30.0,0.7181,15.9381,2.3032
our_model	Round_5_Replicate_14	-394.26	796.52	599.34	4461.58	29.9999,1.6646,26.5637,4.4186
our_model	Round_5_Replicate_15	-398.01	804.02	606.3	2833.83	30.0,2.6081,24.54,5.4165
our_model	Round_5_Replicate_16	-393.19	794.38	597.31	8475.59	30.0,0.8778,30.0,3.001
our_model	Round_5_Replicate_17	-398.61	805.22	607.4	3794.43	30.0,1.9466,16.3589,4.101
our_model	Round_5_Replicate_18	-393.53	795.06	597.95	6744.68	18.7869,1.1025,29.9344,3.2173
our_model	Round_5_Replicate_19	-394.28	796.56	599.36	12839.88	5.0866,0.5784,26.9213,1.3982
our_model	Round_5_Replicate_20	-393.0	794.0	596.94	21723.68	23.0093,0.3426,22.7986,1.4109
