115019  , -203725     , array([ 8.31639    ,  0.149203   ,  6.5389e-21 ,  6.47666e-43,  0.830056   ])
115020  , -203732     , array([ 8.32471    ,  0.149203   ,  6.5389e-21 ,  6.47666e-43,  0.830056   ])
115021  , -203530     , array([ 8.31639    ,  0.149352   ,  6.5389e-21 ,  6.47666e-43,  0.830056   ])
115022  , -203725     , array([ 8.31639    ,  0.149203   ,  6.54545e-21,  6.47666e-43,  0.830056   ])
115023  , -203725     , array([ 8.31639    ,  0.149203   ,  6.5389e-21 ,  6.48314e-43,  0.830056   ])
115024  , -203938     , array([ 8.31639    ,  0.149203   ,  6.5389e-21 ,  6.47666e-43,  0.830886   ])
115025  , -203725     , array([ 8.31639    ,  0.149203   ,  6.5389e-21 ,  6.47666e-43,  0.830056   ])
115026  , -45250.3    , array([ 8.13652    ,  0.295081   ,  6.5389e-21 ,  6.47666e-43,  0.394175   ])
115027  , -45250.3    , array([ 8.13652    ,  0.295081   ,  6.5389e-21 ,  6.47666e-43,  0.394175   ])
115028  , -45254.1    , array([ 8.14466    ,  0.295081   ,  6.5389e-21 ,  6.47666e-43,  0.394175   ])
115029  , -45206.1    , array([ 8.13652    ,  0.295376   ,  6.5389e-21 ,  6.47666e-43,  0.394175   ])
115030  , -45250.3    , array([ 8.13652    ,  0.295081   ,  6.54545e-21,  6.47666e-43,  0.394175   ])
115031  , -45250.3    , array([ 8.13652    ,  0.295081   ,  6.5389e-21 ,  6.48314e-43,  0.394175   ])
115032  , -45309.6    , array([ 8.13652    ,  0.295081   ,  6.5389e-21 ,  6.47666e-43,  0.394569   ])
115040  , -45080.9    , array([ 8.09928    ,  0.291788   ,  6.5389e-21 ,  6.47666e-43,  0.389885   ])
115041  , -45080.9    , array([ 8.09928    ,  0.291788   ,  6.5389e-21 ,  6.47666e-43,  0.389885   ])
115042  , -45084.7    , array([ 8.10738    ,  0.291788   ,  6.5389e-21 ,  6.47666e-43,  0.389885   ])
115043  , -45036.7    , array([ 8.09928    ,  0.29208    ,  6.5389e-21 ,  6.47666e-43,  0.389885   ])
115044  , -45080.9    , array([ 8.09928    ,  0.291788   ,  6.54545e-21,  6.47666e-43,  0.389885   ])
115045  , -45080.9    , array([ 8.09928    ,  0.291788   ,  6.5389e-21 ,  6.48314e-43,  0.389885   ])
115046  , -45140.1    , array([ 8.09928    ,  0.291788   ,  6.5389e-21 ,  6.47666e-43,  0.390275   ])
115047  , -33500.2    , array([ 4.37161    ,  0.064563   ,  6.5389e-21 ,  6.47666e-43,  0.0895618  ])
115048  , -33500.2    , array([ 4.37161    ,  0.064563   ,  6.5389e-21 ,  6.47666e-43,  0.0895618  ])
115049  , -33501.1    , array([ 4.37598    ,  0.064563   ,  6.5389e-21 ,  6.47666e-43,  0.0895618  ])
115050  , -33451.1    , array([ 4.37161    ,  0.0646276  ,  6.5389e-21 ,  6.47666e-43,  0.0895618  ])
115051  , -33500.2    , array([ 4.37161    ,  0.064563   ,  6.54545e-21,  6.47666e-43,  0.0895618  ])
