Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.1	798.2	600.26	54093.8	0.8924,0.1375,0.0554,0.3028
our_model	Round_1_Replicate_2	-394.41	796.82	598.75	27158.82	2.8417,0.2744,4.8279,0.679
our_model	Round_1_Replicate_3	-398.3	804.6	606.82	4463.11	30.0,1.6555,13.7981,3.5693
our_model	Round_1_Replicate_4	-393.71	795.42	598.29	5168.96	29.9997,1.4381,29.7684,4.1524
our_model	Round_1_Replicate_5	-395.69	799.38	602.02	31840.96	1.53,0.2328,29.9999,0.4843
our_model	Round_1_Replicate_6	-395.37	798.74	600.43	27054.61	1.9283,0.2753,29.9999,0.5971
our_model	Round_1_Replicate_7	-395.8	799.6	602.18	7761.96	29.9991,0.9548,9.3852,2.356
our_model	Round_1_Replicate_8	-399.07	806.14	608.23	17878.75	30.0,0.413,2.0785,0.8936
our_model	Round_1_Replicate_9	-397.81	803.62	605.94	13099.42	30.0,0.5643,3.7692,1.2855
our_model	Round_1_Replicate_10	-393.76	795.52	597.79	30329.73	3.4374,0.2457,5.3183,0.6793
our_model	Round_2_Replicate_1	-395.39	798.78	601.46	3307.53	30.0,2.2416,28.3682,5.2892
our_model	Round_2_Replicate_2	-399.65	807.3	609.29	2217.31	30.0,3.3281,30.0,6.3929
our_model	Round_2_Replicate_3	-395.17	798.34	601.03	3900.61	29.9996,1.9015,24.0282,4.6313
our_model	Round_2_Replicate_4	-393.28	794.56	597.47	16183.55	7.5117,0.4597,30.0,1.4187
our_model	Round_2_Replicate_5	-393.87	795.74	598.6	4730.93	30.0,1.5708,29.9616,4.3902
our_model	Round_2_Replicate_6	-399.02	806.04	608.14	2290.15	30.0,3.2241,30.0,6.3215
our_model	Round_2_Replicate_7	-398.01	804.02	606.3	2433.18	30.0,3.0375,30.0,6.1802
our_model	Round_2_Replicate_8	-399.34	806.68	608.72	2252.23	30.0,3.2774,30.0,6.3588
our_model	Round_2_Replicate_9	-397.82	803.64	605.94	2465.82	30.0,2.9979,30.0,6.148
our_model	Round_2_Replicate_10	-398.86	805.72	607.86	2309.52	30.0,3.1975,30.0,6.3024
our_model	Round_3_Replicate_1	-392.96	793.92	596.87	29211.9	29.862,0.2548,26.5309,1.176
our_model	Round_3_Replicate_2	-392.98	793.96	596.91	20042.27	29.9713,0.3714,29.8797,1.598
our_model	Round_3_Replicate_3	-393.67	795.34	598.21	19622.93	4.291,0.3788,30.0,1.0249
our_model	Round_3_Replicate_4	-392.99	793.98	596.92	26284.06	16.7505,0.2832,24.2715,1.1841
our_model	Round_3_Replicate_5	-395.22	798.44	600.35	22784.64	2.3324,0.3266,30.0,0.7151
our_model	Round_3_Replicate_6	-392.97	793.94	596.89	24043.27	29.7808,0.3096,29.7348,1.3877
our_model	Round_3_Replicate_7	-393.2	794.4	597.32	9809.62	29.8222,0.7585,24.4725,2.6131
our_model	Round_3_Replicate_8	-393.01	794.02	596.97	32052.35	8.4827,0.2322,22.2133,0.8999
our_model	Round_3_Replicate_9	-395.06	798.12	599.92	16202.68	3.3973,0.4596,30.0,1.0257
our_model	Round_3_Replicate_10	-394.88	797.76	600.49	9870.4	5.6893,0.7517,30.0,1.6864
our_model	Round_3_Replicate_11	-393.0	794.0	596.95	18176.87	29.669,0.4095,26.757,1.6932
our_model	Round_3_Replicate_12	-396.57	801.14	603.64	12518.42	3.516,0.5914,30.0,1.1578
our_model	Round_3_Replicate_13	-392.96	793.92	596.88	26944.52	27.9425,0.2762,29.7055,1.2622
our_model	Round_3_Replicate_14	-392.98	793.96	596.9	21628.2	29.8125,0.3441,28.5126,1.4976
our_model	Round_3_Replicate_15	-392.97	793.94	596.89	24492.65	27.586,0.3039,29.7069,1.3574
our_model	Round_3_Replicate_16	-396.34	800.68	603.21	16041.6	2.809,0.4616,30.0,0.9171
our_model	Round_3_Replicate_17	-393.68	795.36	598.24	17345.28	4.8273,0.4286,30.0,1.1563
our_model	Round_3_Replicate_18	-393.76	795.52	598.4	19101.35	4.2657,0.3891,16.7736,1.0323
our_model	Round_3_Replicate_19	-393.12	794.24	597.16	10233.55	29.7497,0.7271,29.3604,2.6171
our_model	Round_3_Replicate_20	-393.28	794.56	597.51	11348.94	14.9783,0.6554,21.5971,2.0937
