30335   , -2502.87    , array([ 0.123766   ,  0.87157    ,  0.0356758  ,  1.44051    ])
30336   , -2502.41    , array([ 0.12389    ,  0.87157    ,  0.0356758  ,  1.44051    ])
30337   , -2504.76    , array([ 0.123766   ,  0.872442   ,  0.0356758  ,  1.44051    ])
30338   , -2503.27    , array([ 0.123766   ,  0.87157    ,  0.0357115  ,  1.44051    ])
30339   , -2502.68    , array([ 0.123766   ,  0.87157    ,  0.0356758  ,  1.44195    ])
30340   , -2502.87    , array([ 0.123766   ,  0.87157    ,  0.0356758  ,  1.44051    ])
30341   , -2213.02    , array([ 0.156222   ,  0.334626   ,  0.0291803  ,  1.58452    ])
30342   , -2213.02    , array([ 0.156222   ,  0.334626   ,  0.0291803  ,  1.58452    ])
30343   , -2212.98    , array([ 0.156379   ,  0.334626   ,  0.0291803  ,  1.58452    ])
30344   , -2212.65    , array([ 0.156222   ,  0.334961   ,  0.0291803  ,  1.58452    ])
30345   , -2213.05    , array([ 0.156222   ,  0.334626   ,  0.0292095  ,  1.58452    ])
30346   , -2213.59    , array([ 0.156222   ,  0.334626   ,  0.0291803  ,  1.58611    ])
30347   , -616.229    , array([ 0.222524   ,  0.253773   ,  0.0215588  ,  0.490549   ])
30348   , -616.229    , array([ 0.222524   ,  0.253773   ,  0.0215588  ,  0.490549   ])
30349   , -616.148    , array([ 0.222747   ,  0.253773   ,  0.0215588  ,  0.490549   ])
30350   , -615.924    , array([ 0.222524   ,  0.254027   ,  0.0215588  ,  0.490549   ])
30351   , -616.292    , array([ 0.222524   ,  0.253773   ,  0.0215803  ,  0.490549   ])
30352   , -617.421    , array([ 0.222524   ,  0.253773   ,  0.0215588  ,  0.491039   ])
30353   , -1819.51    , array([ 0.916038   ,  0.0839444  ,  0.0064233  ,  0.00450624 ])
30354   , -1819.51    , array([ 0.916038   ,  0.0839444  ,  0.0064233  ,  0.00450624 ])
30355   , -1819.55    , array([ 0.916955   ,  0.0839444  ,  0.0064233  ,  0.00450624 ])
30356   , -1819.75    , array([ 0.916038   ,  0.0840283  ,  0.0064233  ,  0.00450624 ])
30357   , -1819.51    , array([ 0.916038   ,  0.0839444  ,  0.00642972 ,  0.00450624 ])
30358   , -1819.27    , array([ 0.916038   ,  0.0839444  ,  0.0064233  ,  0.00451075 ])
30365   , -1819.51    , array([ 0.916016   ,  0.0839438  ,  0.00642331 ,  0.00450622 ])
30366   , -1819.51    , array([ 0.916016   ,  0.0839438  ,  0.00642331 ,  0.00450622 ])
30367   , -1819.55    , array([ 0.916933   ,  0.0839438  ,  0.00642331 ,  0.00450622 ])
30368   , -1819.75    , array([ 0.916016   ,  0.0840278  ,  0.00642331 ,  0.00450622 ])
30369   , -1819.51    , array([ 0.916016   ,  0.0839438  ,  0.00642974 ,  0.00450622 ])
30370   , -1819.27    , array([ 0.916016   ,  0.0839438  ,  0.00642331 ,  0.00451072 ])
30371   , -1819.51    , array([ 0.915994   ,  0.0839432  ,  0.00642333 ,  0.00450619 ])
30372   , -1819.51    , array([ 0.915994   ,  0.0839432  ,  0.00642333 ,  0.00450619 ])
30373   , -1819.55    , array([ 0.916911   ,  0.0839432  ,  0.00642333 ,  0.00450619 ])
30374   , -1819.75    , array([ 0.915994   ,  0.0840272  ,  0.00642333 ,  0.00450619 ])
30375   , -1819.51    , array([ 0.915994   ,  0.0839432  ,  0.00642976 ,  0.00450619 ])
30376   , -1819.27    , array([ 0.915994   ,  0.0839432  ,  0.00642333 ,  0.0045107  ])
30383   , -1819.51    , array([ 0.915989   ,  0.083943   ,  0.00642333 ,  0.00450618 ])
30384   , -1819.51    , array([ 0.915989   ,  0.083943   ,  0.00642333 ,  0.00450618 ])
30385   , -1819.55    , array([ 0.916905   ,  0.083943   ,  0.00642333 ,  0.00450618 ])
30386   , -1819.75    , array([ 0.915989   ,  0.084027   ,  0.00642333 ,  0.00450618 ])
30387   , -1819.51    , array([ 0.915989   ,  0.083943   ,  0.00642976 ,  0.00450618 ])
30388   , -1819.27    , array([ 0.915989   ,  0.083943   ,  0.00642333 ,  0.00451069 ])
30389   , -1819.51    , array([ 0.915983   ,  0.0839429  ,  0.00642334 ,  0.00450617 ])
30390   , -1819.51    , array([ 0.915983   ,  0.0839429  ,  0.00642334 ,  0.00450617 ])
30391   , -1819.55    , array([ 0.9169     ,  0.0839429  ,  0.00642334 ,  0.00450617 ])
30392   , -1819.75    , array([ 0.915983   ,  0.0840269  ,  0.00642334 ,  0.00450617 ])
30393   , -1819.51    , array([ 0.915983   ,  0.0839429  ,  0.00642977 ,  0.00450617 ])
30394   , -1819.27    , array([ 0.915983   ,  0.0839429  ,  0.00642334 ,  0.00451068 ])
30395   , -5995.61    , array([ 0.00984953 ,  0.022297   ,  0.0103571  ,  0.00138207 ])
30396   , -5995.61    , array([ 0.00984953 ,  0.022297   ,  0.0103571  ,  0.00138207 ])
30397   , -5993.78    , array([ 0.00985938 ,  0.022297   ,  0.0103571  ,  0.00138207 ])
30398   , -5994.99    , array([ 0.00984953 ,  0.0223193  ,  0.0103571  ,  0.00138207 ])
30399   , -5996.9     , array([ 0.00984953 ,  0.022297   ,  0.0103675  ,  0.00138207 ])
30400   , -5995.38    , array([ 0.00984953 ,  0.022297   ,  0.0103571  ,  0.00138346 ])
30401   , -1813.75    , array([ 0.807011   ,  0.08089    ,  0.00650967 ,  0.00435978 ])
30402   , -1813.75    , array([ 0.807011   ,  0.08089    ,  0.00650967 ,  0.00435978 ])
30403   , -1813.79    , array([ 0.807818   ,  0.08089    ,  0.00650967 ,  0.00435978 ])
