36      , -79087.6    , array([ 0.0216565  ,  1.74583    ,  3.05919e-76,  8.83567e-37,  4.8193e-08 ])
37      , -79087.6    , array([ 0.0216781  ,  1.74583    ,  3.05919e-76,  8.83567e-37,  4.8193e-08 ])
38      , -79087.6    , array([ 0.0216565  ,  1.74758    ,  3.05919e-76,  8.83567e-37,  4.8193e-08 ])
39      , -79087.6    , array([ 0.0216565  ,  1.74583    ,  3.06225e-76,  8.83567e-37,  4.8193e-08 ])
40      , -79087.6    , array([ 0.0216565  ,  1.74583    ,  3.05919e-76,  8.84451e-37,  4.8193e-08 ])
41      , -79087.6    , array([ 0.0216565  ,  1.74583    ,  3.05919e-76,  8.83567e-37,  4.82412e-08])
42      , -79087.6    , array([ 0.0216565  ,  1.74583    ,  3.05919e-76,  8.83567e-37,  4.8193e-08 ])
43      , -79082      , array([ 0.0106781  ,  1.72345    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
44      , -79082      , array([ 0.0106781  ,  1.72345    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
45      , -79082      , array([ 0.0106887  ,  1.72345    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
46      , -79082      , array([ 0.0106781  ,  1.72517    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
47      , -79082      , array([ 0.0106781  ,  1.72345    ,  3.06225e-76,  8.83567e-37,  9.91141e-08])
48      , -79082      , array([ 0.0106781  ,  1.72345    ,  3.05919e-76,  8.84451e-37,  9.91141e-08])
49      , -79082      , array([ 0.0106781  ,  1.72345    ,  3.05919e-76,  8.83567e-37,  9.92132e-08])
57      , -79082      , array([ 0.010678   ,  1.72345    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
58      , -79082      , array([ 0.010678   ,  1.72345    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
59      , -79082      , array([ 0.0106887  ,  1.72345    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
60      , -79082      , array([ 0.010678   ,  1.72517    ,  3.05919e-76,  8.83567e-37,  9.91141e-08])
