87811   , -21630.4    , array([ 0.840367   ,  0.87524    ,  6.61041e-12,  5.90577e-52,  0.221593   ])
87812   , -21612      , array([ 0.841208   ,  0.87524    ,  6.61041e-12,  5.90577e-52,  0.221593   ])
87813   , -21638.8    , array([ 0.840367   ,  0.876116   ,  6.61041e-12,  5.90577e-52,  0.221593   ])
87814   , -21630.4    , array([ 0.840367   ,  0.87524    ,  6.61702e-12,  5.90577e-52,  0.221593   ])
87815   , -21630.4    , array([ 0.840367   ,  0.87524    ,  6.61041e-12,  5.91167e-52,  0.221593   ])
87816   , -21647.4    , array([ 0.840367   ,  0.87524    ,  6.61041e-12,  5.90577e-52,  0.221815   ])
87817   , -21630.4    , array([ 0.840367   ,  0.87524    ,  6.61041e-12,  5.90577e-52,  0.221593   ])
87818   , -10886      , array([ 1.69577    ,  0.63413    ,  6.61041e-12,  5.90577e-52,  0.115603   ])
87819   , -10886      , array([ 1.69577    ,  0.63413    ,  6.61041e-12,  5.90577e-52,  0.115603   ])
87820   , -10885.9    , array([ 1.69746    ,  0.63413    ,  6.61041e-12,  5.90577e-52,  0.115603   ])
87821   , -10900      , array([ 1.69577    ,  0.634765   ,  6.61041e-12,  5.90577e-52,  0.115603   ])
87822   , -10886      , array([ 1.69577    ,  0.63413    ,  6.61702e-12,  5.90577e-52,  0.115603   ])
87823   , -10886      , array([ 1.69577    ,  0.63413    ,  6.61041e-12,  5.91167e-52,  0.115603   ])
87824   , -10878.2    , array([ 1.69577    ,  0.63413    ,  6.61041e-12,  5.90577e-52,  0.115719   ])
87825   , -17743.6    , array([ 3.13488    ,  0.144861   ,  6.61041e-12,  5.90577e-52,  0.130008   ])
87826   , -17743.6    , array([ 3.13488    ,  0.144861   ,  6.61041e-12,  5.90577e-52,  0.130008   ])
87827   , -17744.4    , array([ 3.13802    ,  0.144861   ,  6.61041e-12,  5.90577e-52,  0.130008   ])
87828   , -17714.7    , array([ 3.13488    ,  0.145006   ,  6.61041e-12,  5.90577e-52,  0.130008   ])
87829   , -17743.6    , array([ 3.13488    ,  0.144861   ,  6.61702e-12,  5.90577e-52,  0.130008   ])
