85731   , -24650      , array([ 0.725466   ,  0.00541969 ,  2.29408e-28,  3.78728e-37,  0.000487758])
85867   , -868427     , array([ 0.110094   ,  5.76661    ,  2.29408e-28,  3.78728e-37,  2.09518    ])
85868   , -868408     , array([ 0.110094   ,  5.76084    ,  2.29638e-28,  3.78728e-37,  2.09518    ])
85869   , -868408     , array([ 0.110094   ,  5.76084    ,  2.29408e-28,  3.79107e-37,  2.09518    ])
85870   , -869172     , array([ 0.110094   ,  5.76084    ,  2.29408e-28,  3.78728e-37,  2.09728    ])
85871   , -5593.99    , array([ 0.213261   ,  0.0556674  ,  2.29408e-28,  3.78728e-37,  0.0206051  ])
85872   , -5593.99    , array([ 0.213261   ,  0.0556674  ,  2.29408e-28,  3.78728e-37,  0.0206051  ])
85873   , -5586.61    , array([ 0.213474   ,  0.0556674  ,  2.29408e-28,  3.78728e-37,  0.0206051  ])
85874   , -5593.16    , array([ 0.213261   ,  0.0557231  ,  2.29408e-28,  3.78728e-37,  0.0206051  ])
85875   , -5593.99    , array([ 0.213261   ,  0.0556674  ,  2.29638e-28,  3.78728e-37,  0.0206051  ])
85876   , -5593.99    , array([ 0.213261   ,  0.0556674  ,  2.29408e-28,  3.79107e-37,  0.0206051  ])
85877   , -5601.01    , array([ 0.213261   ,  0.0556674  ,  2.29408e-28,  3.78728e-37,  0.0206257  ])
85878   , -2357.06    , array([ 0.25967    ,  0.0139825  ,  2.29408e-28,  3.78728e-37,  0.00520276 ])
85879   , -2357.06    , array([ 0.25967    ,  0.0139825  ,  2.29408e-28,  3.78728e-37,  0.00520276 ])
85880   , -2356.66    , array([ 0.259929   ,  0.0139825  ,  2.29408e-28,  3.78728e-37,  0.00520276 ])
85881   , -2354.79    , array([ 0.25967    ,  0.0139965  ,  2.29408e-28,  3.78728e-37,  0.00520276 ])
85882   , -2357.06    , array([ 0.25967    ,  0.0139825  ,  2.29638e-28,  3.78728e-37,  0.00520276 ])
85883   , -2357.06    , array([ 0.25967    ,  0.0139825  ,  2.29408e-28,  3.79107e-37,  0.00520276 ])
85884   , -2359.33    , array([ 0.25967    ,  0.0139825  ,  2.29408e-28,  3.78728e-37,  0.00520797 ])
85885   , -2324.97    , array([ 0.272042   ,  0.0149307  ,  2.29408e-28,  3.78728e-37,  0.00552356 ])
85886   , -2324.97    , array([ 0.272042   ,  0.0149307  ,  2.29408e-28,  3.78728e-37,  0.00552356 ])
85887   , -2324.57    , array([ 0.272314   ,  0.0149307  ,  2.29408e-28,  3.78728e-37,  0.00552356 ])
85888   , -2322.92    , array([ 0.272042   ,  0.0149456  ,  2.29408e-28,  3.78728e-37,  0.00552356 ])
85889   , -2324.97    , array([ 0.272042   ,  0.0149307  ,  2.29638e-28,  3.78728e-37,  0.00552356 ])
85890   , -2324.97    , array([ 0.272042   ,  0.0149307  ,  2.29408e-28,  3.79107e-37,  0.00552356 ])
85891   , -2327.05    , array([ 0.272042   ,  0.0149307  ,  2.29408e-28,  3.78728e-37,  0.00552908 ])
85892   , -2202.57    , array([ 0.327713   ,  0.0194114  ,  2.29408e-28,  3.78728e-37,  0.00701713 ])
85893   , -2202.57    , array([ 0.327713   ,  0.0194114  ,  2.29408e-28,  3.78728e-37,  0.00701713 ])
85894   , -2202.13    , array([ 0.328041   ,  0.0194114  ,  2.29408e-28,  3.78728e-37,  0.00701713 ])
85895   , -2201.33    , array([ 0.327713   ,  0.0194308  ,  2.29408e-28,  3.78728e-37,  0.00701713 ])
85896   , -2202.57    , array([ 0.327713   ,  0.0194114  ,  2.29638e-28,  3.78728e-37,  0.00701713 ])
85897   , -2202.57    , array([ 0.327713   ,  0.0194114  ,  2.29408e-28,  3.79107e-37,  0.00701713 ])
85898   , -2203.82    , array([ 0.327713   ,  0.0194114  ,  2.29408e-28,  3.78728e-37,  0.00702415 ])
85899   , -1880.76    , array([ 0.690125   ,  0.0554578  ,  2.29408e-28,  3.78728e-37,  0.0182777  ])
85900   , -1880.76    , array([ 0.690125   ,  0.0554578  ,  2.29408e-28,  3.78728e-37,  0.0182777  ])
85901   , -1880.23    , array([ 0.690816   ,  0.0554578  ,  2.29408e-28,  3.78728e-37,  0.0182777  ])
85902   , -1882.77    , array([ 0.690125   ,  0.0555132  ,  2.29408e-28,  3.78728e-37,  0.0182777  ])
85903   , -1880.76    , array([ 0.690125   ,  0.0554578  ,  2.29638e-28,  3.78728e-37,  0.0182777  ])
85904   , -1880.76    , array([ 0.690125   ,  0.0554578  ,  2.29408e-28,  3.79107e-37,  0.0182777  ])
85905   , -1878.92    , array([ 0.690125   ,  0.0554578  ,  2.29408e-28,  3.78728e-37,  0.018296   ])
85906   , -3339.06    , array([ 2.60469    ,  0.229567   ,  2.29408e-28,  3.78728e-37,  0.0754406  ])
85907   , -3339.06    , array([ 2.60469    ,  0.229567   ,  2.29408e-28,  3.78728e-37,  0.0754406  ])
85908   , -3339.51    , array([ 2.60729    ,  0.229567   ,  2.29408e-28,  3.78728e-37,  0.0754406  ])
85909   , -3342.5     , array([ 2.60469    ,  0.229796   ,  2.29408e-28,  3.78728e-37,  0.0754406  ])
85910   , -3339.06    , array([ 2.60469    ,  0.229567   ,  2.29638e-28,  3.78728e-37,  0.0754406  ])
85911   , -3339.06    , array([ 2.60469    ,  0.229567   ,  2.29408e-28,  3.79107e-37,  0.0754406  ])
85912   , -3339.06    , array([ 2.60469    ,  0.229567   ,  2.29408e-28,  3.78728e-37,  0.075516   ])
85913   , -1810.37    , array([ 0.91158    ,  0.0746854  ,  2.29408e-28,  3.78728e-37,  0.0245997  ])
85914   , -1810.37    , array([ 0.91158    ,  0.0746854  ,  2.29408e-28,  3.78728e-37,  0.0245997  ])
85915   , -1809.93    , array([ 0.912492   ,  0.0746854  ,  2.29408e-28,  3.78728e-37,  0.0245997  ])
85916   , -1812.62    , array([ 0.91158    ,  0.0747601  ,  2.29408e-28,  3.78728e-37,  0.0245997  ])
85917   , -1810.37    , array([ 0.91158    ,  0.0746854  ,  2.29638e-28,  3.78728e-37,  0.0245997  ])
85918   , -1810.37    , array([ 0.91158    ,  0.0746854  ,  2.29408e-28,  3.79107e-37,  0.0245997  ])
85919   , -1808.45    , array([ 0.91158    ,  0.0746854  ,  2.29408e-28,  3.78728e-37,  0.0246243  ])
85920   , -1709.41    , array([ 1.10936    ,  0.0700275  ,  2.29408e-28,  3.78728e-37,  0.023491   ])
85921   , -1709.41    , array([ 1.10936    ,  0.0700275  ,  2.29408e-28,  3.78728e-37,  0.023491   ])
85922   , -1709.25    , array([ 1.11047    ,  0.0700275  ,  2.29408e-28,  3.78728e-37,  0.023491   ])
85923   , -1711.21    , array([ 1.10936    ,  0.0700975  ,  2.29408e-28,  3.78728e-37,  0.023491   ])
85924   , -1709.41    , array([ 1.10936    ,  0.0700275  ,  2.29638e-28,  3.78728e-37,  0.023491   ])
85925   , -1709.41    , array([ 1.10936    ,  0.0700275  ,  2.29408e-28,  3.79107e-37,  0.023491   ])
85926   , -1707.69    , array([ 1.10936    ,  0.0700275  ,  2.29408e-28,  3.78728e-37,  0.0235145  ])
85927   , -1635.77    , array([ 1.38448    ,  0.0723038  ,  2.29408e-28,  3.78728e-37,  0.0260771  ])
85928   , -1635.77    , array([ 1.38448    ,  0.0723038  ,  2.29408e-28,  3.78728e-37,  0.0260771  ])
85929   , -1635.72    , array([ 1.38586    ,  0.0723038  ,  2.29408e-28,  3.78728e-37,  0.0260771  ])
85930   , -1635.59    , array([ 1.38448    ,  0.0723762  ,  2.29408e-28,  3.78728e-37,  0.0260771  ])
85931   , -1635.77    , array([ 1.38448    ,  0.0723038  ,  2.29638e-28,  3.78728e-37,  0.0260771  ])
85932   , -1635.77    , array([ 1.38448    ,  0.0723038  ,  2.29408e-28,  3.79107e-37,  0.0260771  ])
85933   , -1636.05    , array([ 1.38448    ,  0.0723038  ,  2.29408e-28,  3.78728e-37,  0.0261032  ])
85934   , -1634.55    , array([ 1.34857    ,  0.0659913  ,  2.29408e-28,  3.78728e-37,  0.0236847  ])
85935   , -1634.55    , array([ 1.34857    ,  0.0659913  ,  2.29408e-28,  3.78728e-37,  0.0236847  ])
85936   , -1634.52    , array([ 1.34992    ,  0.0659913  ,  2.29408e-28,  3.78728e-37,  0.0236847  ])
85937   , -1634.45    , array([ 1.34857    ,  0.0660573  ,  2.29408e-28,  3.78728e-37,  0.0236847  ])
85938   , -1634.55    , array([ 1.34857    ,  0.0659913  ,  2.29638e-28,  3.78728e-37,  0.0236847  ])
85939   , -1634.55    , array([ 1.34857    ,  0.0659913  ,  2.29408e-28,  3.79107e-37,  0.0236847  ])
85940   , -1634.64    , array([ 1.34857    ,  0.0659913  ,  2.29408e-28,  3.78728e-37,  0.0237084  ])
85941   , -1632.73    , array([ 1.40563    ,  0.0675562  ,  2.29408e-28,  3.78728e-37,  0.0241709  ])
85942   , -1632.73    , array([ 1.40563    ,  0.0675562  ,  2.29408e-28,  3.78728e-37,  0.0241709  ])
85943   , -1632.72    , array([ 1.40703    ,  0.0675562  ,  2.29408e-28,  3.78728e-37,  0.0241709  ])
85944   , -1632.75    , array([ 1.40563    ,  0.0676238  ,  2.29408e-28,  3.78728e-37,  0.0241709  ])
85945   , -1632.73    , array([ 1.40563    ,  0.0675562  ,  2.29638e-28,  3.78728e-37,  0.0241709  ])
85946   , -1632.73    , array([ 1.40563    ,  0.0675562  ,  2.29408e-28,  3.79107e-37,  0.0241709  ])
85947   , -1632.71    , array([ 1.40563    ,  0.0675562  ,  2.29408e-28,  3.78728e-37,  0.0241951  ])
85948   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85949   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85950   , -1632.49    , array([ 1.43437    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85951   , -1632.5     , array([ 1.43294    ,  0.0678333  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85952   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29638e-28,  3.78728e-37,  0.0242646  ])
85953   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.79107e-37,  0.0242646  ])
85954   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242889  ])
85955   , -1632.53    , array([ 1.43641    ,  0.0676664  ,  2.29408e-28,  3.78728e-37,  0.0242318  ])
85956   , -1632.53    , array([ 1.43641    ,  0.0676664  ,  2.29408e-28,  3.78728e-37,  0.0242318  ])
85957   , -1632.53    , array([ 1.43784    ,  0.0676664  ,  2.29408e-28,  3.78728e-37,  0.0242318  ])
85958   , -1632.53    , array([ 1.43641    ,  0.0677341  ,  2.29408e-28,  3.78728e-37,  0.0242318  ])
85959   , -1632.53    , array([ 1.43641    ,  0.0676664  ,  2.29638e-28,  3.78728e-37,  0.0242318  ])
85960   , -1632.53    , array([ 1.43641    ,  0.0676664  ,  2.29408e-28,  3.79107e-37,  0.0242318  ])
85961   , -1632.53    , array([ 1.43641    ,  0.0676664  ,  2.29408e-28,  3.78728e-37,  0.024256   ])
85962   , -1632.49    , array([ 1.43305    ,  0.0677622  ,  2.29408e-28,  3.78728e-37,  0.0242635  ])
85963   , -1632.49    , array([ 1.43305    ,  0.0677622  ,  2.29408e-28,  3.78728e-37,  0.0242635  ])
85964   , -1632.49    , array([ 1.43448    ,  0.0677622  ,  2.29408e-28,  3.78728e-37,  0.0242635  ])
85965   , -1632.5     , array([ 1.43305    ,  0.06783    ,  2.29408e-28,  3.78728e-37,  0.0242635  ])
85966   , -1632.49    , array([ 1.43305    ,  0.0677622  ,  2.29638e-28,  3.78728e-37,  0.0242635  ])
85967   , -1632.49    , array([ 1.43305    ,  0.0677622  ,  2.29408e-28,  3.79107e-37,  0.0242635  ])
85968   , -1632.49    , array([ 1.43305    ,  0.0677622  ,  2.29408e-28,  3.78728e-37,  0.0242878  ])
85969   , -1632.49    , array([ 1.43294    ,  0.0677654  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85970   , -1632.49    , array([ 1.43294    ,  0.0677654  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85971   , -1632.49    , array([ 1.43437    ,  0.0677654  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85972   , -1632.5     , array([ 1.43294    ,  0.0678332  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85973   , -1632.49    , array([ 1.43294    ,  0.0677654  ,  2.29638e-28,  3.78728e-37,  0.0242646  ])
85974   , -1632.49    , array([ 1.43294    ,  0.0677654  ,  2.29408e-28,  3.79107e-37,  0.0242646  ])
85975   , -1632.49    , array([ 1.43294    ,  0.0677654  ,  2.29408e-28,  3.78728e-37,  0.0242889  ])
85976   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85977   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85978   , -1632.49    , array([ 1.43437    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85979   , -1632.5     , array([ 1.43294    ,  0.0678333  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85980   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29638e-28,  3.78728e-37,  0.0242646  ])
85981   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.79107e-37,  0.0242646  ])
85982   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242889  ])
85983   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85984   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85985   , -1632.49    , array([ 1.43437    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85986   , -1632.5     , array([ 1.43294    ,  0.0678333  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
85987   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29638e-28,  3.78728e-37,  0.0242646  ])
85988   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.79107e-37,  0.0242646  ])
85989   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242889  ])
85990   , -1632.49    , array([ 1.43294    ,  0.0677655  ,  2.29408e-28,  3.78728e-37,  0.0242646  ])
