172988  , -77728.4    , array([ 9.79023    ,  0.990833   ,  4.46416e-91,  0.00010222 ,  0.00107508 ])
173174  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173175  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173176  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173177  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173178  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173179  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173180  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173181  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173182  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173183  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173184  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173185  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173186  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173187  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173188  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173189  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173190  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173191  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173192  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173193  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173194  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173195  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173196  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173197  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173198  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173199  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173200  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173201  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173202  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173203  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173204  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173205  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173206  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173207  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173208  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173209  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173210  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173211  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173212  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173213  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173214  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173215  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173216  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173217  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173218  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173219  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173220  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173221  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173222  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173223  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173224  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173225  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173226  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173227  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173228  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173229  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173230  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173231  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173232  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173233  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173234  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173235  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173236  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173237  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173238  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173239  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
