324207  , -6175.1     , array([ 0.88161    ,  0.0962409  ,  5.32885e-74,  1.29134e-64,  0.0555494  ])
324208  , -6172.82    , array([ 0.882492   ,  0.0962409  ,  5.32885e-74,  1.29134e-64,  0.0555494  ])
324209  , -6161.11    , array([ 0.88161    ,  0.0963372  ,  5.32885e-74,  1.29134e-64,  0.0555494  ])
324210  , -6175.1     , array([ 0.88161    ,  0.0962409  ,  5.33419e-74,  1.29134e-64,  0.0555494  ])
324211  , -6175.1     , array([ 0.88161    ,  0.0962409  ,  5.32885e-74,  1.29264e-64,  0.0555494  ])
324212  , -6191.85    , array([ 0.88161    ,  0.0962409  ,  5.32885e-74,  1.29134e-64,  0.0556049  ])
324213  , -6175.1     , array([ 0.88161    ,  0.0962409  ,  5.32885e-74,  1.29134e-64,  0.0555494  ])
324214  , -12147.5    , array([ 0.979061   ,  0.18324    ,  5.32885e-74,  1.29134e-64,  0.0256943  ])
324215  , -12147.5    , array([ 0.979061   ,  0.18324    ,  5.32885e-74,  1.29134e-64,  0.0256943  ])
324216  , -12148.5    , array([ 0.98004    ,  0.18324    ,  5.32885e-74,  1.29134e-64,  0.0256943  ])
324217  , -12167      , array([ 0.979061   ,  0.183424   ,  5.32885e-74,  1.29134e-64,  0.0256943  ])
324218  , -12147.5    , array([ 0.979061   ,  0.18324    ,  5.33419e-74,  1.29134e-64,  0.0256943  ])
324219  , -12147.5    , array([ 0.979061   ,  0.18324    ,  5.32885e-74,  1.29264e-64,  0.0256943  ])
324220  , -12127.5    , array([ 0.979061   ,  0.18324    ,  5.32885e-74,  1.29134e-64,  0.02572    ])
324221  , -2253.62    , array([ 0.915358   ,  0.121217   ,  5.32885e-74,  1.29134e-64,  0.0421409  ])
324222  , -2253.62    , array([ 0.915358   ,  0.121217   ,  5.32885e-74,  1.29134e-64,  0.0421409  ])
324223  , -2252.21    , array([ 0.916274   ,  0.121217   ,  5.32885e-74,  1.29134e-64,  0.0421409  ])
324224  , -2254.59    , array([ 0.915358   ,  0.121338   ,  5.32885e-74,  1.29134e-64,  0.0421409  ])
