1622    , -14330.1    , array([ 0.0104871  ,  0.80095    ,  0.0031157  ,  0.0278464  ])
1623    , -14327.7    , array([ 0.0104976  ,  0.80095    ,  0.0031157  ,  0.0278464  ])
1624    , -14329.7    , array([ 0.0104871  ,  0.801752   ,  0.0031157  ,  0.0278464  ])
1625    , -14332.4    , array([ 0.0104871  ,  0.80095    ,  0.00311881 ,  0.0278464  ])
1626    , -14329.9    , array([ 0.0104871  ,  0.80095    ,  0.0031157  ,  0.0278742  ])
1627    , -14330.1    , array([ 0.0104871  ,  0.80095    ,  0.0031157  ,  0.0278464  ])
1628    , -12758.2    , array([ 0.0214425  ,  0.889021   ,  0.00154172 ,  0.0293247  ])
1629    , -12758.2    , array([ 0.0214425  ,  0.889021   ,  0.00154172 ,  0.0293247  ])
1630    , -12757.9    , array([ 0.0214639  ,  0.889021   ,  0.00154172 ,  0.0293247  ])
1631    , -12758.1    , array([ 0.0214425  ,  0.88991    ,  0.00154172 ,  0.0293247  ])
1632    , -12758.4    , array([ 0.0214425  ,  0.889021   ,  0.00154326 ,  0.0293247  ])
1633    , -12758.3    , array([ 0.0214425  ,  0.889021   ,  0.00154172 ,  0.0293541  ])
1640    , -12758.1    , array([ 0.0214425  ,  0.889053   ,  0.00154171 ,  0.0293223  ])
1641    , -12758.1    , array([ 0.0214425  ,  0.889053   ,  0.00154171 ,  0.0293223  ])
1642    , -12757.9    , array([ 0.021464   ,  0.889053   ,  0.00154171 ,  0.0293223  ])
1643    , -12758.1    , array([ 0.0214425  ,  0.889942   ,  0.00154171 ,  0.0293223  ])
1644    , -12758.4    , array([ 0.0214425  ,  0.889053   ,  0.00154326 ,  0.0293223  ])
1645    , -12758.3    , array([ 0.0214425  ,  0.889053   ,  0.00154171 ,  0.0293516  ])
1646    , -12665.4    , array([ 0.0221894  ,  1.27669    ,  0.00147164 ,  0.0128205  ])
1647    , -12665.4    , array([ 0.0221894  ,  1.27669    ,  0.00147164 ,  0.0128205  ])
1648    , -12665.3    , array([ 0.0222116  ,  1.27669    ,  0.00147164 ,  0.0128205  ])
1649    , -12665.4    , array([ 0.0221894  ,  1.27797    ,  0.00147164 ,  0.0128205  ])
