748     , -49647.8    , array([ 2.50174    ,  0.601921   ,  7.3137     ,  0.960058   ,  0.0204054  ])
749     , -49650.7    , array([ 2.50425    ,  0.601921   ,  7.3137     ,  0.960058   ,  0.0204054  ])
750     , -49666.7    , array([ 2.50174    ,  0.602523   ,  7.3137     ,  0.960058   ,  0.0204054  ])
751     , -49650.2    , array([ 2.50174    ,  0.601921   ,  7.32102    ,  0.960058   ,  0.0204054  ])
752     , -49648.3    , array([ 2.50174    ,  0.601921   ,  7.3137     ,  0.961018   ,  0.0204054  ])
753     , -49629.6    , array([ 2.50174    ,  0.601921   ,  7.3137     ,  0.960058   ,  0.0204258  ])
754     , -49647.8    , array([ 2.50174    ,  0.601921   ,  7.3137     ,  0.960058   ,  0.0204054  ])
755     , -18440.5    , array([ 2.23932    ,  0.293012   ,  6.67287    ,  0.943975   ,  0.0408225  ])
756     , -18440.5    , array([ 2.23932    ,  0.293012   ,  6.67287    ,  0.943975   ,  0.0408225  ])
757     , -18442.5    , array([ 2.24156    ,  0.293012   ,  6.67287    ,  0.943975   ,  0.0408225  ])
758     , -18464      , array([ 2.23932    ,  0.293306   ,  6.67287    ,  0.943975   ,  0.0408225  ])
759     , -18445      , array([ 2.23932    ,  0.293012   ,  6.67954    ,  0.943975   ,  0.0408225  ])
760     , -18441.5    , array([ 2.23932    ,  0.293012   ,  6.67287    ,  0.94492    ,  0.0408225  ])
761     , -18422.2    , array([ 2.23932    ,  0.293012   ,  6.67287    ,  0.943975   ,  0.0408634  ])
762     , -113168     , array([ 1.43751    ,  0.0164541  ,  4.62395    ,  0.882296   ,  0.653917   ])
763     , -113168     , array([ 1.43751    ,  0.0164541  ,  4.62395    ,  0.882296   ,  0.653917   ])
764     , -113192     , array([ 1.43894    ,  0.0164541  ,  4.62395    ,  0.882296   ,  0.653917   ])
765     , -113123     , array([ 1.43751    ,  0.0164705  ,  4.62395    ,  0.882296   ,  0.653917   ])
766     , -113180     , array([ 1.43751    ,  0.0164541  ,  4.62857    ,  0.882296   ,  0.653917   ])
767     , -113136     , array([ 1.43751    ,  0.0164541  ,  4.62395    ,  0.883178   ,  0.653917   ])
768     , -113170     , array([ 1.43751    ,  0.0164541  ,  4.62395    ,  0.882296   ,  0.654571   ])
769     , -3541.39    , array([ 2.07623    ,  0.17928    ,  6.2681     ,  0.933156   ,  0.0655251  ])
770     , -3541.39    , array([ 2.07623    ,  0.17928    ,  6.2681     ,  0.933156   ,  0.0655251  ])
771     , -3542.77    , array([ 2.0783     ,  0.17928    ,  6.2681     ,  0.933156   ,  0.0655251  ])
772     , -3550.42    , array([ 2.07623    ,  0.17946    ,  6.2681     ,  0.933156   ,  0.0655251  ])
773     , -3544.2     , array([ 2.07623    ,  0.17928    ,  6.27437    ,  0.933156   ,  0.0655251  ])
