132240  , -79085      , array([ 0.0174361  ,  9.9569     ,  0.0249324  ,  3.04815e-25,  9.60217e-08])
132536  , -77772.6    , array([ 0.00100115 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132537  , -77771.3    , array([ 0.00100015 ,  9.89373    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132538  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249575  ,  3.04815e-25,  1.69298e-06])
132539  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.0512e-25 ,  1.69298e-06])
132540  , -77770      , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69467e-06])
132541  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132542  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132543  , -77772.6    , array([ 0.00100115 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132544  , -77771.3    , array([ 0.00100015 ,  9.89373    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132545  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249575  ,  3.04815e-25,  1.69298e-06])
132546  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.0512e-25 ,  1.69298e-06])
132547  , -77770      , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69467e-06])
132550  , -77772.2    , array([ 0.00100097 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69327e-06])
132555  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132556  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132557  , -77772.6    , array([ 0.00100115 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132558  , -77771.3    , array([ 0.00100015 ,  9.89373    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132559  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249575  ,  3.04815e-25,  1.69298e-06])
132560  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.0512e-25 ,  1.69298e-06])
132561  , -77770      , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69467e-06])
132562  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132563  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132564  , -77772.6    , array([ 0.00100115 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132565  , -77771.3    , array([ 0.00100015 ,  9.89373    ,  0.0249325  ,  3.04815e-25,  1.69298e-06])
132566  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249575  ,  3.04815e-25,  1.69298e-06])
132567  , -77771.3    , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.0512e-25 ,  1.69298e-06])
132568  , -77770      , array([ 0.00100015 ,  9.88384    ,  0.0249325  ,  3.04815e-25,  1.69467e-06])
132569  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132570  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132571  , -77772.4    , array([ 0.00100106 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132572  , -77771.1    , array([ 0.00100006 ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132573  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.69312e-06])
132574  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.69312e-06])
132575  , -77769.8    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69482e-06])
132576  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132577  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132578  , -77772.4    , array([ 0.00100106 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132579  , -77771.1    , array([ 0.00100006 ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132580  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.69312e-06])
132581  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.69312e-06])
132582  , -77769.8    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69482e-06])
132583  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132584  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132585  , -77772.4    , array([ 0.00100106 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132586  , -77771.1    , array([ 0.00100006 ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.69312e-06])
132587  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.69312e-06])
132588  , -77771.1    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.69312e-06])
132589  , -77769.8    , array([ 0.00100006 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69482e-06])
132590  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132591  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132592  , -77772.3    , array([ 0.00100102 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132593  , -77771      , array([ 0.00100002 ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132594  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.6932e-06 ])
132595  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.6932e-06 ])
132596  , -77769.7    , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69489e-06])
132597  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132598  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132599  , -77772.3    , array([ 0.00100102 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132600  , -77771      , array([ 0.00100002 ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132601  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.6932e-06 ])
132602  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.6932e-06 ])
132603  , -77769.7    , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69489e-06])
132604  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132605  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132606  , -77772.3    , array([ 0.00100102 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132607  , -77771      , array([ 0.00100002 ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132608  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.6932e-06 ])
132609  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.6932e-06 ])
132610  , -77769.7    , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69489e-06])
132613  , -77772.2    , array([ 0.001001   ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69324e-06])
132618  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132619  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132620  , -77772.3    , array([ 0.00100102 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132621  , -77771      , array([ 0.00100002 ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.6932e-06 ])
132622  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.6932e-06 ])
132623  , -77771      , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.6932e-06 ])
132624  , -77769.7    , array([ 0.00100002 ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69489e-06])
132625  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132626  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132627  , -77772.2    , array([ 0.001001   ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132628  , -77770.9    , array([ 0.001      ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132629  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.69322e-06])
132630  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.69322e-06])
132631  , -77769.7    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69492e-06])
132632  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132633  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132634  , -77772.2    , array([ 0.001001   ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132635  , -77770.9    , array([ 0.001      ,  9.89372    ,  0.0249325  ,  3.04815e-25,  1.69322e-06])
132636  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249575  ,  3.04815e-25,  1.69322e-06])
132637  , -77770.9    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.0512e-25 ,  1.69322e-06])
132638  , -77769.7    , array([ 0.001      ,  9.88383    ,  0.0249325  ,  3.04815e-25,  1.69492e-06])
132639  , -79071.1    , array([ 0.00854864 ,  9.93863    ,  0.0249324  ,  3.04815e-25,  1.964e-07  ])
132640  , -79071.1    , array([ 0.00854864 ,  9.93863    ,  0.0249324  ,  3.04815e-25,  1.964e-07  ])
132641  , -79071.1    , array([ 0.00855719 ,  9.93863    ,  0.0249324  ,  3.04815e-25,  1.964e-07  ])
132642  , -79071.1    , array([ 0.00854864 ,  9.94857    ,  0.0249324  ,  3.04815e-25,  1.964e-07  ])
132643  , -79071.1    , array([ 0.00854864 ,  9.93863    ,  0.0249574  ,  3.04815e-25,  1.964e-07  ])
132644  , -79071.1    , array([ 0.00854864 ,  9.93863    ,  0.0249324  ,  3.0512e-25 ,  1.964e-07  ])
132645  , -79071.1    , array([ 0.00854864 ,  9.93863    ,  0.0249324  ,  3.04815e-25,  1.96597e-07])
132646  , -79013      , array([ 0.00419127 ,  9.92039    ,  0.0249325  ,  3.04815e-25,  4.01712e-07])
132647  , -79013      , array([ 0.00419127 ,  9.92039    ,  0.0249325  ,  3.04815e-25,  4.01712e-07])
132648  , -79013      , array([ 0.00419546 ,  9.92039    ,  0.0249325  ,  3.04815e-25,  4.01712e-07])
132649  , -79013      , array([ 0.00419127 ,  9.93032    ,  0.0249325  ,  3.04815e-25,  4.01712e-07])
132650  , -79013      , array([ 0.00419127 ,  9.92039    ,  0.0249574  ,  3.04815e-25,  4.01712e-07])
132651  , -79013      , array([ 0.00419127 ,  9.92039    ,  0.0249325  ,  3.0512e-25 ,  4.01712e-07])
132652  , -79012.9    , array([ 0.00419127 ,  9.92039    ,  0.0249325  ,  3.04815e-25,  4.02114e-07])
132653  , -77790      , array([ 0.00100749 ,  9.88402    ,  0.0249325  ,  3.04815e-25,  1.68059e-06])
132654  , -77790      , array([ 0.00100749 ,  9.88402    ,  0.0249325  ,  3.04815e-25,  1.68059e-06])
132655  , -77791.3    , array([ 0.0010085  ,  9.88402    ,  0.0249325  ,  3.04815e-25,  1.68059e-06])
132656  , -77790      , array([ 0.00100749 ,  9.89391    ,  0.0249325  ,  3.04815e-25,  1.68059e-06])
132657  , -77790      , array([ 0.00100749 ,  9.88402    ,  0.0249575  ,  3.04815e-25,  1.68059e-06])
132658  , -77790      , array([ 0.00100749 ,  9.88402    ,  0.0249325  ,  3.0512e-25 ,  1.68059e-06])
132659  , -77788.8    , array([ 0.00100749 ,  9.88402    ,  0.0249325  ,  3.04815e-25,  1.68227e-06])
132669  , -77775.8    , array([ 0.0010019  ,  9.88388    ,  0.0249325  ,  3.04815e-25,  1.69001e-06])
132670  , -77775.8    , array([ 0.0010019  ,  9.88388    ,  0.0249325  ,  3.04815e-25,  1.69001e-06])
132671  , -77777.1    , array([ 0.0010029  ,  9.88388    ,  0.0249325  ,  3.04815e-25,  1.69001e-06])
132672  , -77775.8    , array([ 0.0010019  ,  9.89377    ,  0.0249325  ,  3.04815e-25,  1.69001e-06])
132673  , -77775.8    , array([ 0.0010019  ,  9.88388    ,  0.0249575  ,  3.04815e-25,  1.69001e-06])
132674  , -77775.8    , array([ 0.0010019  ,  9.88388    ,  0.0249325  ,  3.0512e-25 ,  1.69001e-06])
132675  , -77774.5    , array([ 0.0010019  ,  9.88388    ,  0.0249325  ,  3.04815e-25,  1.6917e-06 ])
132677  , -77772.2    , array([ 0.0010005  ,  9.88385    ,  0.0249325  ,  3.04815e-25,  1.69237e-06])
132678  , -77772.2    , array([ 0.0010005  ,  9.88385    ,  0.0249325  ,  3.04815e-25,  1.69237e-06])
132679  , -77773.5    , array([ 0.0010015  ,  9.88385    ,  0.0249325  ,  3.04815e-25,  1.69237e-06])
132680  , -77772.2    , array([ 0.0010005  ,  9.89373    ,  0.0249325  ,  3.04815e-25,  1.69237e-06])
132681  , -77772.2    , array([ 0.0010005  ,  9.88385    ,  0.0249575  ,  3.04815e-25,  1.69237e-06])
132682  , -77772.2    , array([ 0.0010005  ,  9.88385    ,  0.0249325  ,  3.0512e-25 ,  1.69237e-06])
132683  , -77771      , array([ 0.0010005  ,  9.88385    ,  0.0249325  ,  3.04815e-25,  1.69406e-06])
